,preds,labels,genes
99,0,0,Slit1
100,0,1,Tmem132b
101,0,0,Ptprj
102,0,2,Rsrp1
103,0,0,Jdp2
104,0,1,Cyfip2
105,0,1,Ptpre
106,0,0,Rps19
107,0,1,Kcnd3
108,1,1,Rprd1a
109,0,0,2900026A02Rik
110,0,1,Bclaf1
111,0,1,Mpdz
112,1,0,Clec16a
113,0,0,Rpl26
114,1,1,Gsk3b
115,1,1,Scai
116,0,0,Capzb
117,1,1,Npepps
118,0,1,Atxn7l1
119,0,0,Lurap1l
120,2,0,Itpr1
121,0,1,Mef2c
122,0,0,Ippk
123,0,0,Fgfr1
124,1,1,Mical3
125,0,0,Rpl10
126,1,1,Fgd4
127,0,1,Tjp1
128,2,1,Vav3
129,1,1,Ube2w
130,1,0,Prepl
131,0,0,Rpl21
132,1,1,Rev3l
133,0,1,Syt11
134,1,1,Dtna
135,0,1,Psmd14
136,1,1,Me3
137,0,0,Cnih2
138,0,1,Fubp1
139,2,1,Zfp407
140,0,1,Shank2
141,0,0,Rpl29
142,0,0,Rpl34
143,0,1,Rimbp2
144,1,1,Syt16
145,1,1,Nckap1
146,2,1,Xkr4
147,0,1,Sh3rf3
148,0,0,Ildr2
149,0,0,Gtf2f2
150,1,0,Nup93
151,0,0,Olfml2b
152,0,0,Ywhab
153,0,0,Rps11
154,1,0,Sncaip
155,1,1,Itga8
156,1,1,Lcor
157,1,1,Sbno1
158,0,0,Rpl15
159,1,2,Kdm5c
160,1,1,Frmd5
161,0,1,Atp6v1a
162,2,2,Ppp2r2b
163,0,1,Tnpo1
164,0,1,Msra
165,0,0,Mgll
166,1,0,Slc35f4
167,1,0,Brip1os
168,0,0,Cox6c
169,1,1,Mark3
170,0,1,Ak5
171,1,1,Taf15
172,1,1,Rb1
173,1,0,Apex2
174,1,1,1110051M20Rik
175,1,0,Gm11149
176,1,1,Mdm4
177,1,1,Fmnl2
178,1,2,Chd8
179,1,1,9330159F19Rik
180,1,1,Zc3h12b
181,0,1,Klhl2
182,0,0,Kctd4
183,0,1,Scn8a
184,1,0,Pde7a
185,1,1,Glrb
186,0,1,Iqsec2
187,1,1,Tmem161b
188,1,0,Npy1r
189,1,1,Fbxo11
190,0,0,Rps18
191,1,1,Paip2
192,2,1,Pcdh9
193,1,1,D5Ertd579e
194,0,0,Spns2
195,0,0,Mmd2
196,2,0,Dtd1
197,1,0,Bmp6
198,2,1,March1
199,1,0,Shb
200,0,1,Arhgap17
201,0,1,Gabrg2
202,0,0,Cox6a1
203,0,0,Dlg3
204,0,1,Sec14l1
205,1,1,Arhgap35
206,0,1,Arid1a
207,1,1,Ablim1
208,0,0,Gm16351
209,0,0,Lrrc4
210,1,0,Angpt1
211,1,0,Ift57
212,0,0,Hspa12a
213,1,1,Ythdf3
214,0,0,Rai1
215,1,1,Znrf3
216,1,1,Klhl7
217,1,1,Nvl
218,1,1,Lnpep
219,0,0,Dpm1
220,1,1,Stau2
221,1,0,Slco3a1
222,0,1,Sptb
223,1,0,Brwd3
224,1,1,Abhd12
225,0,1,Ptk2b
226,1,0,Ubac2
227,1,1,Snx24
228,1,0,Pnmal1
229,1,0,Tdrd5
230,2,2,Gria4
231,1,0,Elk1
232,1,1,Acbd6
233,0,0,Man1c1
234,1,0,Mark1
235,1,1,Slc16a10
236,1,1,Nr2c2
237,2,1,Nos1ap
238,1,0,Slc25a46
239,0,1,Tanc1
240,1,0,Psmc6
241,2,0,Gm10649
242,1,1,Oxct1
243,1,0,Trabd2b
244,0,1,Ddx6
245,1,0,Akap7
246,1,0,Eif3h
247,1,1,Trrap
248,0,0,Pqlc1
249,0,0,Plxna4os3
250,2,1,Nbas
251,2,1,Synpr
252,0,0,Ly6h
253,0,1,Cacng8
254,0,0,Wasf3
255,0,0,Cox8a
256,1,1,Ndfip1
257,1,0,Ankrd45
258,1,0,Gm14330
259,1,1,Setx
260,1,1,Pcmtd2
261,2,1,Runx2
262,0,0,Rps20
263,0,0,Tex2
264,1,1,Mia2
265,0,1,Arhgef25
266,1,1,Spop
267,0,0,Atp5b
268,1,1,Zfc3h1
269,0,0,Slc38a10
270,1,0,Acyp2
271,0,0,Ndufa13
272,0,1,Camta2
273,0,1,Srcin1
274,1,1,Xpo7
275,0,0,Rnf10
276,0,0,Stx1b
277,0,1,Tspan13
278,2,1,Stk39
279,1,0,1700111E14Rik
280,0,1,Tbc1d22a
281,1,1,Gm9801
282,0,0,B4galt5
283,1,0,Sec24d
284,0,0,Cotl1
285,0,1,Ssbp3
286,0,1,Rsrc2
287,0,0,Fam122a
288,0,0,Tmbim6
289,1,1,Sclt1
290,0,1,Cdip1
291,1,0,Macrod2os1
292,0,0,Rtn4r
293,0,1,Sez6l2
294,1,1,Sppl2a
295,1,0,Dgcr8
296,0,1,Rab6a
297,0,1,Rtn4rl1
298,0,1,Arpc2
299,1,1,Ranbp17
300,1,1,Arid2
301,0,0,Atp5h
302,0,0,Rps9
303,1,0,Gm6999
304,1,1,Mtx2
305,2,0,Thsd7b
306,1,1,Nek1
307,1,1,Sec63
308,1,1,Rbm33
309,0,0,Nek6
310,0,0,Ndufa4
311,1,0,Apoo
312,0,1,Gnal
313,1,0,Gm26944
314,1,1,Syndig1
315,0,0,Pcdh8
316,1,0,Mapk9
317,1,1,Phtf2
318,0,1,Dlg4
319,1,1,Wdr47
320,1,1,Atp13a3
321,1,0,Pou6f2
322,1,1,Edem3
323,1,0,1700109K24Rik
324,1,0,Rbbp5
325,1,1,Odf2
326,1,1,Trim33
327,1,1,Gspt1
328,2,2,Erbb4
329,1,1,Parp6
330,0,0,Tuba1a
331,1,1,Numb
332,0,0,Inhba
333,1,1,Atl1
334,1,1,Kras
335,2,1,Ctnna2
336,1,0,Ago1
337,1,1,Sh3pxd2a
338,1,1,Iws1
339,0,1,Ago2
340,1,1,Rasa2
341,1,0,Cox7b
342,1,0,Naa25
343,0,0,Lingo1
344,1,0,Als2
345,0,0,Klhl26
346,1,1,Glcci1
347,0,0,Slc35e2
348,1,0,Dexi
349,1,1,Evl
350,0,0,Ccdc85b
351,1,1,Pkd2
352,1,0,Atp5g1
353,1,0,Serinc5
354,0,0,Filip1l
355,1,0,Psmb7
356,2,1,Wwox
357,1,0,Naf1
358,0,1,Srrm4
359,1,1,Xpo6
360,1,1,Ryk
361,0,0,Rplp0
362,1,1,Zdhhc21
363,1,2,Cit
364,1,0,Enpp5
365,2,1,Stx8
366,0,0,Zfp507
367,0,2,R3hdm4
368,1,1,Edc3
369,1,1,Vps35
370,1,0,Emc10
371,0,0,Acot13
372,2,0,Fstl5
373,1,0,Ssu72
374,1,1,Pola1
375,2,1,Atp8a2
376,2,1,Ttc28
377,1,0,Mob1b
378,0,0,Sypl
379,0,0,Usp10
380,1,1,Pnpla8
381,1,1,Tpr
382,0,1,Dgkz
383,1,1,Dnajb6
384,0,0,Ehd1
385,2,1,Cep112
386,0,0,March4
387,1,1,Hdlbp
388,0,0,Scd2
389,1,0,B3gnt2
390,1,1,Eif3e
391,1,1,Morc2a
392,1,1,Vps13c
393,1,0,Epdr1
394,0,0,Bcl6
395,0,0,Elfn2
396,1,1,Fam120b
397,1,0,Tbc1d22b
398,1,1,Scaf4
399,1,0,Gabpb1
400,1,1,Nfkb1
401,0,1,Lzts3
402,1,0,Spsb1
403,0,1,Bcr
404,1,1,Tbc1d32
405,1,1,Ergic2
406,0,1,Acin1
407,0,0,Psmb1
408,1,1,Rnf13
409,0,0,Tagln3
410,1,1,Pls3
411,1,1,Ino80d
412,1,0,Ubtd2
413,0,1,Gnas
414,1,0,2700049A03Rik
415,1,1,Abca8b
416,0,0,Chsy1
417,0,0,Gad1
418,0,0,Igfbp5
419,1,0,Cald1
420,1,1,Ppm1b
421,1,1,Setdb1
422,0,1,Zfhx2
423,0,0,Cst3
424,1,1,G3bp2
425,2,1,Vps8
426,1,1,Reep3
427,1,0,Faf2
428,0,0,Mfhas1
429,1,0,Tet1
430,1,1,Mios
431,0,1,Dtx3
432,1,0,Slc39a10
433,0,1,Inpp5b
434,1,1,Acsl4
435,0,0,Spin1
436,1,1,Tpm3
437,0,1,Otud5
438,1,1,Arhgef11
439,1,0,Dgcr2
440,0,0,Ndufc2
441,1,0,Tor1aip2
442,1,0,Ssr1
443,1,1,Pak1
444,1,1,Alcam
445,1,2,Grb10
446,0,0,Hist3h2a
447,1,1,Ppp2r3a
448,1,0,Adamts18
449,1,1,Srr
450,1,0,Ubxn11
451,1,0,Ubqln1
452,0,2,Safb2
453,1,0,Ap1ar
454,0,0,Ndn
455,1,1,Amfr
456,1,1,Nsmaf
457,0,0,Usp12
458,1,1,Atcay
459,1,1,Ptcd3
460,1,1,Napg
461,1,1,Lgr4
462,1,0,Hsf2
463,1,0,Mmaa
464,1,1,Lhfpl4
465,1,0,Zfyve16
466,1,0,Mfap3l
467,1,1,Uimc1
468,1,0,Sh3gl3
469,1,0,Pmepa1
470,1,0,Arl5a
471,1,0,Rsf1os1
472,0,0,Tmem59l
473,0,1,Wipi2
474,0,0,Tcp1
475,1,1,Phf8
476,1,1,Fkbp5
477,0,0,Psmb3
478,0,0,Chst15
479,1,1,Pcgf6
480,1,0,Ndufab1
481,1,0,Ptpdc1
482,1,1,Pced1b
483,1,1,Abcd3
484,0,1,Cryzl1
485,1,1,Kcmf1
486,1,1,Stt3b
487,1,1,Naa15
488,0,1,Hspa9
489,1,0,2010315B03Rik
490,1,0,Rpe
491,1,1,Fig4
492,1,1,Bzw2
493,0,1,Pknox2
494,1,0,Rcbtb2
495,0,0,Gm12227
496,0,0,E530011L22Rik
497,1,1,Smg5
498,0,1,Hnrnpl
499,1,1,Cstf2
500,1,1,Fam114a2
501,1,0,Emc4
502,1,0,Dnajc3
503,0,2,Lmo4
504,0,0,Cox5b
505,1,1,Slc7a6
506,1,0,Prkci
507,1,0,Rab11a
508,0,0,Mal2
509,1,1,Usp53
510,1,1,Ddx55
511,0,0,Emx2os
512,1,0,Mpv17l
513,1,1,Ern1
514,0,0,Smdt1
515,1,0,Got1
516,1,1,Xiap
517,1,1,Pdss1
518,1,1,Kdm2b
519,1,0,4930517O19Rik
520,0,0,Hint1
521,1,0,Tmem67
522,0,0,Ephx4
523,2,2,Unc13c
524,1,0,Hmgb1
525,1,0,Matn2
526,0,0,Rpl27
527,0,0,Minpp1
528,0,1,Zc3h12c
529,1,1,Ngly1
530,1,1,Galnt14
531,0,1,Trim46
532,0,1,Hipk1
533,0,0,Dnajb5
534,0,0,Grcc10
535,1,0,Sod2
536,1,0,Suds3
537,0,0,Mzt1
538,1,1,Tmem68
539,1,0,Tmed7
540,1,0,Palmd
541,1,1,Rbl2
542,2,1,Atg10
543,1,1,Terf2
544,2,2,Gm26691
545,0,1,Etf1
546,0,0,Ldlrad3
547,1,1,Nrip1
548,1,0,Mrps27
549,1,1,Prpf18
550,1,1,Brox
551,1,0,Trmt11
552,1,1,Gstz1
553,1,0,Nt5m
554,0,0,Scand1
555,1,1,Map3k10
556,1,1,Tmem87b
557,0,0,Klhl11
558,1,1,Mff
559,1,0,Cep19
560,1,1,Dcaf17
561,0,1,Mast3
562,0,0,Crym
563,1,1,Tmem63c
564,1,1,Ctps2
565,1,0,Uba3
566,1,1,Wdr75
567,1,2,Gm17066
568,1,1,Atl2
569,1,1,Taf2
570,1,1,Srebf2
571,1,1,Iars2
572,1,1,Ndufs3
573,1,0,Snrk
574,0,0,Slc26a10
575,1,1,Rbm41
576,1,0,Pdk3
577,1,0,Gpr89
578,0,1,Onecut2
579,1,0,Gm10855
580,1,1,Rchy1
581,0,1,Eif4g1
582,1,0,Mtr
583,1,1,Cyb5r4
584,1,1,Pik3r3
585,1,1,Lin52
586,1,1,Rps6ka5
587,1,1,Stk24
588,1,1,Cabp1
589,1,2,Iqgap1
590,0,0,C630043F03Rik
591,0,1,Yy1
592,0,0,Serf2
593,1,1,Inpp5a
594,0,0,Arpp19
595,1,1,Zfp386
596,2,1,Ipcef1
597,1,1,Rbm27
598,1,1,Eef2k
599,0,0,Atp5g3
600,1,1,N4bp1
601,1,1,Zcrb1
602,1,1,Phf6
603,1,1,Eif4e3
604,2,1,Hs6st3
605,1,1,Atg13
606,1,1,Pex14
607,1,1,Wdr59
608,0,0,Tob1
609,0,0,Kcnj9
610,0,0,Eif1b
611,1,0,Ppp2r5a
612,1,0,Gosr2
613,0,0,Fam53b
614,0,0,Phyhip
615,0,1,Neurod2
616,1,1,Gdi2
617,0,1,Fbxl12
618,1,1,Zfp260
619,1,1,Sec31a
620,1,0,Hmgcr
621,1,1,Slc17a5
622,0,0,Dynll2
623,1,1,Fam185a
624,0,0,Klhl9
625,1,0,Tmem50a
626,1,0,Ptar1
627,1,0,Far2
628,1,1,Ube2f
629,1,1,Timm23
630,0,0,Fam104a
631,1,1,Irak1
632,1,1,Smarcb1
633,0,0,Rap2b
634,1,1,Thumpd3
635,1,2,Stat5b
636,0,0,Arrb1
637,1,0,Ppm1d
638,1,0,Eps15
639,1,1,Tbc1d15
640,0,0,6530402F18Rik
641,1,0,Nasp
642,0,0,Btf3l4
643,1,0,Max
644,1,0,Mrps21
645,1,1,Aqr
646,1,0,Tmem18
647,0,1,March5
648,1,0,Gabpa
649,0,0,Mas1
650,1,1,Rbx1
651,1,0,Armc1
652,0,0,Nudt19
653,1,1,Zfp318
654,1,1,Adamts20
655,1,1,Zmym5
656,1,0,Arl13b
657,0,1,Hsph1
658,1,0,Smarce1
659,0,0,Ccdc92
660,1,0,Tro
661,1,1,Dctn4
662,1,0,Sgcb
663,1,0,Gm15902
664,0,0,Copg1
665,1,1,Nup160
666,1,1,Pphln1
667,1,1,Hif1a
668,1,0,Cfap97
669,2,2,Disp1
670,0,0,Ppp1r15b
671,1,0,Ercc4
672,1,0,Stk4
673,0,0,Ina
674,1,1,Rnf121
675,1,1,Ptges3
676,1,1,Gpr45
677,1,0,Tmem64
678,0,0,Fam136a
679,1,0,Ppm1f
680,0,0,Kcnk12
681,0,0,Mapkapk2
682,1,0,Secisbp2
683,0,0,Jag1
684,2,0,Glp2r
685,1,1,Kctd3
686,0,1,Cadm3
687,0,0,Srp14
688,0,0,Rbmxl1
689,1,1,Tubgcp3
690,1,0,Gatb
691,1,0,Psmb6
692,0,0,Nat8l
693,1,1,Sdhaf2
694,1,0,Shc3
695,1,1,Mid2
696,0,0,Mgat1
697,1,1,Ift88
698,0,0,Them6
699,1,1,Ccdc186
700,1,0,Stard5
701,1,1,Hsd17b4
702,1,0,Trappc13
703,0,1,Dnajc18
704,0,0,Arl8a
705,1,0,2510009E07Rik
706,1,0,Cpsf1
707,0,0,4931428F04Rik
708,1,1,Tmtc3
709,1,1,Tbc1d9
710,1,1,Gosr1
711,1,1,Ero1lb
712,0,0,E230001N04Rik
713,1,0,Gm26901
714,0,0,Cplx1
715,0,1,Tmed10
716,1,0,1110008P14Rik
717,1,1,Scg3
718,0,1,Stau1
719,1,0,Aldh5a1
720,0,1,Aatk
721,1,1,Bcl2l13
722,0,0,Apcdd1
723,1,0,Elk4
724,0,0,Eif3k
725,1,1,R3hcc1l
726,0,0,Dnlz
727,1,0,Fam162a
728,1,1,Pantr1
729,1,0,Zfp955a
730,1,1,Ctnnd1
731,1,1,Slc20a2
732,1,0,Lage3
733,0,0,Rraga
734,0,0,Zxdc
735,1,0,Pkd2l2
736,1,1,Jakmip1
737,0,1,Galnt9
738,1,1,Kndc1
739,0,0,Dnal4
740,0,1,H13
741,1,1,Rspry1
742,0,0,Slc39a3
743,0,0,Omg
744,1,0,Il31ra
745,0,0,Rps28
746,1,1,Yes1
747,0,1,Elmsan1
748,1,0,Bcap31
749,1,0,Bms1
750,0,0,Rad51ap2
751,2,0,Nek10
752,1,0,Uhrf1bp1
753,1,0,Sh3pxd2b
754,1,0,Capn3
755,1,0,Sf3a1
756,1,1,Dnttip1
757,1,2,Banf2
758,1,0,Usp36
759,1,0,Gm5087
760,1,0,Alg10b
761,1,1,Golga5
762,1,0,Cmtm4
763,0,0,Tnks1bp1
764,1,0,Ppil6
765,1,0,1700080N15Rik
766,1,1,Eif2b3
767,1,0,Gpr171
768,1,1,Cep290
769,1,0,Ebag9
770,0,0,Trp53i11
771,0,0,Cyc1
772,1,2,Zfp934
773,1,1,Atp6v1e1
774,1,1,Ccdc149
775,0,2,Nrbp2
776,1,0,Ptgds
777,0,0,Npm1
778,1,1,Fubp3
779,1,0,Traf6
780,1,0,Pcid2
781,1,1,Parl
782,0,1,Rhobtb2
783,0,0,Stmn2
784,1,0,Mrps17
785,1,1,Zfp354c
786,1,0,Slc15a4
787,1,1,Zfp942
788,1,0,Cacna1g
789,1,0,Rps6kb2
790,1,0,Afap1
791,1,0,Rftn1
792,1,1,Nap1l4
793,0,0,6530409C15Rik
794,1,0,Armcx2
795,1,1,D930016D06Rik
796,1,0,Pnma3
797,1,0,Plch1
798,1,0,Zfp563
799,0,0,Pnma2
800,1,1,St8sia3
801,1,1,Cdc16
802,1,0,3010001F23Rik
803,1,0,Gm15813
804,1,0,Itga7
805,2,2,Dchs2
806,1,0,Mthfsl
807,1,1,Ankle2
808,1,0,Rab4a
809,0,0,Cox14
810,1,0,Psma4
811,0,0,1500015A07Rik
812,1,0,Gm16189
813,0,0,Snrpd2
814,1,0,Tspan12
815,1,0,Pcbd2
816,1,1,Sirt1
817,1,1,Gnl3l
818,1,0,Zranb3
819,0,0,Apoe
820,1,1,Prune2
821,1,1,Xrcc5
822,0,1,Slc3a2
823,1,1,Adipor2
824,1,1,Rab5b
825,1,0,Gm11906
826,1,1,Atp6v0a2
827,1,2,Gpatch1
828,2,0,Dach1
829,1,1,Atg4b
830,1,0,Ufm1
831,1,2,Rfwd3
832,0,0,Ddost
833,1,2,Arap2
834,1,0,Ankrd55
835,0,0,Nrip2
836,0,0,Lsm1
837,1,0,Eif3i
838,1,1,Rufy1
839,1,0,Sh3bgrl2
840,1,0,Stambpl1
841,1,1,Vdac3
842,1,0,Hipk4
843,0,0,Pdap1
844,1,1,Mterf3
845,1,0,Gm12743
846,1,1,Ccm2
847,0,0,Atg101
848,1,1,Ppcdc
849,0,0,Glrx5
850,1,1,Vipas39
851,1,0,Gtf3c4
852,1,0,Cnn3
853,0,0,Gpr19
854,1,0,Polr2j
855,1,0,Hspbap1
856,2,0,Itgbl1
857,1,0,Ydjc
858,1,0,Slc11a2
859,0,0,Aqp11
860,1,1,Mfn1
861,1,1,Qser1
862,1,0,Unc50
863,1,0,Tek
864,0,0,Cuta
865,1,0,Aco1
866,1,0,Ubl7
867,1,0,Armcx3
868,1,0,Ginm1
869,0,0,Ube2s
870,0,0,Mrpl50
871,1,1,Mms19
872,1,0,Lifr
873,1,0,Zfp248
874,0,0,Pno1
875,1,0,Asns
876,1,0,Gm17231
877,1,0,Sema6a
878,0,1,Ube2j2
879,0,0,Mrpl54
880,1,0,Slc35f6
881,1,1,Lias
882,0,0,Timm13
883,0,0,Gm20721
884,1,2,Pgap1
885,1,1,Sgpl1
886,1,0,Tmc7
887,0,0,Cetn4
888,2,2,Mgat4c
889,0,1,Mpp2
890,0,0,Nkiras1
891,0,0,Lsm12
892,1,0,Vegfc
893,1,0,Akr1b3
894,0,0,Wee1
895,0,0,Zbtb10
896,0,0,Acyp1
897,1,1,Pacs2
898,0,0,Agrp
899,1,0,Ell2
900,0,0,Myl6
901,0,0,2810402E24Rik
902,1,0,Zfp777
903,1,1,Gm7854
904,0,0,Vps26b
905,1,0,Mcfd2
906,0,0,Polr3gl
907,1,0,Rnft2
908,1,0,Gba2
909,1,0,Cops8
910,0,0,Poldip3
911,0,0,Gfer
912,1,0,Bicd2
913,0,0,Snhg5
914,1,1,Pacsin2
915,0,0,Mrpl32
916,1,1,Scarb1
917,1,1,Zcchc4
918,0,0,Eid2
919,0,0,B230208B08Rik
920,1,0,9530077C05Rik
921,0,0,4933421O10Rik
922,1,0,Txn1
923,1,0,Atp6v1g1
924,1,0,Polq
925,1,0,Tmem248
926,1,0,Mta1
927,1,1,Farp2
928,1,0,Tmem14c
929,1,0,Psmd2
930,1,0,Zfp715
931,1,0,Ctbp1
932,1,0,Kctd5
933,1,0,Aarsd1
934,1,1,Polr3f
935,1,1,Zmiz1os1
936,0,0,Btf3
937,1,0,Os9
938,0,1,Porcn
939,1,0,Szrd1
940,0,1,Thap3
941,0,0,Wrap53
942,0,0,Lyrm7
943,1,0,Alg2
944,0,0,Wnt9a
945,1,0,Gm14326
946,1,1,Elovl5
947,1,1,Lims1
948,0,0,Smpd1
949,1,0,Gin1
950,0,0,Psmc5
951,1,0,Fam174b
952,0,0,Snn
953,1,0,Zc3h18
954,0,0,2610001J05Rik
955,1,1,Emb
956,0,0,Pigm
957,1,0,Gm15614
958,1,0,Ctsd
959,0,0,Sprtn
960,0,0,Prkrip1
961,0,0,Tbl2
962,1,1,Ccdc136
963,1,0,Zfp707
964,0,0,Ptrh2
965,0,0,Mpg
966,0,0,Dusp19
967,0,0,Pcna
968,0,0,Atp1b2
969,0,0,Commd4
970,1,0,Pcsk2os2
971,1,1,Vti1b
972,0,2,Onecut1
973,1,0,Tceal6
974,0,0,Sdhaf1
975,1,0,Morc4
976,1,0,Tmem229b
977,1,0,Tmem160
978,1,0,Timm17a
979,1,0,Mitd1
980,1,0,3830406C13Rik
981,0,1,Polr2m
982,1,1,1700037C18Rik
983,1,1,Tatdn3
984,1,1,Pls1
985,1,1,Snx32
986,1,1,Tsen15
987,1,1,Gm13791
988,0,1,Gm15328
989,1,1,Fbxo22
990,1,1,Fam20b
991,0,1,Tnip2
992,0,1,4632404H12Rik
993,0,1,Bet1l
994,0,1,Grin1os
995,2,1,Osbpl1a
996,1,1,Prpf38a
997,1,1,Yif1b
998,1,1,Ldb3
999,0,1,Gm10544
1000,1,1,Rfk
1001,0,1,Tmem147
1002,0,1,Pgls
1003,1,1,Stoml1
1004,1,1,Lhfp
1005,1,1,Abhd5
1006,1,1,Ahr
1007,0,1,Gabarap
1008,1,1,AU041133
1009,0,1,Mgat4b
1010,1,1,Gyg
1011,0,1,Mri1
1012,1,1,Gm16794
1013,0,1,Rdh10
1014,1,1,Zdhhc13
1015,1,1,Aimp1
1016,1,1,Commd8
1017,1,1,Slc35b3
1018,0,1,9330151L19Rik
1019,0,1,Gfra4
1020,0,1,Tmsb10
1021,0,1,B4galt3
1022,0,1,Gpr146
1023,0,1,Llph
1024,0,1,Pcif1
1025,1,1,4933400F21Rik
1026,0,1,2310022B05Rik
1027,1,1,Fuom
1028,1,1,Mul1
1029,0,1,Zfp428
1030,1,1,Mtss1
1031,1,1,Zfp811
1032,1,1,Rexo4
1033,0,1,Mus81
1034,0,1,Fem1a
1035,1,1,Shroom4
1036,1,1,Pelp1
1037,0,1,Cdk5r2
1038,0,1,Atp6v1g2
1039,1,1,Paqr3
1040,0,1,Sod1
1041,1,1,Sufu
1042,1,1,Armcx1
1043,0,1,Zfp281
1044,1,1,Ccdc25
1045,0,1,B230369F24Rik
1046,0,1,Hypk
1047,1,1,Klhl13
1048,1,1,Plek
1049,2,1,Luzp2
1050,1,1,Fbxo7
1051,0,1,Gm12064
1052,0,1,Gpd1
1053,1,1,Nudc
1054,1,1,Nup54
1055,0,1,Zdhhc5
1056,1,1,Adamts10
1057,1,1,Zfp27
1058,1,1,Hexa
1059,1,1,Supv3l1
1060,0,1,Mnt
1061,1,1,Hspb11
1062,1,1,Rer1
1063,1,1,Ascc1
1064,0,1,Tmed4
1065,1,1,Tmem209
1066,1,1,Shkbp1
1067,1,1,E2f5
1068,1,1,Tmem14a
1069,0,1,Cdkn2aip
1070,0,1,Rpp38
1071,0,1,Gabrd
1072,1,1,Slc6a11
1073,0,1,Dusp7
1074,2,1,4930467D21Rik
1075,0,1,Banf1
1076,1,1,BB557941
1077,0,1,Rnf187
1078,1,1,Mtmr9
1079,0,1,Mrpl52
1080,1,1,Spag6
1081,1,1,Psme3
1082,1,1,Alg6
1083,0,1,Fabp5
1084,0,1,Slc35a4
1085,1,1,Csk
1086,1,1,Map6d1
1087,0,1,Msh6
1088,1,1,Cmc1
1089,1,1,Efhc2
1090,1,1,Traf5
1091,0,1,Cyth2
1092,1,1,Grk5
1093,1,1,Fastkd2
1094,1,1,Ccdc137
1095,0,1,Ap3m2
1096,1,1,Tvp23a
1097,1,1,Ttc4
1098,1,1,Kif24
1099,1,1,Kdelr1
1100,1,1,Mrps18a
1101,1,1,Lactb2
1102,0,1,Htra2
1103,1,1,Pbx3
1104,0,1,Josd1
1105,1,1,Sdc2
1106,1,1,Eef1e1
1107,0,1,U2af2
1108,0,1,Lpcat4
1109,1,1,Sass6
1110,1,1,Zfp623
1111,0,1,Iqcc
1112,0,1,Ap2s1
1113,0,1,2410002F23Rik
1114,0,1,Creb3
1115,0,1,Mynn
1116,1,1,Eral1
1117,0,1,Arl6ip4
1118,0,1,Gm19967
1119,1,1,Lmnb2
1120,1,1,Zfp276
1121,0,1,Psmd8
1122,1,1,Ano10
1123,1,1,Rab31
1124,1,1,Surf6
1125,1,1,4931403E22Rik
1126,1,1,Adprhl2
1127,0,1,Apex1
1128,0,1,Zbtb49
1129,1,1,Tmf1
1130,0,1,Icmt
1131,1,1,Lrrc8a
1132,1,1,Foxred1
1133,1,1,B230110G15Rik
1134,0,1,Csnk2b
1135,0,1,Armcx4
1136,1,1,Zfp11
1137,1,1,Ebpl
1138,1,1,Pip4k2c
1139,1,1,Grk6
1140,1,1,Ppih
1141,0,1,Alkbh5
