,preds,labels,genes
271,0,0,Rps6kc1
272,0,0,Hspa5
273,2,1,Atg4c
274,0,0,Wdr82
275,0,1,Ppme1
276,0,0,Hist3h2ba
277,0,0,Tfdp1
278,0,0,Kcnmb4
279,2,1,Pde7b
280,2,0,Plxdc2
281,0,0,Acsl6
282,2,0,Camk4
283,0,1,Samd8
284,0,0,Tbc1d16
285,0,0,Gtf2h5
286,2,2,Cux1
287,1,1,Xrn2
288,0,0,Ttr
289,0,0,Tbc1d14
290,0,1,Stag2
291,1,1,Cdc42
292,0,0,Rbm24
293,0,1,Yme1l1
294,0,0,Lztfl1
295,0,0,Galnt1
296,1,1,Fbxl5
297,0,0,Islr2
298,0,0,Atp5c1
299,2,1,Zfp385b
300,0,0,Hlcs
301,0,0,Nudt3
302,0,1,Pdcd4
303,0,0,Sept3
304,0,1,Smim14
305,0,1,Prkar1a
306,0,1,Adnp
307,2,0,Fbxw4
308,2,1,Trak2
309,0,0,Dcaf7
310,1,1,Btbd10
311,0,0,Mdh1
312,0,1,Mbd2
313,2,1,Golgb1
314,0,1,Camk2g
315,0,0,Coq2
316,0,0,Arpc3
317,0,0,Extl2
318,2,1,Abcb7
319,0,1,Synrg
320,1,1,Fzd3
321,1,0,Fam160a2
322,0,1,Fbrsl1
323,0,0,Ccdc71l
324,0,1,Mef2d
325,0,1,Sik2
326,2,0,Gpc5
327,0,0,Rcor3
328,0,2,Trmt1l
329,1,1,Otud4
330,0,1,Otud7b
331,1,1,St7l
332,0,0,Calr
333,1,1,Tank
334,0,0,Zfp46
335,1,0,Ipo7
336,0,1,Ube2e3
337,0,0,Zfp706
338,0,0,Maged1
339,1,0,Dcun1d5
340,0,1,Hnrnpll
341,0,0,Slc22a17
342,1,0,Gm15283
343,1,1,Cul3
344,1,1,Purg
345,0,0,Tspyl4
346,0,1,Ccpg1
347,0,1,Spata7
348,0,0,Ptpn1
349,0,1,Casc3
350,0,1,Rapgef1
351,0,1,Lrrfip1
352,0,0,Sh3bgrl3
353,1,1,Suz12
354,0,1,Mapre3
355,0,0,Fez1
356,0,1,Lrp11
357,0,1,Klhl22
358,2,1,Gon4l
359,0,1,Pogz
360,2,1,Trip11
361,0,0,Abcc8
362,0,1,Adar
363,0,0,Dgat2
364,0,1,Faxc
365,0,0,Uck2
366,0,1,Stat3
367,0,0,Disc1
368,0,1,Dcp1b
369,0,0,Slitrk3
370,1,0,Kansl3
371,1,0,Hcfc2
372,0,1,Fam171a1
373,2,1,Hbs1l
374,0,1,Elp2
375,0,1,Rab3ip
376,2,1,Cyld
377,2,1,Bbx
378,2,0,4930545L23Rik
379,0,0,Nceh1
380,1,0,Wdr41
381,1,1,Usp8
382,0,1,Nf2
383,0,0,Thy1
384,1,1,Mfsd6
385,0,0,4833420G17Rik
386,2,2,Xylt1
387,1,1,Rsbn1l
388,0,1,Sf3b3
389,0,1,Prkacb
390,0,0,Gmps
391,2,1,Tln2
392,0,1,Ndfip2
393,2,2,Magi3
394,0,1,Pde1b
395,0,0,Asphd2
396,0,1,Sema4d
397,0,0,Naa30
398,0,2,Atxn2l
399,1,1,Naa16
400,0,0,H3f3a
401,0,1,Snx10
402,1,1,Cdc27
403,0,1,Lonp2
404,1,0,2610008E11Rik
405,0,0,Tmem59
406,0,1,Numa1
407,2,1,Ankrd28
408,0,0,Hmgn3
409,0,0,Ccdc6
410,0,1,Eif4e
411,0,0,Ndufb5
412,0,1,Pcnp
413,2,2,Mgat5
414,0,0,Rps29
415,1,1,B3galnt2
416,0,0,Sdf4
417,0,1,5330417C22Rik
418,0,0,5031415H12Rik
419,2,0,Slc10a7
420,0,1,Uxs1
421,1,0,Pdia3
422,0,0,Creg2
423,2,1,Arhgap15
424,0,0,Mif
425,0,0,Nadk
426,0,0,Ddn
427,0,0,Ndufb4
428,0,0,Cox7a2l
429,2,1,Eml1
430,0,0,Rpl36
431,0,1,Stard13
432,0,0,Arpc5l
433,0,0,Mrs2
434,0,0,Ttyh3
435,2,0,Mrps28
436,0,0,E2f3
437,1,1,Cacul1
438,1,1,Afg3l2
439,0,1,Dido1
440,1,1,Nipa2
441,0,1,Mcmbp
442,2,1,Plcb1
443,0,0,Diras2
444,2,0,Pdgfc
445,0,1,Canx
446,0,0,Gt(ROSA)26Sor
447,2,1,Arhgap10
448,2,1,Eefsec
449,0,0,Vps37b
450,1,1,Slc25a27
451,2,1,Raver2
452,1,0,Cul4a
453,0,0,Txndc15
454,2,1,Trim24
455,0,1,Dnaja1
456,2,1,D130043K22Rik
457,2,1,Bckdhb
458,0,1,Capn7
459,2,2,Ank1
460,0,0,Mgat4a
461,0,1,Eftud2
462,1,1,Rnf145
463,2,0,Arhgap20os
464,0,1,Tmem167
465,1,1,Foxo3
466,0,1,Ift81
467,1,1,Ccnc
468,0,1,Tenm2
469,1,1,Marf1
470,2,1,Lars
471,0,2,Vsnl1
472,1,0,Fam228b
473,0,1,Camk2a
474,0,1,Arl3
475,2,1,Cwc22
476,1,1,4933406I18Rik
477,0,0,Crlf1
478,0,2,Pou2f2
479,0,1,Sil1
480,1,1,Dusp11
481,1,0,Eid2b
482,0,0,Ctdp1
483,1,1,Vta1
484,2,1,Cdadc1
485,0,0,Disp2
486,0,1,Trpc4ap
487,1,1,Usp3
488,0,1,Slc22a23
489,0,0,BC003965
490,2,1,Firre
491,1,0,Slc9a6
492,2,0,Shroom2
493,2,1,Uggt1
494,0,1,Sgsm1
495,0,1,Gripap1
496,2,2,Lrrk2
497,0,0,B4galt4
498,1,0,Rpn1
499,0,1,Dlst
500,2,1,Nr3c1
501,0,0,Nefm
502,0,1,Psen1
503,2,0,Olfm3
504,0,1,Gtf3c1
505,0,0,Mcts1
506,0,0,Tmem165
507,0,0,Ppib
508,0,0,Oaz1
509,0,1,Zfp672
510,1,0,Zfp329
511,0,1,Btbd8
512,0,0,Nudt4
513,0,0,Zc3h15
514,0,1,Rnf20
515,1,0,Mtpap
516,0,0,Tnfrsf21
517,0,0,Mettl8
518,2,1,Zfp800
519,0,1,Nsun2
520,2,0,Xpnpep1
521,2,0,4930419G24Rik
522,0,0,Snap47
523,2,0,Slc30a7
524,2,1,Zfp704
525,2,2,Htr1f
526,0,0,Bmyc
527,0,0,Ric3
528,0,1,Git2
529,0,1,Abl1
530,1,1,Fam13b
531,1,0,Smc1a
532,0,1,Bcl7a
533,0,0,Gm13889
534,1,1,Pcsk7
535,2,2,Cdc14b
536,0,0,Dcun1d3
537,0,0,Rpl31
538,0,0,Rps13
539,2,1,Atg5
540,2,0,Farp1
541,2,1,Stxbp4
542,0,0,Ndufa5
543,0,0,Cep78
544,0,1,Txndc11
545,1,1,Mapkbp1
546,0,1,Ddx3x
547,0,0,Lmo1
548,0,0,Pdhx
549,2,1,Ppip5k2
550,2,1,Map3k13
551,0,0,Gm26827
552,2,1,Cdk19
553,0,1,Cep120
554,0,1,Snx3
555,0,0,Ndufb10
556,0,0,Nme1
557,2,0,Fastkd1
558,0,0,Ccdc12
559,2,1,Ide
560,1,0,Lman1
561,0,0,Timm8b
562,0,1,Anxa11
563,0,0,Rcan1
564,2,1,Cwf19l2
565,0,0,Tex264
566,0,1,Zbtb38
567,1,0,Gm26981
568,0,1,Fbf1
569,0,0,Ndufs7
570,2,1,Pdzrn4
571,2,1,Prr16
572,1,1,Suco
573,0,0,Adam9
574,0,0,Tceal3
575,1,1,Mettl16
576,1,1,Smc3
577,0,1,Suclg1
578,1,1,Sugt1
579,2,1,Grm3
580,0,0,Arpc5
581,0,1,Slc25a3
582,0,0,Coro7
583,0,1,Cipc
584,1,2,Lztr1
585,0,0,Zbtb1
586,0,1,Gm1043
587,1,1,Fam78b
588,0,0,Dnajc15
589,2,1,Fam184a
590,0,0,Lrrtm1
591,1,1,Dcaf10
592,1,1,Mgat5b
593,0,0,Lrrtm2
594,0,0,Erp29
595,0,0,Tspan33
596,0,0,Rpl36al
597,0,1,U2af1
598,0,0,Appl2
599,2,1,Wdr11
600,0,0,Aasdhppt
601,0,0,Ndufa6
602,0,0,Slc35a1
603,1,0,Lrrc40
604,2,0,Itga11
605,2,0,Rhobtb3
606,0,0,Hnrnpul2
607,0,0,Mars2
608,2,0,Snx12
609,0,0,Npy2r
610,1,1,Slc25a51
611,0,0,Tor1b
612,0,0,Zfp788
613,0,0,1700084C06Rik
614,2,1,Arnt2
615,0,0,Mn1
616,2,1,Kif13a
617,0,1,Snapc1
618,2,2,Sorcs3
619,1,1,Hps5
620,1,1,Psma3
621,1,1,Cbfb
622,0,0,Lysmd3
623,2,1,Prmt3
624,1,1,Wdr36
625,1,0,Csgalnact2
626,0,0,Ccdc127
627,0,0,Gm21954
628,0,1,Pabpc1
629,1,0,E230016M11Rik
630,0,0,Gpr27
631,0,0,Sub1
632,0,0,2900005J15Rik
633,0,0,Zfp131
634,0,0,Sfxn5
635,1,1,Pi4k2a
636,1,1,Tm9sf4
637,0,0,Cnpy2
638,0,0,Panx2
639,0,0,Lrrc20
640,1,1,Cnep1r1
641,1,1,Zfp799
642,2,1,Pfkp
643,0,0,Mcl1
644,1,1,Tcte2
645,1,0,Nelfa
646,0,1,Sec23ip
647,0,0,Dok5
648,1,0,Ccdc58
649,2,0,Svil
650,0,0,Polr2a
651,0,0,Txnrd1
652,0,0,Gm15496
653,0,1,Eif4b
654,1,1,Rrn3
655,0,1,Zfp384
656,0,0,Zdhhc24
657,0,1,Cir1
658,0,0,Fbxo25
659,0,0,Park7
660,1,0,Tfrc
661,1,1,Klhl8
662,1,0,Ganab
663,0,0,Ap1s2
664,0,0,Hdac5
665,0,0,Gnl3
666,0,0,Sigmar1
667,0,1,Zfp397
668,0,1,Tnfrsf19
669,2,2,Adcy8
670,0,0,Scn1b
671,2,1,Rasgrp1
672,1,1,Ccnt1
673,0,0,Gm10037
674,2,1,Stx17
675,0,1,Pstk
676,0,0,Ercc5
677,0,1,Plcg1
678,2,1,Ankrd26
679,1,1,Dnajc11
680,1,1,Cpt1c
681,0,0,Tomm6
682,0,1,Cep164
683,1,0,Chac2
684,0,0,Zfp426
685,0,0,Tatdn1
686,0,0,Amigo1
687,0,0,Ndufc1
688,0,1,Nab1
689,1,0,Dctn5
690,0,0,Mrps34
691,0,0,Syt3
692,0,1,Elp3
693,0,1,Wdfy1
694,2,1,Snrpn
695,0,0,Rnf114
696,0,0,Dbpht2
697,0,0,Anp32b
698,1,1,Naa35
699,0,1,Sumo2
700,0,1,Cbx3
701,1,1,Ice2
702,1,1,Zbtb44
703,0,0,Gm15243
704,0,0,Tyw1
705,0,0,Setd4
706,0,0,Gm17750
707,1,2,Plp1
708,1,2,Pabpc4
709,0,0,Rrp1
710,0,1,Usp38
711,1,1,Fam204a
712,0,0,Syngr1
713,0,0,Lrp3
714,2,2,Cntnap5c
715,1,1,Stam2
716,0,0,Dhx29
717,1,0,Fam32a
718,1,0,Kcnrg
719,2,1,Slc25a26
720,0,1,Tecpr1
721,0,0,Emc6
722,0,0,Mapk3
723,0,0,Surf4
724,1,0,Ermp1
725,1,1,Gtf2a2
726,2,1,Tfcp2
727,0,0,Gm27153
728,1,2,Gatm
729,1,0,Bend4
730,0,0,Hist1h4d
731,0,0,Pex2
732,0,0,Rai2
733,0,0,Spata2l
734,2,1,Ints9
735,1,1,Serac1
736,0,1,Pip4k2b
737,0,0,Ndufs5
738,0,0,Ccdc43
739,0,1,Atf1
740,2,1,Rnf180
741,1,0,Timmdc1
742,1,0,Fundc1
743,0,0,Dalrd3
744,0,0,Hps4
745,0,2,Zfp423
746,0,0,Vac14
747,0,0,Gm29361
748,0,0,2310011J03Rik
749,0,1,Dnajc24
750,1,0,Mok
751,0,0,Spag1
752,1,0,Eri2
753,1,0,6030458C11Rik
754,2,1,Nup210
755,1,1,Golga3
756,1,0,Eif1ax
757,0,0,Mrpl36
758,0,0,Ints7
759,1,0,Zmat3
760,0,1,Hbp1
761,1,0,Rnf128
762,2,1,Sfmbt2
763,1,1,Cmpk1
764,0,0,Zfp189
765,0,0,Tbc1d20
766,1,1,Dcbld2
767,0,0,Mpp1
768,0,0,Gm13402
769,0,0,Vps37c
770,0,0,Gm17108
771,1,0,Rhbdl3
772,0,0,Gm9925
773,1,0,Hgsnat
774,0,0,Klhl23
775,0,0,Ssr4
776,1,0,Abhd10
777,2,1,Tango6
778,2,0,Ndc1
779,1,0,Dusp12
780,0,1,Spg11
781,2,1,Ptpn2
782,0,0,Tab1
783,0,1,Actl6b
784,1,1,Supt5
785,1,1,Alg13
786,2,1,Gng12
787,2,0,Mme
788,0,2,Rundc3a
789,0,0,Ostm1
790,0,0,Nrde2
791,1,0,2610021A01Rik
792,0,0,Ndufaf3
793,2,0,Dtnbos
794,1,0,Mrps24
795,1,0,Esd
796,0,0,Parvb
797,1,0,Polr1d
798,0,2,Gm2824
799,0,1,Trmt13
800,0,0,Akap5
801,1,1,Rlim
802,0,0,A230077H06Rik
803,0,0,Atp5k
804,2,2,Pde1c
805,0,0,Mrps33
806,0,0,Tmem109
807,1,0,Cep68
808,1,0,Zfp867
809,0,0,Txndc9
810,1,0,Atrip
811,1,0,Rnf113a2
812,1,0,Eif3c
813,0,0,Pa2g4
814,0,0,Ppif
815,0,1,Ensa
816,2,1,Sh3bgrl
817,2,0,Gm16759
818,0,1,Cebpz
819,1,1,Slc20a1
820,2,0,Ccdc91
821,1,1,Zmym3
822,1,1,Fntb
823,0,1,Rgs9
824,1,1,Narf
825,0,0,Snhg3
826,0,1,Cspg5
827,0,1,Sgtb
828,2,0,Kctd8
829,2,0,B230307C23Rik
830,1,1,Sgsm3
831,2,0,St8sia3os
832,0,0,Gm27008
833,0,0,Sap30bp
834,1,0,Chdh
835,0,0,Smad7
836,0,0,Ccdc85c
837,0,0,Ube2g2
838,0,0,Odc1
839,0,0,Csdc2
840,1,0,Zfp74
841,2,0,Bmp2k
842,1,0,Umps
843,1,2,Dzip1
844,1,1,Rnf185
845,1,1,Ap3d1
846,0,0,Prss36
847,2,0,Necab1
848,2,1,Orc5
849,1,0,Bcas3os1
850,0,0,Sf3b5
851,2,1,6030443J06Rik
852,0,0,Ankra2
853,1,0,Gss
854,2,0,Prrg1
855,1,0,Uqcrc1
856,0,0,1700086O06Rik
857,0,0,Uspl1
858,2,1,Plekhh2
859,0,0,Gm15886
860,1,0,Pmpcb
861,0,0,Zfp958
862,1,0,Lbr
863,1,1,Erlin1
864,2,0,Clcn5
865,1,0,Cnp
866,0,0,Fndc9
867,1,0,Mrpl24
868,2,1,Ar
869,0,0,Pcx
870,1,0,Ebf4
871,2,0,Ikzf2
872,0,0,Slc35c2
873,0,0,2810032G03Rik
874,0,0,Tprgl
875,2,0,Pram1
876,0,0,Sertad4
877,1,1,Fam98a
878,0,0,Cxxc5
879,0,0,Zrsr1
880,0,0,Oaz2
881,0,0,Nat10
882,1,0,Cabyr
883,0,0,Cdv3
884,2,0,Abhd3
885,0,0,Tmem121
886,0,0,Eif2b5
887,1,1,Wdr48
888,0,0,Abhd14a
889,0,1,Rab21
890,1,0,2410004B18Rik
891,2,0,Kazn
892,1,2,Gm14412
893,0,0,Gm10135
894,1,0,Tceal5
895,0,0,Lgalsl
896,1,0,Tmem168
897,0,1,Gga2
898,0,0,Cdipt
899,1,0,Zfp12
900,1,1,Tulp3
901,0,0,Siah3
902,0,0,Fkbp2
903,0,0,Gm14329
904,1,1,Phkg2
905,1,0,Zfp655
906,1,0,Ttbk2
907,0,0,Gpc1
908,2,1,Ccz1
909,0,0,Mrpl10
910,0,0,Tmem136
911,1,0,Zfp938
912,0,1,Tshz1
913,1,0,Idh3a
914,0,0,Elof1
915,0,0,Mrps10
916,0,0,Prss12
917,0,1,Utp18
918,0,0,Mlec
919,0,0,Foxo6
920,0,0,Abhd8
921,0,0,Ier5l
922,2,0,Scn9a
923,0,0,Pfdn2
924,0,0,Srrm4os
925,0,0,Kcnf1
926,0,1,Ick
927,2,2,Spock1
928,0,0,Oxld1
929,1,1,Pisd
930,0,0,Dhrs1
931,0,1,Rab15
932,0,1,Tmem151a
933,1,1,Helq
934,1,0,Ndufaf1
935,1,0,Slx4
936,2,2,Kcnc2
937,0,0,Leprotl1
938,2,1,Man2a1
939,0,0,Gtpbp1
940,0,0,Brms1
941,1,1,Cerk
942,1,0,Plekha8
943,0,0,Smarcd1
944,2,0,Ecm2
945,1,0,Kbtbd3
946,1,0,Hunk
947,0,0,Skida1
948,0,2,Snhg9
949,0,0,Pcsk2os1
950,0,0,Cbr1
951,1,0,Klhl10
952,1,0,Pdcd5
953,0,0,Mib2
954,0,0,Gm14391
955,1,0,Mob1a
956,0,0,Fbxl6
957,0,0,Pomgnt2
958,0,0,Zfp275
959,0,1,Ubtf
960,1,0,Mrpl23
961,1,0,Rad9b
962,0,0,Otub2
963,0,0,Taf9b
964,0,0,Pigyl
965,0,0,Tmem179
966,1,0,Recql
967,2,1,Actn2
968,0,0,Mrps7
969,0,0,Prps1
970,0,0,Csf1
971,0,0,Ddit4
972,0,0,Zdhhc9
973,0,0,Tmem208
974,0,0,Zkscan1
975,0,0,Polg
976,2,0,Utrn
977,0,1,Gabarapl1
978,1,1,Mmgt1
979,0,1,Utp15
980,1,1,Xpa
981,0,1,Exosc4
982,1,1,Ssbp1
983,2,1,Olfr46
984,0,1,Gm26672
985,0,1,Gm26693
986,0,1,Ndufa2
987,0,1,Zfp692
988,1,1,Smad2
989,1,1,Gm12258
990,1,1,Pald1
991,0,1,Ccdc28b
992,1,1,C1d
993,0,1,Ublcp1
994,2,1,Ate1
995,2,1,Socs6
996,1,1,Tkt
997,0,1,Lrrc10b
998,0,1,Ndufb6
999,0,1,Gdpd5
1000,0,1,Il11ra1
1001,0,1,Sdhd
1002,0,1,Bace1
1003,0,1,Kbtbd2
1004,0,1,Tmem242
1005,2,1,Gbe1
1006,0,1,2810004N23Rik
1007,0,1,Cuedc2
1008,0,1,Sirt2
1009,0,1,Rpl35
1010,0,1,Map1s
1011,1,1,Galns
1012,0,1,Mrpl30
1013,2,1,Atp2b4
1014,0,1,Akirin1
1015,1,1,Rab39b
1016,0,1,2810455O05Rik
1017,0,1,Slc7a5
1018,0,1,Eif2b4
1019,1,1,Bora
1020,1,1,Cct2
1021,2,1,Gm17036
1022,0,1,Scrt1
1023,0,1,Zfp142
1024,0,1,Sept2
1025,0,1,Rnf208
1026,0,1,Ddrgk1
1027,0,1,Utp14a
1028,1,1,Igsf9b
1029,1,1,Ap5m1
1030,0,1,Hsf1
1031,0,1,Iffo2
1032,0,1,Zfp661
1033,2,1,Kif18a
1034,2,1,Grin3a
1035,0,1,Usf1
1036,2,1,Dbt
1037,0,1,Naa38
1038,0,1,Copb2
1039,0,1,Kcna2
1040,0,1,Spata24
1041,0,1,Vash1
1042,0,1,Lhpp
1043,1,1,Hinfp
1044,0,1,Polr2e
1045,0,1,Bax
1046,0,1,Impa1
1047,0,1,Rnf166
1048,1,1,Golga7
1049,0,1,Pde12
1050,0,1,Eif5a
1051,0,1,Tmem8b
1052,1,1,Ulk1
1053,0,1,Tpd52l2
1054,1,1,Echdc2
1055,0,1,Use1
1056,0,1,Psmd13
1057,0,1,E330009J07Rik
1058,1,1,Pam16
1059,1,1,Pdha1
1060,2,1,Kcnip1
1061,0,1,Chst2
1062,0,1,Pink1
1063,1,1,Rhoq
1064,1,1,Twistnb
1065,0,1,Cript
1066,1,1,Fam3a
1067,0,1,Nif3l1
1068,0,1,Ttc7
1069,0,1,Uqcc3
1070,0,1,Taf1d
1071,2,1,Eif2d
1072,1,1,Phf21b
1073,0,1,Thnsl1
1074,0,1,Hdac11
1075,2,1,Wipf1
1076,1,1,Mpp4
1077,2,1,Gm4117
1078,0,1,Anapc11
1079,0,1,Dnajc16
1080,0,1,Zbtb5
1081,1,1,9530051G07Rik
1082,1,1,Rimkla
1083,0,1,Pogk
1084,2,1,Tmtc2
1085,1,1,Uprt
1086,2,1,Tbc1d4
1087,1,1,Rnf4
1088,0,1,Zhx1
1089,0,1,Zbed3
1090,0,1,Triap1
1091,1,1,Cox18
1092,0,1,Ddx23
1093,1,1,Atox1
1094,0,1,Gna11
1095,1,1,Pts
1096,1,1,Enpp4
1097,1,1,Nfe2l2
1098,0,1,Msantd3
1099,0,1,Calu
1100,0,1,2610316D01Rik
1101,2,1,Znhit6
1102,0,1,Eif3d
1103,0,1,Fbl
1104,0,1,Chrnb2
1105,0,1,Ipmk
1106,0,1,Zswim7
1107,0,1,Smim15
1108,0,1,Zfp622
1109,0,1,Dusp4
1110,2,1,4930452B06Rik
1111,0,1,Exosc8
1112,2,1,Rbms1
1113,0,1,Tmem47
1114,0,1,Smarcd2
1115,1,1,Mrps15
1116,1,1,Zfp30
1117,0,1,Smim19
1118,0,1,Chmp2b
1119,1,1,Zfp518a
1120,0,1,Sept6
1121,2,1,Lrrc55
1122,0,1,Vamp1
1123,1,1,Trp53bp2
1124,1,1,2810021J22Rik
1125,1,1,Zfp809
1126,0,1,Cdc37
1127,0,1,Dnajc30
1128,1,1,Coq10b
1129,1,1,Eif2ak3
1130,1,1,Dus1l
1131,1,1,Letm1
1132,0,1,Sarm1
1133,1,1,Coq9
1134,1,1,Zfp354a
1135,0,1,Boc
