,preds,labels,genes
146,0,0,Olfml2b
147,1,0,Ywhab
148,1,1,Syt11
149,1,1,Rev3l
150,1,1,Sbno1
151,1,0,Prepl
152,1,1,Fubp1
153,0,0,Cnih2
154,0,0,Rpl29
155,0,0,Rpl15
156,1,0,Rpl21
157,0,0,Rpl34
158,0,0,Rps11
159,0,2,Kdm5c
160,0,1,Msra
161,0,1,Frmd5
162,0,1,Ak5
163,2,1,Fmnl2
164,0,1,Scn8a
165,2,2,Ppp2r2b
166,0,0,Mgll
167,0,1,Klhl2
168,2,1,1110051M20Rik
169,2,1,Rb1
170,0,1,Tnpo1
171,2,0,Slc35f4
172,0,0,Pde7a
173,2,1,Mark3
174,1,1,Fbxo11
175,0,1,Tmem161b
176,2,1,Atp6v1a
177,1,1,Glrb
178,2,0,Brip1os
179,1,1,Mdm4
180,1,0,Gm11149
181,0,0,Kctd4
182,0,1,9330159F19Rik
183,0,0,Npy1r
184,0,0,Rps18
185,1,1,Taf15
186,1,1,Paip2
187,1,0,Cox6c
188,1,2,Chd8
189,0,0,Apex2
190,1,1,Zc3h12b
191,1,1,Iqsec2
192,2,1,Pcdh9
193,2,1,Ablim1
194,2,1,March1
195,0,0,Slco3a1
196,0,0,Lrrc4
197,0,1,Sptb
198,1,1,Stau2
199,0,0,Dtd1
200,1,1,Znrf3
201,0,0,Rai1
202,2,1,Arhgap17
203,0,1,Gabrg2
204,0,0,Shb
205,0,0,Hspa12a
206,2,1,D5Ertd579e
207,2,1,Arhgap35
208,0,1,Arid1a
209,2,1,Sec14l1
210,0,1,Lnpep
211,1,0,Mmd2
212,1,0,Bmp6
213,0,0,Spns2
214,1,0,Ift57
215,1,1,Klhl7
216,0,1,Ythdf3
217,1,1,Nvl
218,1,0,Dpm1
219,1,0,Gm16351
220,0,0,Angpt1
221,0,0,Cox6a1
222,0,0,Brwd3
223,1,0,Dlg3
224,0,1,Tanc1
225,0,1,Nos1ap
226,1,1,Synpr
227,1,0,Trabd2b
228,2,1,Nbas
229,2,0,Man1c1
230,2,1,Ptk2b
231,0,1,Snx24
232,0,1,Slc16a10
233,0,0,Wasf3
234,0,1,Oxct1
235,0,0,Mark1
236,2,0,Gm10649
237,0,1,Trrap
238,0,0,Akap7
239,0,0,Eif3h
240,2,0,Ubac2
241,0,1,Abhd12
242,2,1,Acbd6
243,0,0,Pqlc1
244,0,0,Tdrd5
245,2,1,Nr2c2
246,1,1,Ddx6
247,1,1,Cacng8
248,2,2,Gria4
249,1,0,Ly6h
250,0,0,Slc25a46
251,0,0,Plxna4os3
252,1,0,Psmc6
253,1,0,Pnmal1
254,0,0,Elk1
255,0,0,Cox8a
256,0,1,Tbc1d22a
257,2,1,Runx2
258,2,1,Stk39
259,0,1,Ssbp3
260,0,0,Tex2
261,0,1,Srcin1
262,0,0,B4galt5
263,1,1,Xpo7
264,0,0,Sec24d
265,1,0,Slc38a10
266,0,0,Cotl1
267,2,0,Acyp2
268,2,1,Spop
269,1,1,Ndfip1
270,1,0,1700111E14Rik
271,1,1,Camta2
272,0,1,Tspan13
273,1,0,Rnf10
274,1,1,Setx
275,1,0,Stx1b
276,1,0,Ankrd45
277,0,1,Arhgef25
278,0,0,Ndufa13
279,0,1,Zfc3h1
280,1,1,Rsrc2
281,1,0,Gm14330
282,1,1,Pcmtd2
283,1,0,Atp5b
284,0,0,Fam122a
285,0,0,Rps20
286,1,1,Mia2
287,1,1,Gm9801
288,2,0,Thsd7b
289,0,1,Gnal
290,2,1,Rtn4rl1
291,2,0,Gm6999
292,1,1,Arid2
293,1,1,Rbm33
294,2,0,Nek6
295,2,1,Ranbp17
296,2,1,Syndig1
297,1,1,Phtf2
298,1,1,Cdip1
299,1,1,Sec63
300,0,1,Wdr47
301,0,1,Arpc2
302,1,0,Macrod2os1
303,1,0,Rtn4r
304,1,0,Mapk9
305,1,1,Dlg4
306,1,1,Nek1
307,0,0,Tmbim6
308,1,1,Rab6a
309,1,1,Sez6l2
310,1,0,Dgcr8
311,1,1,Mtx2
312,0,0,Pcdh8
313,2,1,Sclt1
314,1,1,Sppl2a
315,0,0,Atp5h
316,1,0,Rps9
317,0,0,Ndufa4
318,0,0,Apoo
319,1,0,Gm26944
320,1,1,Ctnna2
321,2,1,Sh3pxd2a
322,0,1,Ago2
323,2,1,Evl
324,2,0,Lingo1
325,2,2,Erbb4
326,0,0,Als2
327,2,1,Numb
328,2,0,Pou6f2
329,1,1,Glcci1
330,1,1,Trim33
331,0,0,Inhba
332,2,0,Naa25
333,1,1,Edem3
334,2,1,Atl1
335,1,0,Ago1
336,2,1,Rasa2
337,1,0,Klhl26
338,1,0,Dexi
339,1,1,Pkd2
340,2,1,Atp13a3
341,1,0,Rbbp5
342,1,1,Odf2
343,0,0,Slc35e2
344,1,0,1700109K24Rik
345,1,1,Gspt1
346,1,1,Parp6
347,0,0,Tuba1a
348,1,1,Kras
349,0,0,Ccdc85b
350,1,1,Iws1
351,1,0,Cox7b
352,2,1,Ttc28
353,2,1,Atp8a2
354,2,1,Stx8
355,2,1,Wwox
356,2,1,Srrm4
357,0,0,Serinc5
358,2,0,Filip1l
359,2,1,Xpo6
360,2,1,Ryk
361,0,0,Psmb7
362,2,2,Cit
363,0,1,Pnpla8
364,0,1,Dgkz
365,2,0,Usp10
366,0,1,Zdhhc21
367,1,1,Dnajb6
368,1,0,Ssu72
369,1,1,Edc3
370,0,0,Acot13
371,0,0,Naf1
372,1,0,Zfp507
373,0,0,Sypl
374,1,0,Mob1b
375,2,0,Fstl5
376,0,0,Rplp0
377,1,2,R3hdm4
378,1,0,Atp5g1
379,1,0,Enpp5
380,1,1,Vps35
381,1,0,Emc10
382,1,1,Tpr
383,2,1,Pola1
384,0,1,Bcr
385,2,1,Cep112
386,2,1,Vps13c
387,0,0,March4
388,0,1,Nfkb1
389,0,0,Elfn2
390,0,0,Tbc1d22b
391,1,1,Tbc1d32
392,2,0,Spsb1
393,2,1,Ino80d
394,0,1,Scaf4
395,2,1,Gnas
396,0,0,Ubtd2
397,1,1,Acin1
398,0,0,Bcl6
399,1,1,Rnf13
400,2,0,2700049A03Rik
401,1,0,Gabpb1
402,1,0,Ehd1
403,1,1,Fam120b
404,1,1,Hdlbp
405,0,0,B3gnt2
406,1,1,Morc2a
407,1,1,Abca8b
408,1,0,Scd2
409,0,1,Lzts3
410,0,0,Psmb1
411,0,0,Tagln3
412,0,1,Eif3e
413,0,0,Epdr1
414,0,1,Ergic2
415,1,1,Pls3
416,2,1,Vps8
417,2,0,Cald1
418,0,1,Reep3
419,0,0,Mfhas1
420,0,0,Chsy1
421,2,1,Ppp2r3a
422,0,0,Gad1
423,1,1,Ppm1b
424,1,0,Dgcr2
425,2,1,Alcam
426,0,1,Zfhx2
427,0,0,Spin1
428,1,0,Tet1
429,1,1,Inpp5b
430,2,2,Grb10
431,2,1,Arhgef11
432,0,0,Igfbp5
433,0,1,Tpm3
434,1,1,G3bp2
435,0,1,Dtx3
436,1,0,Faf2
437,1,0,Slc39a10
438,1,0,Tor1aip2
439,1,0,Ssr1
440,2,1,Pak1
441,1,1,Mios
442,1,1,Setdb1
443,0,0,Cst3
444,1,0,Ndufc2
445,0,0,Hist3h2a
446,0,1,Acsl4
447,0,1,Otud5
448,0,0,Chst15
449,2,0,Sh3gl3
450,2,1,Fkbp5
451,0,0,Usp12
452,0,1,Nsmaf
453,0,1,Lgr4
454,0,0,Pmepa1
455,0,0,Adamts18
456,1,0,Ubqln1
457,1,1,Amfr
458,1,1,Lhfpl4
459,0,0,Mfap3l
460,2,1,Uimc1
461,1,1,Atcay
462,1,1,Wipi2
463,1,0,Ubxn11
464,1,0,Rsf1os1
465,1,1,Napg
466,0,0,Hsf2
467,1,0,Mmaa
468,1,1,Pcgf6
469,1,2,Safb2
470,0,0,Ap1ar
471,0,0,Arl5a
472,1,1,Srr
473,1,0,Tcp1
474,1,0,Zfyve16
475,1,0,Psmb3
476,0,0,Ndn
477,1,0,Tmem59l
478,1,1,Ptcd3
479,1,1,Phf8
480,0,1,Pknox2
481,2,1,Pced1b
482,2,1,Fig4
483,0,1,Bzw2
484,2,0,Rcbtb2
485,0,1,Kcmf1
486,1,1,Naa15
487,0,0,Mal2
488,1,1,Cryzl1
489,2,1,Stt3b
490,0,0,Dnajc3
491,0,0,Emx2os
492,0,1,Abcd3
493,1,0,Ptpdc1
494,1,1,Hnrnpl
495,1,1,Fam114a2
496,1,1,Slc7a6
497,1,1,Smg5
498,0,2,Lmo4
499,0,0,Rab11a
500,1,0,Ndufab1
501,1,0,Prkci
502,1,0,Gm12227
503,0,0,E530011L22Rik
504,1,1,Usp53
505,1,1,Ddx55
506,1,1,Hspa9
507,1,0,Rpe
508,0,0,Emc4
509,0,0,Cox5b
510,1,0,2010315B03Rik
511,1,1,Cstf2
512,2,1,Galnt14
513,2,1,Kdm2b
514,1,0,Matn2
515,2,1,Atg10
516,2,2,Unc13c
517,0,1,Hipk1
518,2,1,Zc3h12c
519,2,1,Ern1
520,0,0,4930517O19Rik
521,0,0,Palmd
522,0,0,Ephx4
523,0,0,Minpp1
524,0,1,Trim46
525,1,0,Suds3
526,0,0,Tmed7
527,1,1,Ngly1
528,0,0,Dnajb5
529,0,0,Grcc10
530,1,1,Rbl2
531,1,0,Mpv17l
532,1,0,Got1
533,1,1,Pdss1
534,0,0,Mzt1
535,1,1,Terf2
536,0,0,Hmgb1
537,1,0,Smdt1
538,1,0,Sod2
539,1,1,Tmem68
540,1,0,Hint1
541,1,0,Tmem67
542,0,0,Rpl27
543,1,1,Xiap
544,0,0,Ldlrad3
545,1,0,Mrps27
546,1,0,Snrk
547,1,1,Tmem63c
548,1,1,Srebf2
549,2,2,Gm26691
550,1,1,Nrip1
551,0,1,Map3k10
552,1,1,Iars2
553,1,1,Prpf18
554,0,1,Mff
555,1,1,Atl2
556,1,1,Taf2
557,0,0,Trmt11
558,1,0,Nt5m
559,0,0,Klhl11
560,1,1,Etf1
561,1,1,Dcaf17
562,0,0,Crym
563,1,1,Mast3
564,1,1,Wdr75
565,1,0,Slc26a10
566,1,1,Gstz1
567,1,1,Tmem87b
568,1,1,Brox
569,1,0,Cep19
570,0,0,Scand1
571,1,1,Ndufs3
572,1,1,Ctps2
573,1,0,Uba3
574,1,2,Gm17066
575,1,1,Rbm41
576,2,1,Hs6st3
577,2,1,Inpp5a
578,2,1,Ipcef1
579,2,1,Pex14
580,2,1,Rps6ka5
581,0,1,Stk24
582,2,2,Iqgap1
583,0,1,Lin52
584,1,1,Eef2k
585,0,1,Eif4e3
586,1,1,Onecut2
587,0,1,N4bp1
588,0,1,Atg13
589,0,1,Wdr59
590,2,0,Mtr
591,0,1,Yy1
592,1,1,Cabp1
593,2,1,Pik3r3
594,1,0,Gpr89
595,1,1,Eif4g1
596,1,1,Cyb5r4
597,1,1,Rbm27
598,0,1,Rchy1
599,1,0,Arpp19
600,1,1,Zfp386
601,0,0,Gm10855
602,0,0,C630043F03Rik
603,0,0,Serf2
604,0,0,Atp5g3
605,1,1,Zcrb1
606,0,0,Pdk3
607,1,1,Phf6
608,2,0,Fam53b
609,1,0,Arrb1
610,0,0,Fam104a
611,2,0,Far2
612,1,0,Ppm1d
613,1,1,Sec31a
614,0,1,Tbc1d15
615,0,0,Kcnj9
616,0,0,Phyhip
617,1,0,Ppp2r5a
618,1,0,Gosr2
619,1,1,Timm23
620,0,1,Smarcb1
621,2,2,Stat5b
622,2,0,Eps15
623,1,1,Gdi2
624,1,1,Slc17a5
625,1,1,Fam185a
626,0,1,Thumpd3
627,0,1,Neurod2
628,0,1,Fbxl12
629,1,1,Zfp260
630,1,0,Tmem50a
631,0,0,Rap2b
632,0,0,Tob1
633,0,0,Hmgcr
634,1,0,Dynll2
635,0,0,Eif1b
636,1,0,Ptar1
637,1,1,Ube2f
638,0,0,Klhl9
639,1,1,Irak1
640,2,1,Adamts20
641,2,2,Disp1
642,0,1,Dctn4
643,2,1,Pphln1
644,0,0,Mas1
645,1,0,Ercc4
646,0,0,Ccdc92
647,1,0,Smarce1
648,1,1,Zfp318
649,1,0,Cfap97
650,1,0,Arl13b
651,1,0,Copg1
652,0,0,6530402F18Rik
653,0,0,Mrps21
654,2,1,Aqr
655,1,1,March5
656,1,1,Hsph1
657,0,0,Sgcb
658,1,0,Max
659,0,0,Armc1
660,1,0,Nudt19
661,1,1,Hif1a
662,1,0,Nasp
663,1,0,Gabpa
664,1,1,Rbx1
665,1,1,Zmym5
666,1,0,Gm15902
667,1,0,Btf3l4
668,1,0,Tmem18
669,1,1,Nup160
670,1,0,Ppp1r15b
671,1,0,Tro
672,2,0,Glp2r
673,0,0,Gatb
674,0,0,Stk4
675,0,0,Mapkapk2
676,0,0,Jag1
677,1,0,Shc3
678,0,1,Cadm3
679,1,0,Kcnk12
680,1,1,Rnf121
681,1,0,Ppm1f
682,2,1,Gpr45
683,1,1,Tubgcp3
684,1,1,Hsd17b4
685,0,0,Mgat1
686,1,1,Kctd3
687,2,1,Ift88
688,1,0,Stard5
689,1,1,Dnajc18
690,1,1,Ccdc186
691,1,0,Secisbp2
692,1,1,Sdhaf2
693,0,0,Fam136a
694,1,0,Nat8l
695,1,0,Trappc13
696,1,0,Ina
697,1,1,Ptges3
698,0,0,Rbmxl1
699,0,0,Them6
700,0,0,Tmem64
701,0,0,Srp14
702,1,0,Psmb6
703,1,1,Mid2
704,1,1,Slc20a2
705,0,1,Aatk
706,1,1,Tbc1d9
707,0,1,Stau1
708,0,1,Bcl2l13
709,1,0,2510009E07Rik
710,1,1,R3hcc1l
711,0,1,Scg3
712,1,0,Cplx1
713,1,0,Apcdd1
714,0,1,Pantr1
715,1,1,Gosr1
716,1,1,Tmed10
717,0,0,Arl8a
718,0,0,4931428F04Rik
719,1,1,Ero1lb
720,1,0,Aldh5a1
721,1,0,Eif3k
722,0,1,Ctnnd1
723,1,0,Pkd2l2
724,1,1,Tmtc3
725,1,0,Elk4
726,0,0,Dnlz
727,0,0,Fam162a
728,1,0,Zxdc
729,1,0,Cpsf1
730,1,0,Gm26901
731,1,0,1110008P14Rik
732,0,0,E230001N04Rik
733,0,0,Rraga
734,1,0,Zfp955a
735,1,0,Lage3
736,0,1,Jakmip1
737,0,0,Nek10
738,0,1,Elmsan1
739,2,1,Galnt9
740,0,0,Cmtm4
741,0,1,H13
742,1,0,Sh3pxd2b
743,2,1,Kndc1
744,1,0,Gm5087
745,2,0,Uhrf1bp1
746,1,0,Dnal4
747,1,0,Capn3
748,1,0,Tnks1bp1
749,1,1,Rspry1
750,1,0,Bms1
751,1,0,Usp36
752,2,1,Yes1
753,1,1,Dnttip1
754,1,0,Sf3a1
755,1,2,Banf2
756,2,1,Eif2b3
757,0,0,Il31ra
758,1,1,Golga5
759,1,0,Ppil6
760,0,0,Omg
761,1,0,Rps28
762,1,0,1700080N15Rik
763,0,0,Gpr171
764,1,0,Slc39a3
765,1,0,Rad51ap2
766,1,0,Bcap31
767,0,0,Alg10b
768,0,0,Rftn1
769,1,0,Afap1
770,0,1,Ccdc149
771,0,0,Cacna1g
772,0,0,Stmn2
773,0,0,Plch1
774,0,0,Slc15a4
775,0,0,6530409C15Rik
776,1,1,Fubp3
777,0,1,Rhobtb2
778,1,0,Trp53i11
779,1,1,Atp6v1e1
780,1,0,Traf6
781,1,1,Nap1l4
782,1,0,Ebag9
783,1,0,Pcid2
784,1,1,Cep290
785,0,0,Cyc1
786,1,0,Rps6kb2
787,1,0,Pnma2
788,1,2,Nrbp2
789,0,0,Ptgds
790,1,1,Parl
791,1,1,Zfp942
792,1,0,Zfp563
793,1,0,Npm1
794,0,0,Mrps17
795,1,1,Zfp354c
796,1,2,Zfp934
797,0,0,Armcx2
798,1,1,D930016D06Rik
799,0,0,Pnma3
800,2,1,Prune2
801,2,2,Dchs2
802,2,0,Zranb3
803,0,0,Dach1
804,2,1,Xrcc5
805,1,0,Pcbd2
806,2,0,Gm11906
807,1,0,Rab4a
808,1,1,Sirt1
809,1,0,Itga7
810,1,0,Tspan12
811,0,0,Psma4
812,0,1,Slc3a2
813,1,1,Atg4b
814,1,1,St8sia3
815,1,1,Adipor2
816,1,1,Ankle2
817,0,0,1500015A07Rik
818,0,0,Ufm1
819,2,1,Atp6v0a2
820,1,2,Gpatch1
821,1,1,Cdc16
822,1,0,Mthfsl
823,0,0,Cox14
824,0,0,Snrpd2
825,0,0,Apoe
826,1,1,Rab5b
827,0,0,3010001F23Rik
828,1,0,Gm15813
829,1,2,Rfwd3
830,1,0,Gm16189
831,0,1,Gnl3l
832,1,0,Sh3bgrl2
833,1,2,Arap2
834,2,0,Itgbl1
835,1,1,Ccm2
836,1,1,Rufy1
837,0,0,Gpr19
838,1,1,Ppcdc
839,1,0,Hspbap1
840,0,0,Ankrd55
841,0,0,Lsm1
842,0,0,Cnn3
843,1,0,Slc11a2
844,1,1,Qser1
845,1,0,Stambpl1
846,1,0,Hipk4
847,1,0,Pdap1
848,0,0,Gm12743
849,1,1,Vipas39
850,0,0,Unc50
851,1,0,Ddost
852,1,0,Nrip2
853,1,1,Mterf3
854,1,0,Aqp11
855,1,1,Vdac3
856,0,0,Glrx5
857,1,0,Ydjc
858,1,0,Atg101
859,1,0,Gtf3c4
860,1,1,Mfn1
861,1,0,Eif3i
862,1,0,Polr2j
863,1,0,Tek
864,0,0,Sema6a
865,1,0,Lifr
866,1,0,Vegfc
867,1,0,Aco1
868,2,0,Gm17231
869,1,1,Mpp2
870,1,1,Mms19
871,1,0,Gm20721
872,1,1,Lias
873,1,0,Tmc7
874,1,0,Slc35f6
875,2,2,Mgat4c
876,1,0,Lsm12
877,1,0,Ubl7
878,0,0,Pno1
879,1,1,Ube2j2
880,1,2,Pgap1
881,0,0,Zbtb10
882,0,0,Armcx3
883,1,0,Ginm1
884,0,0,Mrpl50
885,0,0,Asns
886,0,0,Nkiras1
887,0,0,Cuta
888,1,0,Ube2s
889,1,0,Zfp248
890,0,0,Timm13
891,1,1,Sgpl1
892,1,0,Wee1
893,0,0,Mrpl54
894,1,0,Akr1b3
895,0,0,Cetn4
896,2,1,Pacsin2
897,2,0,Agrp
898,1,1,Pacs2
899,2,1,Scarb1
900,1,0,Rnft2
901,1,0,Bicd2
902,1,0,Polq
903,1,0,Mta1
904,0,0,Vps26b
905,1,1,Zcchc4
906,2,1,Farp2
907,1,0,Zfp777
908,1,0,Tmem248
909,0,0,Acyp1
910,0,0,Gba2
911,0,0,Ell2
912,0,1,Gm7854
913,1,0,Poldip3
914,1,0,9530077C05Rik
915,0,0,B230208B08Rik
916,0,0,Myl6
917,1,0,Polr3gl
918,1,0,Cops8
919,0,0,Gfer
920,0,0,Atp6v1g1
921,0,0,2810402E24Rik
922,1,0,Mcfd2
923,0,0,Eid2
924,1,0,Txn1
925,0,0,Mrpl32
926,0,0,4933421O10Rik
927,0,0,Snhg5
928,0,1,Elovl5
929,2,1,Lims1
930,1,0,Lyrm7
931,1,0,Os9
932,1,0,Szrd1
933,1,0,Wnt9a
934,1,0,Ctbp1
935,2,0,Gm15614
936,1,0,Wrap53
937,1,0,Fam174b
938,1,0,Zc3h18
939,1,1,Emb
940,1,1,Zmiz1os1
941,1,0,Kctd5
942,0,0,Alg2
943,1,0,Psmd2
944,0,0,Gin1
945,1,0,Snn
946,1,0,Ctsd
947,1,0,Zfp715
948,1,1,Polr3f
949,0,0,Btf3
950,1,1,Thap3
951,0,0,Smpd1
952,1,0,Sprtn
953,1,0,Pigm
954,1,0,Aarsd1
955,1,0,Gm14326
956,1,0,Psmc5
957,0,0,2610001J05Rik
958,0,0,Tmem14c
959,1,1,Porcn
960,1,1,Pls1
961,1,1,Gm13791
962,1,0,Tmem229b
963,1,0,Pcsk2os2
964,1,1,Fam20b
965,1,0,Prkrip1
966,1,1,Ccdc136
967,1,2,Onecut1
968,0,0,Mitd1
969,0,1,Tnip2
970,1,0,Tbl2
971,1,0,3830406C13Rik
972,0,0,Mpg
973,1,0,Dusp19
974,0,0,Atp1b2
975,1,1,Snx32
976,0,1,Gm15328
977,1,1,Fbxo22
978,0,0,Pcna
979,0,0,Commd4
980,1,1,Vti1b
981,0,0,Sdhaf1
982,0,0,Timm17a
983,1,1,1700037C18Rik
984,1,1,Tsen15
985,1,0,Zfp707
986,1,0,Ptrh2
987,0,0,Tceal6
988,0,0,Tmem160
989,0,1,Polr2m
990,1,1,Tatdn3
991,0,0,Morc4
992,0,1,Osbpl1a
993,2,1,Lhfp
994,0,1,Ldb3
995,0,1,Rdh10
996,0,1,Gpr146
997,1,1,Mgat4b
998,1,1,Grin1os
999,1,1,Gm10544
1000,1,1,Pgls
1001,1,1,Zdhhc13
1002,1,1,Yif1b
1003,0,1,Ahr
1004,0,1,Gabarap
1005,0,1,Gyg
1006,0,1,Commd8
1007,1,1,Slc35b3
1008,0,1,Gfra4
1009,0,1,Llph
1010,0,1,4632404H12Rik
1011,0,1,Tmem147
1012,1,1,Mri1
1013,1,1,B4galt3
1014,0,1,Bet1l
1015,1,1,Prpf38a
1016,1,1,Stoml1
1017,1,1,Abhd5
1018,1,1,Aimp1
1019,0,1,9330151L19Rik
1020,0,1,Tmsb10
1021,1,1,Rfk
1022,1,1,AU041133
1023,1,1,Gm16794
1024,1,1,Sufu
1025,0,1,Mtss1
1026,0,1,Pcif1
1027,1,1,2310022B05Rik
1028,1,1,Plek
1029,1,1,4933400F21Rik
1030,1,1,Paqr3
1031,1,1,Zdhhc5
1032,1,1,Ccdc25
1033,0,1,Gm12064
1034,0,1,Gpd1
1035,0,1,Klhl13
1036,1,1,Fbxo7
1037,1,1,Zfp428
1038,0,1,Fem1a
1039,0,1,Cdk5r2
1040,0,1,Nup54
1041,1,1,Fuom
1042,2,1,Luzp2
1043,1,1,Rexo4
1044,1,1,Mus81
1045,1,1,Atp6v1g2
1046,0,1,Sod1
1047,1,1,Pelp1
1048,0,1,Zfp281
1049,0,1,B230369F24Rik
1050,1,1,Nudc
1051,1,1,Mul1
1052,0,1,Hypk
1053,1,1,Zfp811
1054,1,1,Shroom4
1055,0,1,Armcx1
1056,2,1,Slc6a11
1057,1,1,Ascc1
1058,2,1,4930467D21Rik
1059,0,1,Mnt
1060,1,1,Hspb11
1061,1,1,Csk
1062,1,1,Hexa
1063,1,1,Gabrd
1064,0,1,Dusp7
1065,1,1,Spag6
1066,0,1,Rer1
1067,1,1,Tmem209
1068,1,1,BB557941
1069,0,1,Map6d1
1070,1,1,Msh6
1071,1,1,Adamts10
1072,1,1,Tmem14a
1073,0,1,Rnf187
1074,1,1,Mtmr9
1075,1,1,Shkbp1
1076,0,1,E2f5
1077,0,1,Cdkn2aip
1078,0,1,Rpp38
1079,0,1,Mrpl52
1080,1,1,Alg6
1081,1,1,Zfp27
1082,0,1,Banf1
1083,1,1,Psme3
1084,0,1,Fabp5
1085,1,1,Supv3l1
1086,0,1,Tmed4
1087,0,1,Slc35a4
1088,2,1,Traf5
1089,2,1,Pbx3
1090,2,1,Grk5
1091,0,1,Sass6
1092,1,1,Tvp23a
1093,2,1,Cmc1
1094,1,1,U2af2
1095,0,1,Ttc4
1096,1,1,Mrps18a
1097,0,1,Lactb2
1098,0,1,Gm19967
1099,1,1,Cyth2
1100,1,1,Ap3m2
1101,2,1,Sdc2
1102,0,1,2410002F23Rik
1103,2,1,Kif24
1104,0,1,Lpcat4
1105,0,1,Arl6ip4
1106,1,1,Lmnb2
1107,1,1,Ap2s1
1108,1,1,Mynn
1109,1,1,Eral1
1110,1,1,Ccdc137
1111,0,1,Htra2
1112,1,1,Zfp623
1113,0,1,Creb3
1114,1,1,Fastkd2
1115,1,1,Kdelr1
1116,1,1,Josd1
1117,0,1,Iqcc
1118,1,1,Efhc2
1119,1,1,Eef1e1
1120,2,1,Ano10
1121,2,1,Sft2d1
1122,2,1,Rab31
1123,0,1,4931403E22Rik
1124,2,1,Elavl2
1125,0,1,Zbtb49
1126,1,1,Lrrc8a
1127,1,1,Pip4k2c
1128,1,1,Sav1
1129,1,1,Icmt
1130,1,1,Ankrd13d
1131,1,1,Zfp276
1132,1,1,B230110G15Rik
1133,1,1,Ebpl
1134,1,1,Grk6
1135,1,1,Alkbh5
1136,1,1,Adprhl2
1137,0,1,Csnk2b
1138,0,1,Armcx4
1139,1,1,Rilpl2
1140,1,1,Osgep
1141,1,1,Elp6
