,preds,labels,genes
565,1,1,Sugp1
566,1,1,Pank3
567,1,1,Eif4enif1
568,0,0,AW549877
569,0,0,Inha
570,0,0,Hras
571,2,0,Klf8
572,0,0,Imp3
573,0,0,Chchd10
574,0,1,Tab3
575,2,1,Gm4924
576,2,1,Cacng2
577,0,0,Pla2g4e
578,2,1,Sumo1
579,0,0,Scrn1
580,0,1,Zfp664
581,1,1,Ift140
582,0,0,Mtmr10
583,0,1,Rfc1
584,0,1,Mbtps1
585,0,1,Fam169a
586,0,0,Kcna6
587,1,1,Aifm3
588,1,1,Dync1li1
589,1,1,Sbf1
590,1,0,Eef1d
591,2,1,Flywch1
592,1,0,Trafd1
593,0,0,Sprn
594,0,1,Tsn
595,0,0,Idh3b
596,1,1,Arglu1
597,1,0,Trmt6
598,1,1,Ube2v2
599,0,2,Kifc2
600,0,0,Rprml
601,0,0,Rpl36a
602,0,0,Cox7a2
603,1,1,Cdc23
604,1,0,Zkscan8
605,2,1,Akap17b
606,1,0,Derl2
607,2,0,Mageh1
608,2,1,Gsg1l
609,0,0,Igsf3
610,2,1,Prkar1b
611,0,0,Phf2
612,0,0,Ndufaf2
613,0,0,Slc25a17
614,0,0,Mob2
615,0,0,Adam11
616,0,0,Hebp1
617,0,0,D16Ertd472e
618,0,0,Stx7
619,1,0,Dap3
620,1,1,Acox1
621,1,0,Ppp1r2
622,0,0,Uchl1
623,0,0,Gm20404
624,1,0,Sepsecs
625,1,0,Smad5
626,2,1,Cdc123
627,0,0,Dpm2
628,0,0,AI504432
629,1,0,Nenf
630,1,1,Agpat5
631,0,0,Dda1
632,0,1,Thap2
633,1,1,Lrif1
634,0,0,Mrpl55
635,0,1,Hnrnpa1
636,2,2,Gm20629
637,2,1,Morc2b
638,2,0,Slc25a5
639,2,0,Sms
640,0,1,Ppfibp1
641,0,1,Gpr176
642,2,1,Ift43
643,0,0,Chid1
644,0,0,Npc1
645,0,1,Trappc12
646,0,1,Rbpj
647,0,1,Ube2o
648,0,0,Ttll3
649,0,0,Ube2e1
650,1,1,Sptlc1
651,0,0,Meaf6
652,0,0,Fam192a
653,0,0,Clstn3
654,1,0,Abcd2
655,0,1,Ankmy2
656,2,1,Drg1
657,1,0,Tmed8
658,0,0,Inpp5j
659,1,0,Gm11099
660,0,1,Sh3glb1
661,0,2,Pcyt2
662,1,0,Echdc1
663,0,0,Amer2
664,1,1,Uba2
665,0,0,Tor1a
666,0,0,Fjx1
667,0,0,Mrpl53
668,0,0,Atp6v1f
669,1,1,Cr1l
670,2,0,Bche
671,2,1,Lamp2
672,1,0,Sdk2
673,1,0,Xxylt1
674,0,1,Wwc2
675,0,1,Cdh10
676,0,1,Fam57a
677,0,1,Nampt
678,2,1,Micu2
679,0,1,Tbc1d9b
680,1,1,Pptc7
681,0,0,4921524J17Rik
682,1,0,Trap1
683,1,1,N4bp2l1
684,0,1,Slc38a2
685,0,0,Gm11767
686,0,0,Chpf
687,1,0,1700024B18Rik
688,1,0,Dnajb11
689,0,1,Zfp771
690,0,0,Marcks
691,0,0,Atg12
692,2,1,Ints2
693,1,0,Tmem243
694,1,0,Fosl2
695,1,1,Ppwd1
696,1,0,Poglut1
697,1,1,Swt1
698,1,1,Nap1l1
699,1,1,Pnpt1
700,0,0,Cetn3
701,0,1,Cnbp
702,0,0,Uqcr10
703,0,1,Cops2
704,1,1,Adcy5
705,0,0,Sema5b
706,0,0,Kcnk13
707,0,1,Alg9
708,0,0,Ndufa10
709,0,1,Arf4
710,0,0,Slc35d1
711,0,1,Gm5577
712,1,1,Mpzl1
713,0,1,Bcl9
714,1,0,Doc2b
715,1,1,Prkag1
716,0,0,Sdhb
717,0,0,Cygb
718,0,1,Emc7
719,0,1,Ccdc112
720,1,1,Edrf1
721,1,0,Fis1
722,0,0,Tmem9b
723,0,0,Ctdnep1
724,2,1,Ibtk
725,0,0,C1ql2
726,1,1,Rab5a
727,0,0,Gm11084
728,0,0,Lamtor2
729,0,0,C030034I22Rik
730,1,1,Zfp933
731,1,0,Mrpl42
732,0,0,Cops6
733,1,0,Prdx1
734,0,0,Zfp711
735,0,1,Rrnad1
736,2,1,Cdh13
737,2,0,Oprm1
738,0,1,Rnf144a
739,1,1,Por
740,0,0,Fam207a
741,0,0,Traf3ip2
742,2,1,Trit1
743,0,0,Ncoa4
744,2,0,Abcc1
745,0,1,Gna13
746,0,0,Dnajc19
747,0,1,Brsk1
748,0,0,Matn4
749,0,1,Ugcg
750,0,0,Trim17
751,1,1,Lta4h
752,1,1,Dcaf13
753,1,0,Polr2f
754,1,0,Muc15
755,1,0,Atg16l2
756,1,0,Tmem41b
757,1,1,Vamp4
758,0,1,Rbm15
759,0,0,Uqcrb
760,2,1,Glmn
761,1,0,Nexn
762,1,1,Api5
763,0,0,Klhl28
764,0,1,Rbm10
765,2,1,Pbdc1
766,2,0,Mageb16
767,1,1,Cdkl2
768,0,0,Dlg5
769,0,1,Nln
770,0,0,Eya1
771,0,0,Nadk2
772,0,0,Vcan
773,0,0,Prox2
774,0,0,Arfgap2
775,0,0,Fndc5
776,1,1,Maea
777,1,0,Knop1
778,1,1,Ino80dos
779,0,0,9430091E24Rik
780,2,0,Eaf2
781,1,1,Hnrnpul1
782,0,0,Golt1b
783,0,0,Bhlhe41
784,1,0,Fgfr1op
785,1,1,Crlf3
786,1,0,Ndufa12
787,0,0,Zfp639
788,0,0,Rnf7
789,1,0,Dpp9
790,0,0,2310039H08Rik
791,0,0,Adam1a
792,0,0,Tmem251
793,0,0,Tpi1
794,1,0,Gm16552
795,1,0,Zfp511
796,0,0,2810029C07Rik
797,1,0,Sc5d
798,0,0,Spcs3
799,2,0,2010204K13Rik
800,0,0,Slc12a8
801,0,1,Arntl
802,1,1,Nup188
803,0,1,Arhgef1
804,1,0,Polr3e
805,0,0,Grem2
806,0,0,Sec11c
807,1,0,Slc5a3
808,1,0,Tmem50b
809,1,1,Ptdss1
810,0,1,Rab36
811,1,1,Psmd9
812,1,0,Fech
813,1,0,Efcab7
814,1,0,Isca1
815,1,1,Sin3a
816,0,1,Dld
817,1,0,Nfyb
818,0,0,Maneal
819,1,1,Nfxl1
820,2,0,Gstcd
821,1,0,4930506C21Rik
822,1,0,Dlx1as
823,0,0,Timp4
824,0,0,Gm1673
825,0,0,Uqcr11
826,0,0,Ngrn
827,0,0,Yipf4
828,0,0,Gm26724
829,1,0,Zfp952
830,1,1,Ccp110
831,1,0,Rnf6
832,0,0,Angpt2
833,0,1,Fbxo10
834,1,1,Yipf1
835,0,0,Sbk1
836,0,0,Grm2
837,0,0,Bola1
838,1,0,Zdhhc3
839,0,0,Acap3
840,1,0,Crcp
841,1,0,B230217O12Rik
842,1,0,Zfp251
843,0,0,Top1mt
844,0,1,Atraid
845,0,0,Rab10os
846,0,0,Grpel1
847,0,0,Arpc4
848,1,0,Ube2i
849,0,0,Gng3
850,0,0,5430416N02Rik
851,1,0,Pigp
852,0,0,Gpr21
853,1,0,Snrnp200
854,0,0,Ppp2r1a
855,1,0,Vps26a
856,1,0,Coa3
857,0,1,Ndufaf7
858,1,0,Mrpl37
859,1,0,Mrpl20
860,1,0,Haus6
861,1,0,2610044O15Rik8
862,0,0,Bbs12
863,1,0,Cox17
864,2,1,Sdk1
865,0,0,Olfm2
866,2,1,Sgk3
867,1,0,Plod2
868,1,0,Oma1
869,0,0,4932443L11Rik
870,0,0,Mtmr4
871,1,0,Sirt3
872,0,0,B9d1
873,1,0,Zbtb8os
874,1,0,Abhd16a
875,0,0,Gca
876,1,0,Rundc1
877,1,0,Cdk5rap1
878,2,0,Rad18
879,0,1,Mafg
880,0,0,Btg3
881,0,0,Hey1
882,1,0,Srsf12
883,1,1,Ubxn2a
884,0,1,Eif3m
885,0,0,Rpl38
886,0,0,M6pr
887,0,0,Smim12
888,0,0,Tram1l1
889,1,0,Gm14325
890,1,0,9530068E07Rik
891,1,0,Zscan18
892,0,0,Nol7
893,0,0,Ndufs6
894,2,0,2810049E08Rik
895,1,1,Med6
896,2,0,Tcerg1l
897,2,0,Ctnnbip1
898,1,0,Arid3b
899,0,0,Mcm9
900,0,0,Dpysl4
901,1,1,Dnajc8
902,1,0,Brpf3
903,0,0,Ubqln4
904,0,0,Psmf1
905,0,0,Pmm1
906,0,0,Gm17435
907,0,0,Rab8a
908,0,0,Phf10
909,1,0,Emc1
910,1,1,Camkk1
911,1,0,Sys1
912,1,0,Tmem216
913,1,0,Zfp334
914,1,0,Cnpy3
915,0,0,Tmem167b
916,0,0,Yod1
917,0,0,Nedd8
918,0,0,Rnf139
919,0,1,Vdac2
920,1,1,Zfp948
921,0,0,Med7
922,2,0,Zfp442
923,0,0,Pop7
924,0,0,Trmt112
925,0,0,Rbm12b2
926,0,0,Dancr
927,2,0,Dynlt3
928,2,0,Ano2
929,0,0,Macrod1
930,0,0,Arhgef10l
931,0,0,Poc1a
932,1,1,Lrrc8c
933,0,0,Amotl1
934,0,0,Cd276
935,2,1,Abat
936,0,0,Zfp362
937,0,0,Ccdc167
938,1,1,Cdc5l
939,1,0,Mlh1
940,1,0,Rrm2b
941,0,0,Otub1
942,1,0,Kctd20
943,0,0,Fbxo9
944,1,1,Nub1
945,1,1,Ecd
946,0,0,Gm5148
947,0,0,Zbtb41
948,0,0,Rpain
949,1,0,Tctex1d2
950,1,0,Cant1
951,1,0,Tars2
952,1,0,Mrps35
953,0,0,Psenen
954,0,0,6330403K07Rik
955,0,0,Ost4
956,2,0,Xk
957,1,0,Zfp560
958,2,0,Zxdb
959,2,0,Cdk16
960,2,1,Ldb2
961,1,1,Kremen1
962,1,0,Sec14l2
963,0,1,Ptger4
964,1,1,Ldlr
965,0,1,Ddr1
966,1,1,Wsb2
967,1,1,Rcl1
968,1,1,Gfm1
969,1,1,Tollip
970,1,1,Rhbdd2
971,0,0,Cbll1
972,1,1,Pdia6
973,0,1,Gmfb
974,1,1,Plxnb2
975,0,1,Tmem256
976,0,1,Rbm48
977,1,1,Abhd13
978,0,1,Nudt21
979,0,1,Gps1
980,1,1,Cox6b1
981,0,1,Tubb4b
982,1,1,Mmadhc
983,1,1,Snap29
984,1,1,Ddb1
985,1,0,Prdx6
986,0,0,B130034C11Rik
987,0,1,Pus3
988,1,1,Zfp763
989,0,1,2810405F17Rik
990,1,1,4930503L19Rik
991,1,0,Zfp770
992,2,1,Plce1
993,2,1,Ankrd44
994,0,1,Dtnbp1
995,0,1,Rpa1
996,2,1,Gm13986
997,0,1,Bmp1
998,1,1,Pstpip2
999,1,1,Mlxip
1000,0,1,Cog2
1001,1,1,Nwd1
1002,0,1,1500035N22Rik
1003,1,1,Parp11
1004,1,1,Zc3h11a
1005,1,1,Zmpste24
1006,1,1,Ndufa9
1007,1,1,Poc5
1008,1,1,Krt12
1009,1,1,Stk19
1010,0,1,1700066M21Rik
1011,1,1,Mrps25
1012,1,1,Tmco3
1013,1,1,Klhdc1
1014,0,1,Jagn1
1015,0,1,Med21
1016,0,1,Snx16
1017,0,1,4921504A21Rik
1018,0,1,Thap7
1019,0,1,Tmed3
1020,0,1,Acot9
1021,2,1,Nudt10
1022,2,1,Zbtb33
1023,2,1,Arhgap4
1024,2,1,Prex1
1025,0,1,Nt5e
1026,0,1,Stk35
1027,0,1,Skp2
1028,0,1,Metap1
1029,1,1,Dzip1l
1030,1,1,Emc8
1031,0,1,Pdyn
1032,1,1,Habp4
1033,0,1,Zbtb21
1034,0,1,Cited2
1035,0,1,Nabp1
1036,1,1,Ska2
1037,0,1,Hmgn2
1038,1,1,Trappc3
1039,0,1,Pcyox1
1040,0,1,Eif1a
1041,0,1,Ranbp1
1042,0,1,Klf10
1043,0,1,Tmem258
1044,0,1,Rab26os
1045,2,1,Grik1
1046,1,1,Zfp84
1047,2,1,Rsph3b
1048,0,1,Hyal1
1049,0,1,Bag5
1050,1,1,Pigt
1051,1,1,Zfp146
1052,1,1,Tmem101
1053,0,1,Zfp422
1054,2,1,4930578G10Rik
1055,2,1,BC065397
1056,2,1,Fancc
1057,0,1,Angptl2
1058,0,1,Podxl2
1059,0,1,Marc2
1060,0,1,Hdhd2
1061,1,1,Eif3l
1062,2,1,Pcnt
1063,1,1,Phgdh
1064,0,1,Arfip2
1065,1,1,Tcf3
1066,0,1,Scamp3
1067,0,1,Tfam
1068,1,1,Pnkp
1069,0,1,C130026L21Rik
1070,1,1,Prpf8
1071,1,1,Mrpl14
1072,1,1,Dhodh
1073,0,1,Gm14004
1074,0,1,Coq10a
1075,0,1,Dhps
1076,0,1,Cebpzos
1077,0,1,Bloc1s4
1078,1,1,Hook2
1079,0,1,Ypel4
1080,1,1,Ripk1
1081,1,1,Ntpcr
1082,0,1,Ado
1083,1,1,Zfp53
1084,0,1,Gm9828
1085,1,1,Etaa1
1086,1,1,Cops7a
1087,0,1,C1galt1c1
1088,1,1,Fggy
1089,0,1,Frmpd1
1090,0,1,Kdm4a
1091,2,1,B3glct
1092,0,1,Slc6a7
1093,1,1,Ppa1
1094,1,1,Adcy6
1095,0,1,A930029G22Rik
1096,1,1,Neat1
1097,1,1,Mppe1
1098,0,1,Ddx49
1099,0,1,Dbp
1100,1,1,Taf5
1101,1,1,Mcmdc2
1102,0,1,Tmx2
1103,1,1,Zfp617
1104,1,1,Ccl28
1105,1,1,Etfdh
1106,1,1,Sgpp1
1107,0,1,Stmn1
1108,0,1,Med28
1109,1,1,Ubac1
1110,1,1,Mzt2
1111,1,1,Arv1
1112,0,1,Rpa3
1113,0,1,2310033P09Rik
1114,0,1,0610009B22Rik
1115,2,1,Adam4
1116,0,1,Msl3
1117,1,1,Zfp760
1118,2,1,Pja1
1119,0,1,Yipf6
1120,2,1,Pappa
1121,2,1,Zfp618
1122,0,1,Ankrd52
1123,0,1,Axin2
1124,0,1,Stk40
1125,1,1,Sned1
1126,2,1,Gm960
1127,2,1,Man1a
1128,2,1,Ehhadh
1129,0,1,Cfap20
1130,1,1,Ptcd1
1131,1,1,Dnajc2
1132,1,1,Polm
1133,1,1,1110002L01Rik
1134,2,1,Abcg2
1135,0,1,Zfp786
1136,0,1,C130036L24Rik
1137,2,1,Rad50
1138,1,1,Hmces
1139,1,1,Vrk3
1140,1,1,Ptcd2
1141,1,1,Entpd3
1142,0,1,Dus3l
1143,0,1,Tma7
1144,1,1,Lactb
