,preds,labels,genes
215,0,0,Eny2
216,1,1,Cpsf7
217,1,0,Ociad1
218,1,0,Cox5a
219,1,1,Gtf3c2
220,0,0,Actg1
221,0,0,Rpl32
222,2,1,Aff2
223,1,1,Jpx
224,1,2,Tenm3
225,1,1,Dnm3
226,0,1,Lrp6
227,0,0,Susd1
228,0,1,Ercc6
229,0,1,Ttc17
230,0,0,Igsf8
231,0,0,Abcg1
232,1,0,Tpst1
233,1,0,Morn1
234,1,0,Plec
235,0,1,Gpr155
236,0,0,Acvr1b
237,1,1,Ddx10
238,1,1,Ppp1cb
239,1,1,Fndc3a
240,0,1,Dnajc5
241,1,1,Dot1l
242,1,0,Dsp
243,0,0,Gm6994
244,0,0,Calm3
245,1,1,Zer1
246,0,1,Zkscan3
247,1,0,Hp1bp3
248,1,1,Cfap36
249,0,0,Rpl12
250,1,0,Syt5
251,1,0,Tmem106b
252,1,1,Taf1
253,2,1,Chm
254,1,1,Rps6ka3
255,0,2,5330434G04Rik
256,0,0,Rab11fip4
257,1,1,Prdm5
258,0,1,Actr3b
259,0,0,Src
260,1,1,Ptprz1
261,0,1,Trp53bp1
262,0,0,Gnai1
263,0,0,Ica1l
264,0,0,Bdnf
265,0,1,Rab40c
266,1,2,Gm28905
267,1,1,Dixdc1
268,0,0,Dcp1a
269,1,1,Kdm7a
270,1,0,Acsl3
271,1,1,Ogdh
272,1,2,Prkcg
273,0,0,Rap2a
274,1,1,Akap9
275,0,0,Socs5
276,1,1,Nrf1
277,0,0,Siah1a
278,1,1,Fnbp4
279,1,0,Arf1
280,1,0,Lman2l
281,1,1,Ralgapb
282,0,0,Hnrnpa3
283,1,1,Tef
284,1,1,Cnot7
285,1,1,Srsf10
286,1,0,Taco1
287,1,2,B830012L14Rik
288,0,1,Phactr1
289,2,1,Slc24a3
290,0,0,Tacc2
291,0,1,Klhl3
292,1,1,Abhd2
293,0,1,Trim44
294,1,1,Fnbp1
295,1,0,Cdyl
296,0,0,Spen
297,0,1,Bin1
298,0,0,Ptpn11
299,1,1,Lrpprc
300,0,0,Nsg1
301,0,1,B3gat1
302,1,0,Timp3
303,0,1,Palm
304,1,0,Cbx5
305,1,1,Tnpo3
306,0,0,B3galt2
307,0,1,Ankrd10
308,1,1,Tbc1d12
309,1,0,Supt6
310,0,0,Tcp11l1
311,0,0,Cebpd
312,1,1,Polb
313,0,0,Jun
314,0,0,4930578M01Rik
315,0,1,Fmr1
316,1,0,Casd1
317,1,0,Gm15478
318,1,0,Zfp846
319,1,0,Lonrf3
320,2,0,Fhit
321,0,0,Ror1
322,0,0,C530008M17Rik
323,0,1,Lpin2
324,0,0,5031439G07Rik
325,1,1,Luzp1
326,0,1,Dicer1
327,1,1,Epg5
328,2,2,Cpa6
329,1,1,Ndufs4
330,1,1,Gnb1
331,1,0,Slc4a8
332,0,1,Zfp697
333,2,0,Zbtb37
334,0,0,Egln1
335,1,1,Copg2
336,0,2,Agap2
337,0,0,Tmem38a
338,1,1,Btbd7
339,0,0,Slc29a4
340,1,1,Ncbp1
341,1,1,Exoc5
342,1,0,Arl5b
343,1,1,Nsun7
344,0,0,Lysmd4
345,0,0,4933411O13Rik
346,1,1,Luc7l
347,1,0,Lrpap1
348,1,0,Slc33a1
349,0,1,Zfand5
350,1,0,Mdh2
351,1,0,Ids
352,0,1,Mta3
353,2,1,Epha5
354,0,0,Brsk2
355,0,1,Shank1
356,2,0,Rsu1
357,0,1,Fam13a
358,0,1,Nisch
359,0,0,Plekha2
360,0,0,Vapb
361,0,0,Sept8
362,0,1,Ankrd13c
363,1,0,Usp31
364,1,1,Kpna3
365,1,1,Clip4
366,1,0,Pak2
367,1,1,Pde3b
368,0,1,Ndufv2
369,1,1,Scamp5
370,1,1,Dhx57
371,0,1,4632427E13Rik
372,1,1,1810026B05Rik
373,1,1,Sf3b2
374,1,1,Smarcc2
375,0,0,Rpl35a
376,1,1,Timm9
377,1,1,Csnk2a2
378,0,0,Gtpbp8
379,0,0,Ran
380,1,1,Spopl
381,0,0,Nap1l5
382,0,0,Mrpl57
383,1,0,Zfp182
384,0,0,Crtac1
385,0,0,Ece1
386,1,0,Acvr1c
387,1,1,Ncoa3
388,0,1,Ppp1r21
389,0,0,Tdp1
390,0,0,Slc7a8
391,2,0,Fbn1
392,0,0,Cystm1
393,0,1,Crmp1
394,1,1,Ttll7
395,1,1,Zfp451
396,1,1,Usp45
397,1,0,Larp1b
398,0,1,Itpka
399,1,0,9530052E02Rik
400,0,1,Dlat
401,1,0,Eif4h
402,0,1,Fbxo33
403,0,0,Mllt11
404,0,0,Gm15564
405,0,0,Cfl1
406,0,0,Tuba4a
407,1,1,Lmbrd2
408,1,1,Glud1
409,1,1,Sec22a
410,0,0,Lynx1
411,1,0,C1galt1
412,0,0,H2afj
413,0,0,Rpl37a
414,1,1,Rpgr
415,0,1,Rragb
416,0,1,Dlgap3
417,0,1,Auh
418,0,1,Stx18
419,0,1,Cdc42bpb
420,1,0,Atp11a
421,1,0,Mrpl33
422,1,1,Lrrfip2
423,0,0,Slc43a2
424,0,0,Arsj
425,0,1,Osbpl11
426,1,1,Exoc2
427,1,1,Zfp831
428,0,0,Tppp
429,1,1,Ccser2
430,1,1,Ppip5k1
431,1,1,Ptprn
432,1,1,Ctcf
433,2,2,Skap2
434,1,0,Tubgcp2
435,0,1,Nmd3
436,1,1,Ptpn9
437,1,1,Hdac1
438,1,1,Ccni
439,0,1,Cx3cl1
440,0,0,G2e3
441,0,0,Twf1
442,1,0,Naca
443,0,0,Rhob
444,1,1,Gm10419
445,1,1,Cept1
446,0,0,Tubb5
447,1,1,Hnrnpk
448,0,0,Spata13
449,1,0,Akap13
450,0,1,Zfat
451,0,1,Vgll4
452,1,0,Mb21d2
453,1,1,Gpd2
454,0,0,Lzts1
455,1,0,Hs3st1
456,1,0,Kmt2d
457,1,1,Arel1
458,1,0,Hrk
459,1,1,Scg5
460,1,1,Slc30a9
461,1,1,Ap3b2
462,1,0,Ccsap
463,1,1,Fbxw2
464,1,1,Sel1l
465,1,1,Cluap1
466,0,0,Mettl23
467,0,0,Ubxn2b
468,1,1,Acbd5
469,1,1,Katnbl1
470,1,0,Net1
471,0,0,Krtcap2
472,0,0,Ssr3
473,1,0,Laptm4a
474,1,1,Hnrnpd
475,0,0,Ghitm
476,1,1,Gpbp1l1
477,0,0,Pgam1
478,1,0,Atp6v1d
479,1,1,Rbm3
480,1,1,Zfp652
481,2,1,Mtcl1
482,1,1,Kif13b
483,0,0,Rassf8
484,0,0,Usp13
485,0,0,Trappc10
486,1,1,Agfg2
487,0,1,Prpf6
488,1,1,March11
489,0,0,Ocln
490,0,0,Tm7sf3
491,1,1,Golga4
492,0,0,Rnf149
493,0,0,Nudcd1
494,0,0,Reep5
495,1,1,Pold3
496,1,0,Ppp1r10
497,1,0,Dusp3
498,1,1,Ero1l
499,1,1,Deaf1
500,0,1,Hnrnpdl
501,1,1,Ezh2
502,1,0,Rnft1
503,1,1,Dnaja2
504,1,0,4930473A02Rik
505,0,0,Ctxn1
506,1,1,Ywhaq
507,1,1,Mbip
508,1,1,Dhx40
509,1,0,Tmem29
510,1,1,Kantr
511,1,1,Gm12353
512,0,0,Pag1
513,0,1,Galntl6
514,0,0,Cables1
515,0,1,Slc2a3
516,0,1,Mthfd1
517,0,1,Rsbn1
518,0,0,Pinx1
519,1,0,Tpd52
520,0,1,Gpatch2l
521,1,1,Ncapd3
522,0,1,Rnf8
523,1,1,Nxpe3
524,1,0,C2cd2
525,0,1,Pfkfb2
526,0,0,Ttpal
527,0,0,Ncl
528,1,1,Fra10ac1
529,0,0,Ap1m1
530,1,0,5430405H02Rik
531,1,0,Dynlrb1
532,1,1,Hsp90b1
533,1,0,Vps4b
534,1,1,Rmdn1
535,1,0,Malsu1
536,0,0,Mplkip
537,1,0,Tm2d1
538,1,0,Zkscan2
539,1,1,Brd8
540,1,1,Usp14
541,0,0,6430590A07Rik
542,2,0,Zdhhc15
543,1,0,Rbbp7
544,0,1,Tmcc3
545,1,1,Peli2
546,1,1,Pde2a
547,0,1,Unc5a
548,0,0,Ccnjl
549,0,1,Setd7
550,1,1,Spats2
551,1,1,Psmd1
552,1,0,Lca5
553,1,1,Nfatc3
554,1,0,C87436
555,0,0,2610301B20Rik
556,1,0,Gm10785
557,1,1,Slc12a2
558,1,1,Esco1
559,1,0,Wdr78
560,1,1,Mecr
561,1,1,Rnmt
562,1,1,Caap1
563,0,0,1110032A03Rik
564,1,1,Atp1b3
565,1,0,Tmem39a
566,0,0,Sncb
567,1,1,Vps37a
568,1,0,Tm2d3
569,1,1,Psmd11
570,1,1,Rbbp4
571,0,0,Rbm22
572,1,0,Tmx1
573,0,0,Psmb4
574,1,1,Smarca1
575,1,0,Hprt
576,2,1,Bbs9
577,0,1,Lrrc8d
578,2,2,Sgcd
579,2,2,Etl4
580,1,2,Arhgap23
581,0,1,Slc38a1
582,0,1,Pank1
583,0,0,Il6ra
584,0,1,Bend6
585,1,1,Pfdn1
586,0,0,Fam210a
587,0,0,Zdhhc8
588,0,1,Avl9
589,0,1,Sqstm1
590,2,2,Tsix
591,0,0,Gm16093
592,1,1,Ubap1
593,1,1,Rdx
594,1,1,Wwp1
595,1,1,Anapc10
596,1,1,Ift172
597,1,0,Cyhr1
598,1,0,Gm15396
599,0,0,Cep44
600,1,0,Hpgds
601,1,1,Ppil4
602,1,1,Ttc5
603,1,1,Mtm1
604,1,0,Vmn2r29
605,1,0,Pgk1
606,0,0,Ndufv1
607,1,0,Cct4
608,0,1,Atg7
609,2,1,Fras1
610,2,2,Plcb4
611,0,1,Slit2
612,0,1,Papss1
613,1,1,Frmd6
614,1,1,Ndel1
615,0,1,Fam102b
616,1,0,4930512B01Rik
617,1,2,Itgav
618,1,1,Prkaa2
619,1,0,Upf1
620,0,0,Stard3nl
621,1,1,Dclre1c
622,1,0,Scyl2
623,1,1,Pot1a
624,1,1,Axin1
625,1,0,Hs6st1
626,1,1,Capn15
627,1,0,Scn2b
628,1,0,Smim4
629,1,0,Pin1
630,1,1,Ccl25
631,0,0,Ndufaf4
632,1,1,Iqcb1
633,0,0,Tmem126a
634,0,0,Trappc4
635,1,0,Rnf25
636,1,1,Rtca
637,0,0,Kctd6
638,2,1,Enox2
639,1,0,Hcfc1
640,0,0,Stk10
641,0,0,Kcng3
642,0,1,Tdrd7
643,0,0,Tmcc2
644,0,1,Mmp24
645,1,1,Fchsd2
646,0,0,Usp49
647,1,1,Gnb5
648,0,0,Micall1
649,0,0,Ss18l1
650,1,1,Desi1
651,0,0,Taf5l
652,1,1,Galc
653,0,0,Slc9a5
654,0,0,Nus1
655,1,1,Clasrp
656,0,0,Gins2
657,1,1,Ap3s2
658,0,0,Irak1bp1
659,1,1,Atg3
660,1,1,Hadhb
661,0,0,Zfp646
662,0,0,Siva1
663,1,1,Rad17
664,0,0,Hnrnpa0
665,1,0,Actl6a
666,0,0,Ndufb3
667,0,0,Cfl2
668,1,1,Tiprl
669,0,0,Snrpd1
670,0,0,Isca2
671,1,1,Cd99l2
672,0,1,Gfra1
673,0,1,Iqsec3
674,0,0,Junos
675,1,0,Heg1
676,1,2,Spats2l
677,0,0,Lamb1
678,1,2,Dpy19l1
679,1,0,Manbal
680,0,1,Pdpr
681,0,0,Irs2
682,0,0,Mcm6
683,1,0,Gtf2e1
684,0,0,Bivm
685,0,1,Angel2
686,0,0,Cebpb
687,0,1,Bbip1
688,1,1,Trpc1
689,1,0,Ube4bos1
690,1,1,Mphosph8
691,0,0,Gpr12
692,1,1,Zfand4
693,0,0,Arl1
694,0,0,1110065P20Rik
695,0,0,Gstm5
696,0,0,Hspe1
697,2,0,Gm29514
698,0,0,Pcyt1b
699,0,0,Fahd1
700,1,1,Nxpe4
701,1,0,Tmem205
702,1,1,Gm10115
703,1,0,Gm21887
704,0,0,Stra6
705,0,1,Asap2
706,1,1,Lrp1
707,0,0,Prdm11
708,0,1,Rusc2
709,1,1,Mipol1
710,1,2,Dkk3
711,0,1,Rad52
712,0,0,Slc4a3
713,1,0,Chst12
714,0,0,Nars
715,1,1,Asb7
716,0,0,Rasl10b
717,1,0,Nt5c3
718,0,0,1810055G02Rik
719,1,0,Hexb
720,1,1,Fam45a
721,1,1,Zfp62
722,1,1,Bbs4
723,1,0,Timm10b
724,0,0,Gpr61
725,0,0,Gm27032
726,1,0,Slc25a40
727,1,0,Arl6
728,0,0,Ttc9c
729,1,0,Cpne3
730,1,1,Alkbh1
731,1,0,Tmem184c
732,1,0,Emc9
733,0,1,Cops5
734,1,1,Wdr13
735,0,0,Asb11
736,1,0,Fam107b
737,0,0,6430548M08Rik
738,1,0,Cog7
739,1,0,Grhl1
740,1,0,Kif1c
741,0,0,Fgf9
742,0,1,Tapt1
743,0,0,Aar2
744,1,0,Zfp420
745,0,0,Ilkap
746,0,0,Proser1
747,1,2,Cab39l
748,0,0,Mtcp1
749,1,0,Rbm14
750,1,1,Kdm3a
751,0,0,Nrbf2
752,1,0,Tmem70
753,1,1,Zfp410
754,0,1,Glrx2
755,0,0,Efnb3
756,1,1,Tex10
757,1,0,Gm28198
758,1,1,Gga3
759,0,0,Ube2m
760,1,0,Gm11817
761,0,0,Snhg12
762,1,0,Pigg
763,1,0,Pdcd7
764,0,0,Lsm7
765,1,0,Adprh
766,1,0,Upf3a
767,0,0,2810013P06Rik
768,2,0,Chn2
769,1,1,Homer2
770,1,1,Cdyl2
771,1,0,Erich1
772,0,0,Dsg2
773,1,0,Gm21798
774,0,0,A730017L22Rik
775,1,0,Prodh
776,1,0,Cnnm4
777,0,1,P4htm
778,1,0,Itgb3bp
779,0,1,Zfp1
780,0,0,Slc41a1
781,1,0,Neurl1b
782,0,0,Fam53a
783,0,1,Zbtb25
784,1,0,Tbp
785,0,0,Gm13883
786,0,0,Ykt6
787,1,0,Adpgk
788,0,0,4933431E20Rik
789,1,0,Zfp597
790,1,0,Psmd5
791,1,2,Nxf1
792,1,0,Htr2b
793,0,0,Limd2
794,1,0,Erh
795,0,0,Lamtor3
796,0,0,Vma21
797,0,0,H2-DMa
798,1,1,Zfp60
799,0,0,Htatsf1
800,2,2,Cacna1i
801,1,1,Garnl3
802,1,1,Brinp2
803,0,0,Lpcat1
804,0,0,Mpp3
805,0,0,Fam102a
806,1,0,Nomo1
807,0,1,Tgfbrap1
808,0,1,Hmgxb3
809,0,0,Dnajb12
810,1,0,Slc25a42
811,1,2,Nipal2
812,1,0,Uqcc2
813,1,0,Dnajc27
814,1,0,Dnmt1
815,1,0,Zfp866
816,1,1,Actr1b
817,1,1,Gtpbp2
818,1,1,Gm12905
819,1,1,Ccdc82
820,1,0,Tubb4a
821,0,0,Ubl5
822,1,1,Tomm40
823,0,0,Ttc9b
824,1,0,Dohh
825,1,0,Tmem263
826,1,0,Fn3krp
827,0,0,Mcts2
828,1,1,Gm20732
829,1,1,Nup155
830,1,0,Cend1
831,0,0,Hist1h1c
832,1,2,March3
833,0,0,B3gat2
834,0,0,Gmpr
835,2,2,Ccnd3
836,1,0,Tmem56
837,1,1,Stard9
838,0,0,Tbkbp1
839,0,1,Zfp740
840,0,0,Mro
841,1,0,Exoc7
842,1,2,Ltbp3
843,1,1,Rmnd1
844,1,1,Rangap1
845,0,0,Gnb4
846,0,1,Rp9
847,0,0,Rwdd4a
848,1,1,Cpsf3
849,0,0,Kcnj2
850,0,0,Lrrc14
851,1,1,Naa20
852,0,1,Hnrnph2
853,1,0,Ctsl
854,1,1,Gfod2
855,1,0,Clu
856,0,0,2900052L18Rik
857,0,0,Tmub2
858,0,0,Zfp637
859,1,1,Cnot3
860,0,0,Sap18
861,0,0,Nop10
862,0,0,Tmem203
863,1,0,Arxes2
864,1,0,Wdr25
865,0,0,Ccdc13
866,0,0,Atn1
867,0,1,Atp6v0d1
868,0,0,Gnl2
869,0,1,Zmiz2
870,1,0,Sema4f
871,1,1,Nek4
872,1,0,Oscp1
873,0,0,Siah2
874,0,1,Klhdc2
875,1,1,Rnf34
876,1,0,Ccdc134
877,1,0,Nufip1
878,1,0,Puf60
879,0,0,Ahsa2
880,1,0,Klhl42
881,0,0,Zfp280b
882,1,0,Crem
883,0,0,Kcnv1
884,0,0,Yars2
885,1,0,Ostc
886,0,0,Snrpg
887,0,0,Phf5a
888,1,0,Gm16278
889,0,0,Taf10
890,0,0,Tssc4
891,0,0,Snhg4
892,1,0,Psma6
893,1,0,Krt10
894,1,0,Cct8
895,1,1,Drp2
896,1,0,Eepd1
897,0,0,Mtus1
898,0,0,St3gal2
899,0,0,Gm3294
900,0,0,Tpst2
901,1,1,Adap1
902,0,0,Ttc33
903,0,0,Vrk2
904,1,1,March8
905,0,0,Ndufs2
906,0,0,Exosc7
907,1,0,Mtx1
908,1,1,Slc6a1
909,1,0,Cyp11a1
910,1,0,Npr2
911,1,0,Ubfd1
912,0,1,Ptchd1
913,1,0,Eri1
914,1,0,Hps3
915,1,0,Gm15563
916,1,0,Atp5j2
917,1,1,Nr2c1
918,1,0,Tmem126b
919,1,1,D3Ertd751e
920,0,0,Alg11
921,1,1,Zfp738
922,1,0,Snrpf
923,1,0,Mien1
924,1,0,Zfp317
925,1,2,Far2os1
926,1,0,Atp7a
927,0,0,Gm26543
928,2,1,Tns3
929,1,1,Iqch
930,1,0,Timp2
931,0,0,Cntnap1
932,1,0,Maml1
933,1,0,Mkln1os
934,1,1,Tmem201
935,0,1,Ddb2
936,1,1,Sec22c
937,0,1,Ythdf1
938,1,1,Ap2a1
939,1,1,4930556N13Rik
940,1,1,Hcn2
941,1,0,Dgka
942,1,1,Pggt1b
943,0,1,Strap
944,1,1,Lancl2
945,0,0,Arl2bp
946,1,1,Clk2
947,0,1,H1fx
948,2,1,Gm3448
949,0,1,Mir22hg
950,1,0,Phf7
951,0,1,Trappc5
952,1,1,Taf11
953,1,1,Gm16124
954,1,1,Exosc9
955,1,0,Gm17227
956,0,1,Hsbp1
957,0,1,Stub1
958,1,1,Rbm12b1
959,0,1,Mrps14
960,0,1,Bahcc1
961,0,1,Yjefn3
962,0,1,Fbxo31
963,1,1,Gm26839
964,0,1,Scrt2
965,1,1,1700019D03Rik
966,1,1,Dusp8
967,0,1,Baalc
968,2,1,Lyn
969,1,1,Bloc1s5
970,0,1,Chga
971,1,1,Traf3ip1
972,0,1,Lysmd2
973,1,1,Vegfa
974,1,1,Angptl1
975,0,1,Prkaa1
976,1,1,Ankrd50
977,1,1,Mcee
978,0,1,4930579G18Rik
979,0,1,Fut11
980,1,1,Gatc
981,1,1,Acp2
982,1,1,Guk1
983,0,1,Cox20
984,0,1,Rdh14
985,1,1,Zfp472
986,1,1,Dedd2
987,0,1,Gm16286
988,1,1,Tmem199
989,0,1,Fbll1
990,0,1,6720427I07Rik
991,1,1,Slirp
992,1,1,Tbc1d8
993,0,1,Cog1
994,0,1,Mtf1
995,0,1,Obsl1
996,2,1,Mei1
997,2,1,Nxph1
998,1,1,Tesc
999,1,1,1700008O03Rik
1000,1,1,Pdxk
1001,0,1,Lgi3
1002,0,1,Bhlhe40
1003,0,1,Thyn1
1004,1,1,Tmbim4
1005,0,1,Srfbp1
1006,0,1,Dctn6
1007,1,1,Fopnl
1008,1,1,Taldo1
1009,0,1,Hars2
1010,0,1,Yrdc
1011,0,1,Trim32
1012,0,1,Zfp580
1013,1,1,Gpatch4
1014,1,1,Spg7
1015,1,1,Isy1
1016,1,1,Fam216a
1017,0,1,Morn2
1018,0,1,Reep2
1019,0,1,Fgfbp3
1020,0,1,Prox2os
1021,1,1,Zfp273
1022,0,1,Pim2
1023,0,1,Fpgt
1024,0,1,Rab27a
1025,0,1,Ptp4a3
1026,0,1,Dcp2
1027,0,1,Chst10
1028,1,1,Gxylt1
1029,0,1,Rad21
1030,1,1,Map4k2
1031,0,1,Rgmb
1032,0,1,Pgrmc2
1033,1,1,Ak3
1034,0,1,Arl4a
1035,0,1,Ufc1
1036,1,1,Atpaf2
1037,1,1,Rab35
1038,1,1,Bola3
1039,0,1,B4galnt1
1040,1,1,Donson
1041,1,1,Qpctl
1042,0,1,Vhl
1043,0,1,Mrps26
1044,1,1,Dgat1
1045,1,1,Txndc17
1046,0,1,Bbs10
1047,1,1,Msantd1
1048,1,1,Degs1
1049,1,1,Saal1
1050,1,1,Cd320
1051,0,1,Zfp830
1052,1,1,Zfp141
1053,0,1,2610002M06Rik
1054,1,1,Prps2
1055,1,1,Gm6712
1056,0,1,Antxr1
1057,0,1,Zfp516
1058,1,1,Dnah2
1059,0,1,Lct
1060,0,1,Siae
1061,1,1,Lpcat2
1062,1,1,Zbtb17
1063,0,1,Nab2
1064,1,1,Mknk1
1065,1,1,Gtf2ird2
1066,0,1,Pea15a
1067,0,1,4930581F22Rik
1068,1,1,Ubr7
1069,0,1,Nrsn1
1070,1,1,Gm15860
1071,1,1,Ascl4
1072,1,1,Mtif3
1073,0,1,Isoc1
1074,1,1,Vps51
1075,1,1,Slc4a2
1076,0,1,Bzw1
1077,1,1,Mrps12
1078,1,1,Med8
1079,0,1,Mtfp1
1080,1,1,Slc30a4
1081,1,1,Tomm34
1082,1,1,Rbm18
1083,0,1,Zswim1
1084,0,1,Gpr135
1085,0,1,Znrd1
1086,1,1,Polr1c
1087,1,1,Zfp689
1088,0,1,Notch2
1089,0,1,Chd5
1090,0,1,Colgalt2
1091,1,1,Radil
1092,1,1,Abca1
1093,1,1,Vstm2b
1094,1,1,Adamts6
1095,0,1,Prrt3
1096,0,1,Kat8
1097,0,1,Socs4
1098,1,1,Gm26660
1099,1,1,Nbeal2
1100,1,1,Osbpl7
1101,1,1,Gatad1
1102,1,1,Nfkbil1
1103,1,1,Zfp940
1104,1,1,Tada3
1105,1,1,4930594M22Rik
1106,0,1,Dbi
1107,0,1,Jrkl
1108,1,1,Slc25a16
1109,1,1,Ikzf5
1110,1,1,Polr2i
1111,1,1,Gmppa
1112,1,1,Cope
1113,1,1,Nme4
1114,1,1,Zfp553
1115,1,1,Fnta
1116,0,1,Pnrc2
1117,0,1,Las1l
1118,1,1,A230072E10Rik
1119,1,1,Gpkow
1120,1,1,Rnf144b
1121,0,1,Chrm3
1122,1,1,Clybl
1123,0,1,Mast1
1124,0,1,Fads1
1125,0,1,Mrps22
1126,1,1,Pygo1
1127,0,1,Sbds
1128,0,1,Slc35b2
1129,1,1,Stradb
1130,0,1,Pianp
1131,0,1,Nop56
1132,1,1,Bnip3
1133,1,1,Srrt
1134,1,1,Vps4a
1135,1,1,Tmem127
1136,0,1,Timm10
1137,0,1,Bola2
1138,0,1,Gtf2b
1139,1,1,Dnajc14
1140,0,1,Gadd45gip1
