,preds,labels,genes
235,0,1,Usp29
236,0,0,Grina
237,0,1,Man2a2
238,0,0,Cttn
239,0,0,Rimklb
240,0,1,Man1a2
241,0,1,Daam1
242,0,0,Tm9sf3
243,0,0,Mier1
244,0,0,B4galt6
245,0,0,Zfp81
246,0,1,S100pbp
247,0,1,Wdr37
248,0,2,Ndst4
249,0,0,H3f3b
250,0,0,Trib2
251,0,0,4430402I18Rik
252,0,0,Pnmal2
253,0,1,Rc3h1
254,0,1,Slc6a17
255,0,0,Tmx4
256,2,1,Map2k6
257,0,1,Strada
258,0,1,Uvrag
259,0,1,Bhlhb9
260,2,1,Xrcc4
261,0,0,Eda
262,0,1,Tra2b
263,0,1,Tbc1d19
264,0,0,Ubc
265,0,1,Pwwp2a
266,0,1,Araf
267,0,0,Purb
268,0,1,Sestd1
269,0,0,Myrip
270,0,1,Rnf165
271,2,1,Sntb2
272,0,1,Fbxo8
273,2,0,Kcnk2
274,0,1,Asb3
275,0,0,Bcl2l1
276,0,1,Nt5dc3
277,2,0,Mad1l1
278,1,0,St5
279,0,0,Arl8b
280,0,1,Csnk2a1
281,0,1,Fbxo41
282,0,0,Pdzd8
283,0,1,Opa1
284,0,0,Lhfpl2
285,0,0,Pcdh11x
286,0,1,Gabbr1
287,0,0,Bcar1
288,2,0,Smad3
289,0,0,Pxdn
290,0,1,Tmem178
291,2,2,Chd7
292,2,1,Mapre2
293,2,1,Ptpn3
294,1,0,Pitpnb
295,0,0,Dhx33
296,0,1,Sfmbt1
297,2,1,Zdhhc20
298,0,1,Tm9sf2
299,0,1,Ube2r2
300,0,0,Vps53
301,0,1,Myh10
302,0,1,Lmbr1
303,0,0,Msantd2
304,2,1,Dock4
305,0,0,Gm17106
306,0,1,Kdm5b
307,0,0,Moxd1
308,0,1,Zswim5
309,0,1,Vezt
310,0,0,Rpl22l1
311,0,1,Ube2g1
312,0,0,Ftl1
313,2,0,Zfp277
314,0,1,Nfx1
315,0,1,Pkp2
316,2,1,Hecw1
317,0,0,Commd3
318,0,1,Kat6a
319,0,0,Ddx24
320,2,1,Trappc9
321,1,1,Reps1
322,0,1,Tecpr2
323,0,1,Tdrd3
324,0,1,Atp11c
325,0,0,Impad1
326,0,0,Srpr
327,0,1,Slc9a7
328,0,1,Zfp654
329,0,0,Epm2aip1
330,0,1,0610010F05Rik
331,0,0,Acp1
332,0,0,Gpr37
333,0,1,Fkbp1a
334,0,0,Jkamp
335,1,2,Riok1
336,0,2,Armc9
337,2,1,Eps15l1
338,2,1,Ptprn2
339,0,1,Cpne1
340,0,0,Vps29
341,0,1,Dennd2a
342,0,0,Gas5
343,0,0,Aven
344,0,0,Slain1
345,0,1,Fam131a
346,0,0,Sar1b
347,0,1,Parg
348,0,0,Agpat3
349,0,1,Mnat1
350,0,1,Pibf1
351,0,1,Paxbp1
352,0,0,Mipep
353,0,1,Spata5
354,0,0,Shisa7
355,0,0,Rnf115
356,0,0,Pkm
357,0,0,Gm28375
358,0,0,Zc3h3
359,0,0,Zscan26
360,0,0,Rapgef4os1
361,2,1,Tpp2
362,1,0,Atg2b
363,0,0,Tmem38b
364,0,1,Metap2
365,2,1,Rab30
366,0,0,Vamp2
367,0,0,3110039M20Rik
368,0,0,Hipk3
369,2,1,Nsmce2
370,0,1,A330008L17Rik
371,2,0,Vwa3b
372,0,1,Smad4
373,0,0,Slc37a3
374,0,1,Hnrnph1
375,0,1,Phlpp2
376,2,1,Gorasp2
377,0,0,Tgfbr1
378,0,1,Zfp266
379,0,0,H2afz
380,0,1,Celf3
381,0,1,Map3k12
382,0,1,Chd3
383,0,1,Kpna4
384,2,1,Col25a1
385,2,0,Msh3
386,0,1,Setd3
387,0,1,Lats1
388,2,2,Lama2
389,0,0,Usp50
390,0,1,Nrn1
391,0,1,Zfhx4
392,0,0,Nefl
393,0,1,Pik3c2a
394,0,1,Cnst
395,2,1,Cpne4
396,0,0,Slc1a3
397,0,0,B230219D22Rik
398,0,1,Wnk2
399,0,1,Msl1
400,0,0,E130102H24Rik
401,0,1,Sdha
402,0,0,Cisd1
403,0,1,Zhx3
404,0,0,Lingo3
405,0,1,Eya3
406,0,1,Ap1b1
407,0,0,Spata2
408,0,0,Myt1
409,0,0,Map9
410,0,0,Lcmt1
411,1,0,Vps33a
412,0,0,Gm16835
413,0,0,Atp5f1
414,0,0,Tmed2
415,0,0,Gpx4
416,2,1,Nme7
417,2,1,Stxbp6
418,0,0,Gm15680
419,0,0,Igf2bp3
420,0,1,Nucks1
421,0,0,Rorb
422,0,1,Smpd3
423,0,0,Brcc3
424,0,1,Ogfod1
425,0,1,Rab27b
426,0,0,Uba5
427,0,0,Nck1
428,0,0,Fam149b
429,0,0,Cd81
430,0,1,Pank2
431,0,0,Ndufb11
432,2,1,Uqcc1
433,0,1,Eea1
434,0,0,Ggact
435,0,1,Scaf11
436,0,1,Pafah1b2
437,0,1,Ophn1
438,0,1,Mrpl1
439,0,0,Pnrc1
440,0,0,Ypel3
441,0,0,Tgoln1
442,0,1,Cecr2
443,0,0,Slc45a4
444,0,1,Usp22
445,0,0,Map1a
446,0,0,Epm2a
447,0,0,Prdm8
448,0,1,Ankrd33b
449,0,1,Fbxo38
450,0,0,Tmed9
451,0,0,Psmd6
452,0,0,Rps27
453,1,0,Npdc1
454,0,0,Preb
455,0,0,Smurf1
456,0,0,Sumf1
457,2,1,Lin7a
458,0,1,Plekhm2
459,0,1,BC002059
460,0,0,Eif3f
461,0,0,Abhd17c
462,0,1,Carm1
463,0,1,Wdr20
464,2,1,Parn
465,0,0,Higd2a
466,0,0,Gde1
467,0,1,Gtf2a1
468,0,0,Slc16a4
469,0,1,4930570G19Rik
470,0,1,Acadsb
471,0,0,Tbca
472,0,0,Pxylp1
473,0,1,Nbr1
474,0,1,Prkar2a
475,0,0,Amer3
476,0,2,A230006K03Rik
477,0,1,Cmtr1
478,0,0,Psma7
479,0,1,Hlf
480,0,0,B4galt1
481,0,1,Ube2l3
482,0,1,Nbeal1
483,0,0,Usp46
484,0,1,Srsf3
485,0,1,Fam81a
486,1,0,Atp5l
487,2,1,Itgb8
488,0,1,Fbxl16
489,0,0,Lekr1
490,0,1,Inpp5f
491,0,0,Psmb5
492,0,0,Ammecr1
493,0,0,Ap3m1
494,0,0,Ndufb8
495,0,1,Srsf4
496,1,1,Stim1
497,0,1,Brms1l
498,0,0,Tug1
499,0,0,Rnf141
500,0,1,Pnn
501,0,0,Uqcrh
502,0,0,Alkbh3
503,0,1,Drosha
504,0,0,Paxip1
505,0,1,Ncoa5
506,0,0,Pex13
507,0,1,Ppp1cc
508,0,1,Zfp943
509,1,1,Epha10
510,0,1,Lmln
511,2,1,Traf3
512,2,1,Mitf
513,2,1,Rab3gap2
514,0,1,Zfyve1
515,0,0,Rhou
516,0,1,Adss
517,0,0,Chmp4b
518,0,0,Gna12
519,0,1,Naa50
520,0,1,Mapk1ip1l
521,0,0,Cep128
522,0,1,Rhoa
523,0,0,Cdk5r1
524,0,1,Zfp932
525,1,1,Eml2
526,0,0,Atp5o
527,0,1,Mfap3
528,0,1,Ss18
529,0,0,Fam184b
530,0,0,Pgs1
531,0,0,Gm27241
532,0,1,Wdr45b
533,0,1,Lrrc4b
534,0,0,Zfp746
535,0,0,Ppp2r2d
536,0,1,Lmtk3
537,0,1,Klhl24
538,0,1,Fam92a
539,0,0,Set
540,0,0,Xrcc6
541,0,1,Elavl1
542,0,0,Psma2
543,0,0,Cacng5
544,0,0,Dus4l
545,0,0,Ptprf
546,0,1,Birc2
547,0,0,Kctd12
548,0,1,Slitrk1
549,0,0,Trappc6b
550,0,0,Tomm5
551,0,0,Fam126a
552,0,0,Apobec4
553,0,1,Synpo
554,2,1,Chpt1
555,0,1,Phyhipl
556,0,0,Ddx1
557,0,0,Gab3
558,0,0,Lin7c
559,0,1,Wdr17
560,0,0,Cct5
561,0,1,Pik3cb
562,0,2,Ppt1
563,0,1,Klhl12
564,0,0,Gspt2
565,0,0,Stx2
566,0,1,Wdr43
567,0,0,Pfdn5
568,0,1,Rnf103
569,0,1,Gpi1
570,0,0,Hist1h2bc
571,0,1,Cul2
572,0,2,Zdhhc1
573,0,0,Ivns1abp
574,0,0,Rnf2
575,0,0,Zfp944
576,0,1,Ttc13
577,2,0,Kitl
578,0,0,Ets2
579,0,0,Nptxr
580,0,2,Pparg
581,0,0,Clta
582,0,0,D430019H16Rik
583,0,0,A930007I19Rik
584,0,1,Ghr
585,0,0,Srp9
586,0,0,Kdsr
587,1,0,Ndufa11
588,0,0,Edf1
589,0,1,Rybp
590,0,0,Scarb2
591,0,1,Myl12b
592,0,1,Zfp157
593,0,0,Mrpl18
594,0,0,Gm29237
595,0,0,Ankrd46
596,0,0,Parm1
597,0,0,Tll1
598,0,1,Exoc3
599,0,1,Rnf32
600,0,0,Tbc1d8b
601,0,1,Satb1
602,0,0,Bag4
603,0,0,Dnajb9
604,0,1,Zfp961
605,0,0,Galnt3
606,0,1,Vldlr
607,0,0,Sowaha
608,0,2,Dzank1
609,0,1,Mfsd11
610,0,0,Plbd2
611,0,1,Cisd2
612,0,1,Pcmt1
613,0,0,Arf5
614,0,0,Rbm4b
615,0,0,Ube2ql1
616,0,0,Slc25a33
617,0,1,Jade3
618,0,1,Arpc1a
619,0,0,Vbp1
620,0,0,Uchl4
621,0,0,Mrpl48
622,0,1,Wdr35
623,0,0,Btg2
624,0,0,Scyl3
625,0,1,Dhx32
626,0,1,Slc41a2
627,0,0,Slc35b4
628,0,1,Clip2
629,0,0,Zfp26
630,0,0,Rarb
631,0,0,Tmem170b
632,0,0,Nudt5
633,0,0,Gm14372
634,0,1,Zfr2
635,1,0,Sertm1
636,0,0,Pld3
637,0,0,Atg4a
638,0,2,Matk
639,0,0,Ehd3
640,2,1,Rasa3
641,0,0,Gabarapl2
642,0,1,Gnai3
643,0,1,Shoc2
644,0,1,Srpk1
645,0,0,Gm10010
646,0,0,Ap2m1
647,0,0,Tmem60
648,0,0,Hcfc1r1
649,0,1,Scap
650,0,1,Ash2l
651,0,1,Hibadh
652,0,0,Ndufa8
653,0,0,Slc48a1
654,0,0,Dek
655,0,1,Smad1
656,0,0,Plgrkt
657,0,0,Lrtm2
658,0,0,Tspyl1
659,0,1,Fem1b
660,0,0,Pgp
661,0,0,Aurkaip1
662,0,0,Bri3
663,0,0,Ncan
664,0,0,Dctn3
665,0,1,Gnptab
666,0,1,Sucla2
667,0,1,Brinp3
668,0,0,Map1lc3a
669,0,0,Errfi1
670,0,0,Gm26652
671,0,0,Nme2
672,2,1,Glt1d1
673,0,0,Vipr1
674,1,0,Pom121
675,0,0,Frmd3
676,0,0,Cmas
677,0,1,Bbs5
678,1,0,Bop1
679,0,1,Lrrc58
680,0,0,Etv6
681,0,0,Gm26803
682,0,0,Dtymk
683,0,0,Atp5d
684,0,0,Tmem62
685,0,0,Tuba1b
686,0,0,Gm16183
687,0,1,Cltb
688,1,1,Pik3c3
689,0,0,Lsm8
690,0,0,Rpl39
691,0,0,Zdhhc2
692,0,1,Dnajc10
693,0,0,Rph3al
694,0,0,Adcy3
695,0,1,Csnk1d
696,0,1,Wnk3
697,0,0,1500011B03Rik
698,0,1,Zmat1
699,0,0,Pde6d
700,0,1,Rpgrip1l
701,0,0,Gpr68
702,0,0,Uqcrq
703,0,1,Tgs1
704,0,1,Reck
705,0,1,Lsm14a
706,0,1,Ypel2
707,2,1,Smoc2
708,0,0,Gm8098
709,0,0,Ap5z1
710,0,1,Gm13052
711,0,1,Cep95
712,0,0,Shc2
713,0,1,Cdk7
714,0,0,Dctn2
715,0,1,Mettl9
716,0,1,Dctn1
717,0,0,Pgam5
718,0,0,Tdrp
719,0,0,C130060C02Rik
720,0,1,Tbl1x
721,0,1,Sec16a
722,0,0,Pdp1
723,0,1,Tsg101
724,1,0,Swi5
725,0,1,Cox10
726,0,1,Ndufaf5
727,0,0,Afap1l2
728,0,0,Mtx3
729,0,0,Pomp
730,0,1,Clns1a
731,0,0,0610009E02Rik
732,0,1,Bbs7
733,0,1,Itgb1
734,0,0,Nsun6
735,0,0,Ssr2
736,0,0,Smpd4
737,0,0,Lrrc29
738,0,0,Nolc1
739,0,0,Slc30a1
740,0,0,Celsr3
741,0,0,Ppat
742,0,0,Nuak1
743,0,0,Ndufb2
744,0,0,Man2c1os
745,0,0,Nkain1
746,0,1,4931406P16Rik
747,0,1,Trappc11
748,0,0,Psd
749,0,0,Sar1a
750,1,1,Zcchc2
751,0,0,Otulin
752,0,0,Rpl22
753,0,0,Higd1a
754,0,1,Soga1
755,0,0,Psmd7
756,0,0,Saysd1
757,0,0,Fam160b1
758,0,1,Ccdc34
759,0,0,Wdr19
760,0,0,Fbxl18
761,0,0,Gclm
762,0,0,Nsun3
763,0,2,4930447C04Rik
764,0,0,Rcan3
765,0,0,Ppdpf
766,0,0,Igdcc3
767,0,0,Map3k1
768,2,1,Osbpl10
769,2,1,Sergef
770,1,0,Rwdd1
771,0,0,Lurap1
772,0,0,Gnpat
773,0,0,Cers1
774,0,1,Fbxl2
775,0,1,Extl3
776,0,2,Mbd6
777,0,1,Fancl
778,0,0,Rspo3
779,0,0,Tsc2
780,0,0,AI480526
781,0,0,Il20rb
782,0,0,4732440D04Rik
783,0,0,Cggbp1
784,0,0,Tigd2
785,0,1,Heca
786,0,0,Trim3
787,0,0,Rab1b
788,0,1,Sp1
789,0,0,Gm14410
790,0,0,Ackr3
791,0,0,Nfe2l1
792,0,0,Gm15965
793,2,1,Invs
794,0,1,Nup205
795,0,0,Bmi1
796,0,0,Enoph1
797,0,0,Elac1
798,0,1,Snrnp40
799,0,0,Atp5g2
800,2,1,Col4a1
801,2,0,Adam12
802,2,1,Tshz3
803,0,0,Ndufb7
804,0,0,Ncstn
805,0,0,Uhmk1
806,0,0,Sult4a1
807,0,0,Gm17202
808,0,2,Cdh20
809,0,0,Ddx19a
810,0,0,Ikbkg
811,0,0,Tbcc
812,0,0,Fndc1
813,0,0,Bex1
814,0,0,Cacybp
815,0,0,BC004004
816,0,0,Hnrnpab
817,0,0,Nudt11
818,0,1,Ldhb
819,0,0,Smim7
820,0,1,Mapk4
821,0,0,Ranbp6
822,0,1,Ctr9
823,0,0,Antxr2
824,0,1,Xpot
825,0,0,Rpl7l1
826,0,1,1600020E01Rik
827,0,0,Brd9
828,0,1,Cxadr
829,0,0,Hspbp1
830,0,1,Cenpv
831,0,1,Gas2
832,0,0,Dguok
833,0,0,Nap1l2
834,0,0,Ypel5
835,0,0,Prpf19
836,0,0,Pex7
837,0,1,Wsb1
838,0,0,Gan
839,0,0,Lamtor5
840,0,0,Ifngr2
841,0,0,AV039307
842,1,0,Napa
843,0,1,Ei24
844,0,0,Zbtb6
845,0,0,Cyb561a3
846,0,0,Apip
847,0,0,Osgin2
848,1,0,Clcc1
849,0,0,Gprasp2
850,0,1,Ston2
851,0,0,Stk38l
852,0,0,Cstf2t
853,0,0,Gnpda2
854,1,0,Atg9a
855,0,1,Tpd52l1
856,0,0,Sco2
857,0,0,4930422M22Rik
858,0,1,Mthfd1l
859,0,0,Gpr162
860,0,0,Gpr26
861,0,0,Wdr83os
862,0,0,Rhof
863,0,0,Zfp438
864,0,1,Gdap2
865,0,0,Cdkl1
866,0,1,Rap1b
867,0,0,Snx19
868,0,0,Impdh2
869,0,1,Plk2
870,2,0,Plcg2
871,0,0,Fam174a
872,1,0,Ube2v1
873,0,0,Gm14296
874,0,0,Yeats4
875,0,0,Flt3
876,0,0,Ofd1
877,1,1,Zfyve26
878,0,0,Hagh
879,0,0,Spice1
880,0,0,Tdg
881,0,0,Tomm22
882,0,0,Polr2g
883,0,0,Smyd2
884,0,1,Timm44
885,0,0,Ptpmt1
886,0,1,Ptma
887,2,0,Cbfa2t3
888,0,0,Tbr1
889,0,0,Grpel2
890,0,0,Mthfd2l
891,0,0,Mrpl12
892,0,0,Xbp1
893,0,0,Gnpnat1
894,0,0,Ramp2
895,0,0,Suv39h2
896,0,1,Ttc39b
897,2,0,Gcnt2
898,0,2,Stk33
899,0,1,Atp6v0e
900,0,0,Kcns2
901,1,0,Elovl4
902,0,0,Srp19
903,0,0,Naa60
904,0,1,Pik3c2b
905,0,1,Tmem65
906,0,0,Arl6ip6
907,0,0,Mrps16
908,0,0,Gm4673
909,0,0,Pop1
910,0,0,A130014A01Rik
911,0,0,Rrp1b
912,0,0,Commd1
913,0,1,Riok2
914,0,0,Bves
915,0,0,Ap4b1
916,0,1,Gpt2
917,0,0,C2cd2l
918,0,1,Becn1
919,0,0,Rbks
920,0,0,Gm14858
921,0,0,Haus3
922,0,0,Acot8
923,0,0,Vangl2
924,0,0,Tjap1
925,0,0,Atxn7l1os1
926,0,1,Tmem130
927,0,0,Rin1
928,0,0,Pip5k1c
929,0,0,Trappc2l
930,0,0,Zfp68
931,0,0,Lsm4
932,0,0,Dtwd2
933,0,0,Tmem132a
934,0,0,Senp3
935,0,0,Ndufa7
936,0,0,Zfp408
937,0,0,Plekhb2
938,0,0,Gm10516
939,0,0,Unc119b
940,0,0,Dnhd1
941,0,0,Mrpl17
942,0,0,Gm16599
943,0,0,Slc31a2
944,0,0,Col19a1
945,0,0,Mettl7a1
946,0,0,0610010K14Rik
947,0,0,Map2k7
948,0,1,Agrn
949,0,0,Rint1
950,0,0,Fn3k
951,0,0,4933423P22Rik
952,0,0,Rbm8a
953,0,0,Ubald1
954,0,1,Fhl1
955,0,0,N6amt1
956,0,0,Sharpin
957,0,0,Fam151b
958,0,0,Wdr77
959,0,0,Bod1
960,0,0,Map1lc3b
961,0,1,Hsd17b12
962,0,0,Gm15083
963,0,0,Wscd1
964,0,0,B3gntl1
965,0,0,Dnaja4
966,0,0,Dgkq
967,0,1,Apaf1
968,0,0,Tcta
969,0,1,Pdia4
970,0,1,Hspd1
971,0,1,Nyap2
972,0,1,Ndufa1
973,0,1,Aprt
974,0,1,Mtrr
975,0,1,Snx4
976,0,1,Chrd
977,0,1,Paqr8
978,0,1,Thoc5
979,0,1,Cct6a
980,0,1,Mrpl2
981,0,1,Rpp21
982,0,1,Iah1
983,0,1,E130309D02Rik
984,0,1,Tiparp
985,0,1,Rgs8
986,0,1,Rnaseh2c
987,0,1,Tmem183a
988,0,1,Eme2
989,0,1,Efna5
990,0,1,Nek3
991,0,1,Taf12
992,1,1,Zfp955b
993,0,1,Cdkn2d
994,0,1,Ppil1
995,0,1,Tpgs2
996,0,1,Commd6
997,0,1,Dtwd1
998,0,1,Mrps5
999,0,1,Nkrf
1000,0,1,Cacnb1
1001,0,1,Psma5
1002,0,1,Gng10
1003,0,1,Gne
1004,0,1,Ppid
1005,0,1,Psmd3
1006,0,1,Gm17477
1007,0,1,Gm10563
1008,0,1,Adcy10
1009,0,1,Tmem222
1010,0,1,Psmd4
1011,0,1,Asna1
1012,0,1,Gm26542
1013,0,1,Slc35a5
1014,0,1,Faim
1015,0,1,Apc2
1016,0,1,Sec61g
1017,0,1,Eef1a2
1018,0,1,Mrpl51
1019,0,1,Bcs1l
1020,0,1,Psph
1021,0,1,Gm16126
1022,0,1,Snw1
1023,0,1,6230400D17Rik
1024,1,1,Ackr4
1025,0,1,Pcbp1
1026,0,1,Qrsl1
1027,0,1,Lrrc24
1028,0,1,Fbxl15
1029,0,1,Whamm
1030,0,1,Ptov1
1031,0,1,Tmem237
1032,0,1,Gm26782
1033,0,1,Tvp23b
1034,0,1,Ruvbl1
1035,0,1,2700062C07Rik
1036,0,1,Prpsap2
1037,0,1,Lmf1
1038,0,1,4930453N24Rik
1039,2,1,Slc39a9
1040,0,1,Nudt9
1041,0,1,2810006K23Rik
1042,0,1,Cachd1
1043,0,1,Kctd2
1044,0,1,Rab33a
1045,0,1,Ptn
1046,0,1,Mrpl11
1047,0,1,Thumpd2
1048,0,1,Gm16845
1049,0,1,Rragc
1050,0,1,Tmtc4
1051,0,1,Ppp2r1b
1052,0,1,Vcpkmt
1053,1,1,Prdm4
1054,0,1,Asb5
1055,0,1,Fbxo46
1056,0,1,Dgcr6
1057,0,1,1700056N10Rik
1058,0,1,Flywch2
1059,0,1,Cd164
1060,0,1,Plag1
1061,0,1,Dbndd2
1062,1,1,Tpgs1
1063,0,1,Eef2
1064,0,1,Znhit3
1065,0,1,Sept5
1066,0,1,Zmym1
1067,0,1,Mbd1
1068,0,1,Dut
1069,0,1,BC005624
1070,0,1,Cdr2l
1071,0,1,Tmem246
1072,0,1,Efcab2
1073,0,1,Gm553
1074,0,1,Cnr1
1075,0,1,Ppm1g
1076,0,1,Cog8
1077,0,1,Trp53inp1
1078,0,1,Rragd
1079,0,1,Smyd4
1080,0,1,Gm29170
1081,0,1,Dynlt1a
1082,0,1,Gipc1
1083,0,1,4933406C10Rik
1084,0,1,Zfp945
1085,0,1,Cluh
1086,2,1,Slc22a5
1087,0,1,Shcbp1l
1088,0,1,Calhm2
1089,0,1,Srp68
1090,0,1,Crkl
1091,0,1,Atp5e
1092,0,1,1110038F14Rik
1093,0,1,Gcsh
1094,0,1,Sec61b
1095,0,1,Mgat2
1096,0,1,Scamp2
1097,0,1,Sorcs1
1098,0,1,Srm
1099,0,1,Lrrc1
1100,0,1,Shisa4
1101,0,1,Tpk1
1102,0,1,Cebpg
1103,0,1,Leng9
1104,0,1,Rmdn3
1105,0,1,Dcbld1
1106,0,1,Fdx1
1107,0,1,Bdh1
1108,0,1,Med9
1109,0,1,Gm12122
1110,0,1,Gm12536
1111,0,1,Ccdc124
1112,0,1,2700046G09Rik
1113,0,1,Smo
1114,0,1,Mrpl27
1115,0,1,Ptrhd1
1116,0,1,Prdx2
1117,0,1,B3gat3
1118,0,1,Gkap1
1119,0,1,Pfn1
1120,0,1,Aldh4a1
1121,0,1,Oxsr1
1122,2,1,Ift122
1123,0,1,Hmg20b
1124,0,1,Pusl1
1125,0,1,Tceanc2
1126,0,1,Slc35e1
1127,0,1,Gzf1
1128,0,1,Gps2
1129,0,1,Zbtb26
1130,0,1,Gal3st3
1131,0,1,Dcaf11
1132,0,1,Scoc
1133,0,1,Tmem230
1134,0,1,Aph1b
