,preds,labels,genes
237,1,1,Sos1
238,1,0,Pla2g3
239,1,0,Fam3c
240,1,0,Aldoa
241,1,1,Ppp6r2
242,1,1,Gnao1
243,1,0,Ndufb9
244,1,0,Tspan3
245,1,0,Map4k4
246,1,1,Ktn1
247,1,0,Sh3gl1
248,1,0,Clmn
249,2,1,Zfp827
250,1,0,Ncs1
251,1,1,Cnrip1
252,1,1,Glt8d1
253,1,1,Crtc3
254,1,0,Slc25a4
255,1,1,Ccar1
256,2,1,Arhgap44
257,2,1,Zdhhc14
258,0,0,Kcnmb4
259,1,2,Zfhx3
260,2,0,Plxdc2
261,1,0,Ctdsp2
262,1,1,Luc7l3
263,1,1,Scamp1
264,1,1,Svop
265,1,0,Ripk2
266,1,1,Ankrd6
267,1,1,Arhgap5
268,1,1,5031425E22Rik
269,1,0,Srl
270,1,1,Cbfa2t2
271,2,1,Rims2
272,1,0,Parp1
273,2,0,Rps6kc1
274,1,0,Hspa5
275,1,1,Atg4c
276,1,0,Wdr82
277,1,1,Ppme1
278,1,0,Hist3h2ba
279,1,0,Tfdp1
280,2,1,Pde7b
281,1,0,Acsl6
282,1,0,Camk4
283,1,1,Samd8
284,1,0,Tbc1d16
285,1,0,Gtf2h5
286,1,2,Cux1
287,1,1,Xrn2
288,2,0,Hlcs
289,1,1,Trak2
290,1,0,Tbc1d14
291,1,0,Ttr
292,1,1,Stag2
293,1,1,Cdc42
294,1,0,Rbm24
295,1,1,Yme1l1
296,1,0,Lztfl1
297,1,0,Galnt1
298,1,1,Fbxl5
299,1,0,Islr2
300,1,0,Atp5c1
301,2,1,Zfp385b
302,1,0,Nudt3
303,1,1,Pdcd4
304,1,0,Sept3
305,1,1,Smim14
306,1,1,Prkar1a
307,1,1,Adnp
308,1,0,Fbxw4
309,1,0,Dcaf7
310,1,1,Btbd10
311,1,0,Mdh1
312,1,1,Mbd2
313,1,1,Golgb1
314,1,1,Camk2g
315,1,0,Coq2
316,1,0,Arpc3
317,1,0,Extl2
318,1,1,Abcb7
319,1,1,Synrg
320,1,1,Otud7b
321,2,1,Rapgef1
322,1,1,Fzd3
323,1,0,Fam160a2
324,1,1,Fbrsl1
325,1,0,Ccdc71l
326,1,1,Mef2d
327,1,1,Sik2
328,2,0,Gpc5
329,1,0,Rcor3
330,1,2,Trmt1l
331,1,1,Otud4
332,1,1,St7l
333,1,0,Calr
334,1,1,Tank
335,1,0,Zfp46
336,1,0,Ipo7
337,1,1,Ube2e3
338,1,0,Zfp706
339,1,0,Maged1
340,1,0,Dcun1d5
341,1,1,Hnrnpll
342,1,0,Slc22a17
343,1,0,Gm15283
344,1,1,Cul3
345,1,1,Purg
346,1,0,Tspyl4
347,1,1,Ccpg1
348,2,1,Spata7
349,1,0,Ptpn1
350,1,1,Casc3
351,1,1,Lrrfip1
352,1,1,Trip11
353,1,0,Uck2
354,1,1,Dcp1b
355,1,0,Sh3bgrl3
356,1,1,Suz12
357,1,1,Mapre3
358,1,0,Fez1
359,1,1,Lrp11
360,1,1,Klhl22
361,1,1,Gon4l
362,1,1,Pogz
363,1,0,Abcc8
364,1,1,Adar
365,1,0,Dgat2
366,1,1,Faxc
367,1,1,Stat3
368,1,0,Disc1
369,1,0,Slitrk3
370,1,0,Kansl3
371,1,0,Hcfc2
372,2,1,Fam171a1
373,2,1,Hbs1l
374,1,1,Elp2
375,1,1,Rab3ip
376,1,1,Cyld
377,1,1,Bbx
378,1,0,4930545L23Rik
379,1,0,Nceh1
380,1,0,Wdr41
381,1,1,Usp8
382,1,1,Nf2
383,1,0,Thy1
384,2,2,Xylt1
385,2,2,Mgat5
386,1,0,Ccdc6
387,1,1,Lonp2
388,1,1,Mfsd6
389,1,0,4833420G17Rik
390,1,1,Rsbn1l
391,1,1,Sf3b3
392,1,1,Prkacb
393,1,0,Gmps
394,2,1,Tln2
395,1,1,Ndfip2
396,2,2,Magi3
397,1,1,Pde1b
398,1,0,Asphd2
399,1,1,Sema4d
400,1,0,Naa30
401,1,2,Atxn2l
402,1,1,Naa16
403,1,0,H3f3a
404,2,1,Snx10
405,1,1,Cdc27
406,1,0,2610008E11Rik
407,1,0,Tmem59
408,1,1,Numa1
409,1,1,Ankrd28
410,1,0,Hmgn3
411,1,1,Eif4e
412,1,0,Ndufb5
413,1,1,Pcnp
414,1,0,Rps29
415,1,1,B3galnt2
416,2,1,Plcb1
417,2,1,Arhgap15
418,1,0,Sdf4
419,1,1,5330417C22Rik
420,1,0,5031415H12Rik
421,2,0,Slc10a7
422,1,1,Uxs1
423,1,0,Pdia3
424,1,0,Creg2
425,1,0,Mif
426,1,0,Nadk
427,1,0,Ddn
428,1,0,Ndufb4
429,1,0,Cox7a2l
430,1,1,Eml1
431,1,0,Rpl36
432,2,1,Stard13
433,1,0,Arpc5l
434,1,0,Mrs2
435,1,0,Ttyh3
436,1,0,Mrps28
437,1,0,E2f3
438,1,1,Cacul1
439,1,1,Afg3l2
440,1,1,Dido1
441,1,1,Nipa2
442,1,1,Mcmbp
443,1,0,Diras2
444,1,0,Pdgfc
445,1,1,Canx
446,1,0,Gt(ROSA)26Sor
447,1,1,Arhgap10
448,2,1,Tenm2
449,2,2,Ank1
450,1,0,Mgat4a
451,2,1,Foxo3
452,1,1,Eefsec
453,1,0,Vps37b
454,1,1,Slc25a27
455,1,1,Raver2
456,1,0,Cul4a
457,1,0,Txndc15
458,1,1,Trim24
459,1,1,Dnaja1
460,1,1,D130043K22Rik
461,1,1,Bckdhb
462,1,1,Capn7
463,1,1,Eftud2
464,1,1,Rnf145
465,1,0,Arhgap20os
466,1,1,Tmem167
467,1,1,Ift81
468,1,1,Ccnc
469,1,1,Marf1
470,1,1,Lars
471,1,2,Vsnl1
472,1,0,Fam228b
473,1,1,Camk2a
474,1,1,Arl3
475,1,1,Cwc22
476,1,1,4933406I18Rik
477,1,0,Crlf1
478,0,2,Pou2f2
479,1,1,Sil1
480,1,1,Trpc4ap
481,2,1,Sgsm1
482,1,0,B4galt4
483,1,1,Btbd8
484,1,1,Dusp11
485,1,0,Eid2b
486,1,0,Ctdp1
487,1,1,Vta1
488,1,1,Cdadc1
489,1,0,Disp2
490,1,1,Usp3
491,2,1,Slc22a23
492,1,0,BC003965
493,1,1,Firre
494,1,0,Slc9a6
495,1,0,Shroom2
496,1,1,Uggt1
497,1,1,Gripap1
498,2,2,Lrrk2
499,1,0,Rpn1
500,1,1,Dlst
501,0,1,Nr3c1
502,1,0,Nefm
503,1,1,Psen1
504,1,0,Olfm3
505,1,1,Gtf3c1
506,1,0,Mcts1
507,1,0,Tmem165
508,1,0,Ppib
509,1,0,Oaz1
510,1,1,Zfp672
511,1,0,Zfp329
512,2,1,Abl1
513,1,1,Stxbp4
514,1,0,Nudt4
515,1,0,Zc3h15
516,1,1,Rnf20
517,1,0,Mtpap
518,1,0,Tnfrsf21
519,1,0,Mettl8
520,1,1,Zfp800
521,2,1,Nsun2
522,1,0,Xpnpep1
523,1,0,4930419G24Rik
524,1,0,Snap47
525,1,0,Slc30a7
526,2,1,Zfp704
527,1,2,Htr1f
528,1,0,Bmyc
529,1,0,Ric3
530,1,1,Git2
531,1,1,Fam13b
532,1,0,Smc1a
533,1,1,Bcl7a
534,1,0,Gm13889
535,1,1,Pcsk7
536,1,2,Cdc14b
537,1,0,Dcun1d3
538,1,0,Rpl31
539,1,0,Rps13
540,1,1,Atg5
541,1,0,Farp1
542,1,0,Ndufa5
543,1,0,Cep78
544,2,0,Rcan1
545,1,0,Lmo1
546,1,1,Zbtb38
547,1,1,Txndc11
548,1,1,Mapkbp1
549,1,1,Ddx3x
550,1,0,Pdhx
551,1,1,Ppip5k2
552,1,1,Map3k13
553,1,0,Gm26827
554,2,1,Cdk19
555,1,1,Cep120
556,1,1,Snx3
557,1,0,Ndufb10
558,1,0,Nme1
559,1,0,Fastkd1
560,1,0,Ccdc12
561,1,1,Ide
562,1,0,Lman1
563,1,0,Timm8b
564,1,1,Anxa11
565,1,1,Cwf19l2
566,1,0,Tex264
567,1,0,Gm26981
568,1,1,Fbf1
569,1,0,Ndufs7
570,2,1,Pdzrn4
571,1,1,Prr16
572,1,1,Suco
573,1,0,Adam9
574,1,0,Tceal3
575,1,1,Mettl16
576,2,1,Fam184a
577,1,0,Itga11
578,1,1,Smc3
579,1,1,Suclg1
580,1,1,Sugt1
581,1,1,Grm3
582,1,0,Arpc5
583,1,1,Slc25a3
584,2,0,Coro7
585,1,1,Cipc
586,1,2,Lztr1
587,1,0,Zbtb1
588,1,1,Gm1043
589,1,1,Fam78b
590,1,0,Dnajc15
591,1,0,Lrrtm1
592,1,1,Dcaf10
593,2,1,Mgat5b
594,1,0,Lrrtm2
595,1,0,Erp29
596,1,0,Tspan33
597,1,0,Rpl36al
598,1,1,U2af1
599,1,0,Appl2
600,1,1,Wdr11
601,1,0,Aasdhppt
602,1,0,Ndufa6
603,1,0,Slc35a1
604,1,0,Lrrc40
605,1,0,Rhobtb3
606,1,0,Hnrnpul2
607,1,0,Mars2
608,2,2,Sorcs3
609,1,0,Mn1
610,1,0,Lrrc20
611,2,0,Snx12
612,1,0,Npy2r
613,1,1,Slc25a51
614,1,0,Tor1b
615,1,0,Zfp788
616,1,0,1700084C06Rik
617,1,1,Arnt2
618,1,1,Kif13a
619,1,1,Snapc1
620,1,1,Hps5
621,1,1,Psma3
622,1,1,Cbfb
623,1,0,Lysmd3
624,1,1,Prmt3
625,1,1,Wdr36
626,1,0,Csgalnact2
627,1,0,Ccdc127
628,1,0,Gm21954
629,1,1,Pabpc1
630,1,0,E230016M11Rik
631,1,0,Gpr27
632,1,0,Sub1
633,1,0,2900005J15Rik
634,1,0,Zfp131
635,1,0,Sfxn5
636,1,1,Pi4k2a
637,1,1,Tm9sf4
638,1,0,Cnpy2
639,1,0,Panx2
640,2,1,Tcte2
641,1,0,Svil
642,2,2,Adcy8
643,1,1,Rasgrp1
644,1,1,Cnep1r1
645,1,1,Zfp799
646,1,1,Pfkp
647,1,0,Mcl1
648,1,0,Nelfa
649,1,1,Sec23ip
650,2,0,Dok5
651,1,0,Ccdc58
652,1,0,Polr2a
653,1,0,Txnrd1
654,1,0,Gm15496
655,1,1,Eif4b
656,1,1,Rrn3
657,1,1,Zfp384
658,1,0,Zdhhc24
659,1,1,Cir1
660,1,0,Fbxo25
661,1,0,Park7
662,1,0,Tfrc
663,1,1,Klhl8
664,1,0,Ganab
665,1,0,Ap1s2
666,2,0,Hdac5
667,1,0,Gnl3
668,1,0,Sigmar1
669,1,1,Zfp397
670,2,1,Tnfrsf19
671,1,0,Scn1b
672,1,0,Rnf114
673,1,1,Ccnt1
674,1,0,Gm10037
675,1,1,Stx17
676,1,1,Pstk
677,1,0,Ercc5
678,1,1,Plcg1
679,1,1,Ankrd26
680,1,1,Dnajc11
681,1,1,Cpt1c
682,1,0,Tomm6
683,1,1,Cep164
684,1,0,Chac2
685,1,0,Zfp426
686,1,0,Tatdn1
687,1,0,Amigo1
688,1,0,Ndufc1
689,1,1,Nab1
690,1,0,Dctn5
691,1,0,Mrps34
692,1,0,Syt3
693,2,1,Elp3
694,1,1,Wdfy1
695,1,1,Snrpn
696,1,0,Dbpht2
697,1,0,Anp32b
698,1,1,Naa35
699,1,1,Sumo2
700,1,1,Cbx3
701,1,1,Ice2
702,1,1,Zbtb44
703,1,0,Gm15243
704,1,0,Tyw1
705,1,0,Setd4
706,1,0,Gm17750
707,1,2,Plp1
708,1,2,Pabpc4
709,1,0,Rrp1
710,1,1,Usp38
711,1,1,Fam204a
712,1,0,Syngr1
713,1,0,Lrp3
714,1,2,Cntnap5c
715,1,1,Stam2
716,1,0,Dhx29
717,1,0,Fam32a
718,1,0,Kcnrg
719,1,1,Slc25a26
720,1,1,Tecpr1
721,1,0,Emc6
722,1,0,Mapk3
723,1,0,Surf4
724,1,0,Ermp1
725,1,1,Gtf2a2
726,1,1,Tfcp2
727,1,0,Gm27153
728,1,2,Gatm
729,0,0,Bend4
730,1,0,Hist1h4d
731,1,0,Pex2
732,1,0,Rai2
733,1,0,Spata2l
734,2,1,Ints9
735,1,1,Serac1
736,1,0,Ints7
737,1,0,Vac14
738,1,1,Pip4k2b
739,1,0,Ndufs5
740,1,0,Ccdc43
741,1,1,Atf1
742,2,1,Rnf180
743,1,0,Timmdc1
744,1,0,Fundc1
745,1,0,Dalrd3
746,1,0,Hps4
747,1,2,Zfp423
748,1,0,Gm29361
749,1,0,2310011J03Rik
750,1,1,Dnajc24
751,1,0,Mok
752,1,0,Spag1
753,1,0,Eri2
754,1,0,6030458C11Rik
755,1,1,Nup210
756,1,1,Golga3
757,1,0,Eif1ax
758,1,0,Mrpl36
759,1,0,Zmat3
760,1,1,Hbp1
761,1,0,Rnf128
762,1,1,Sfmbt2
763,1,1,Cmpk1
764,1,0,Zfp189
765,1,0,Tbc1d20
766,1,1,Dcbld2
767,1,0,Mpp1
768,1,0,Polr1d
769,1,0,Gm13402
770,1,0,Vps37c
771,1,0,Gm17108
772,1,0,Rhbdl3
773,1,0,Gm9925
774,1,0,Hgsnat
775,1,0,Klhl23
776,1,0,Ssr4
777,1,0,Abhd10
778,1,1,Tango6
779,1,0,Ndc1
780,1,0,Dusp12
781,1,1,Spg11
782,1,1,Ptpn2
783,1,0,Tab1
784,1,1,Actl6b
785,1,1,Supt5
786,1,1,Alg13
787,2,1,Gng12
788,1,0,Mme
789,1,2,Rundc3a
790,1,0,Ostm1
791,1,0,Nrde2
792,1,0,2610021A01Rik
793,1,0,Ndufaf3
794,1,0,Dtnbos
795,1,0,Mrps24
796,1,0,Esd
797,1,0,Parvb
798,1,2,Gm2824
799,1,1,Trmt13
800,2,1,Sgsm3
801,1,1,Fntb
802,1,1,Rgs9
803,1,0,Akap5
804,1,1,Rlim
805,1,0,A230077H06Rik
806,1,0,Atp5k
807,1,2,Pde1c
808,1,0,Mrps33
809,1,0,Tmem109
810,1,0,Cep68
811,1,0,Zfp867
812,1,0,Txndc9
813,1,0,Atrip
814,1,0,Rnf113a2
815,1,0,Eif3c
816,1,0,Pa2g4
817,1,0,Ppif
818,1,1,Ensa
819,1,1,Sh3bgrl
820,1,0,Gm16759
821,1,1,Cebpz
822,1,1,Slc20a1
823,1,0,Ccdc91
824,1,1,Zmym3
825,1,1,Narf
826,1,0,Snhg3
827,1,1,Cspg5
828,1,1,Sgtb
829,1,0,Kctd8
830,1,0,B230307C23Rik
831,1,0,St8sia3os
832,1,0,Gm27008
833,1,0,Sap30bp
834,1,0,Chdh
835,1,0,Smad7
836,1,0,Ccdc85c
837,0,0,Ube2g2
838,1,0,Odc1
839,1,0,Csdc2
840,1,0,Zfp74
841,1,0,Bmp2k
842,1,0,Umps
843,1,2,Dzip1
844,1,1,Rnf185
845,1,1,Ap3d1
846,1,0,Prss36
847,1,0,Necab1
848,1,1,Orc5
849,1,0,Bcas3os1
850,1,0,Sf3b5
851,1,1,6030443J06Rik
852,1,0,Ankra2
853,1,0,Gss
854,1,0,Prrg1
855,1,0,Uqcrc1
856,1,0,1700086O06Rik
857,1,0,Uspl1
858,1,1,Plekhh2
859,1,0,Gm15886
860,1,0,Pmpcb
861,1,0,Zfp958
862,1,0,Lbr
863,1,1,Erlin1
864,1,0,Clcn5
865,1,0,Cnp
866,1,0,Fndc9
867,1,0,Mrpl24
868,1,1,Ar
869,1,0,Pcx
870,1,0,Ebf4
871,1,0,Ikzf2
872,1,0,Slc35c2
873,1,0,2810032G03Rik
874,1,0,Tprgl
875,1,0,Pram1
876,1,0,Sertad4
877,1,1,Fam98a
878,1,0,Cxxc5
879,1,0,Zrsr1
880,1,0,Oaz2
881,1,0,Nat10
882,1,0,Cabyr
883,1,0,Cdv3
884,1,0,Abhd3
885,1,0,Tmem121
886,1,0,Eif2b5
887,1,1,Wdr48
888,1,0,Abhd14a
889,1,1,Rab21
890,1,0,2410004B18Rik
891,1,0,Kazn
892,1,2,Gm14412
893,1,0,Gm10135
894,1,0,Tceal5
895,1,0,Lgalsl
896,1,1,Ccz1
897,2,2,Spock1
898,1,0,Tmem168
899,1,1,Gga2
900,1,0,Cdipt
901,1,0,Zfp12
902,1,1,Tulp3
903,1,0,Siah3
904,1,0,Fkbp2
905,1,0,Gm14329
906,1,1,Phkg2
907,1,0,Zfp655
908,1,0,Ttbk2
909,1,0,Gpc1
910,1,0,Mrpl10
911,1,0,Tmem136
912,1,0,Zfp938
913,2,1,Tshz1
914,1,0,Idh3a
915,1,0,Elof1
916,1,0,Mrps10
917,1,0,Prss12
918,1,1,Utp18
919,1,0,Mlec
920,1,0,Foxo6
921,1,0,Abhd8
922,1,0,Ier5l
923,1,0,Scn9a
924,1,0,Pfdn2
925,1,0,Srrm4os
926,1,0,Kcnf1
927,2,1,Ick
928,1,0,Oxld1
929,1,1,Pisd
930,1,0,Dhrs1
931,1,1,Rab15
932,1,1,Tmem151a
933,1,1,Helq
934,1,0,Ndufaf1
935,1,0,Slx4
936,1,2,Kcnc2
937,1,0,Leprotl1
938,1,1,Man2a1
939,1,0,Gtpbp1
940,1,0,Brms1
941,1,1,Cerk
942,1,0,Plekha8
943,1,0,Smarcd1
944,1,0,Ecm2
945,1,0,Kbtbd3
946,1,0,Hunk
947,1,0,Skida1
948,1,2,Snhg9
949,1,0,Pcsk2os1
950,1,0,Cbr1
951,1,0,Klhl10
952,1,0,Pdcd5
953,1,0,Mib2
954,1,0,Gm14391
955,1,0,Mob1a
956,1,0,Fbxl6
957,1,0,Pomgnt2
958,1,0,Zfp275
959,1,1,Ubtf
960,2,1,Actn2
961,1,0,Tmem179
962,1,0,Mrpl23
963,1,0,Rad9b
964,1,0,Otub2
965,1,0,Taf9b
966,1,0,Pigyl
967,1,0,Recql
968,1,0,Mrps7
969,1,0,Prps1
970,1,0,Csf1
971,1,0,Ddit4
972,1,0,Zdhhc9
973,1,0,Tmem208
974,1,0,Zkscan1
975,1,0,Polg
976,1,0,Utrn
977,1,1,Gabarapl1
978,1,1,Mmgt1
979,1,1,Utp15
980,1,1,Xpa
981,1,1,Exosc4
982,1,1,Ssbp1
983,1,1,Olfr46
984,1,1,Gm26672
985,1,1,Gm26693
986,1,1,Ndufa2
987,1,1,Zfp692
988,1,1,Smad2
989,1,1,Gm12258
990,1,1,Pald1
991,1,1,Ccdc28b
992,1,1,Map1s
993,1,1,Gdpd5
994,1,1,C1d
995,1,1,Ublcp1
996,1,1,Ate1
997,2,1,Socs6
998,1,1,Tkt
999,1,1,Lrrc10b
1000,1,1,Ndufb6
1001,1,1,Il11ra1
1002,1,1,Sdhd
1003,1,1,Bace1
1004,1,1,Kbtbd2
1005,1,1,Tmem242
1006,1,1,Gbe1
1007,1,1,2810004N23Rik
1008,1,1,Cuedc2
1009,1,1,Sirt2
1010,1,1,Rpl35
1011,1,1,Galns
1012,1,1,Mrpl30
1013,2,1,Atp2b4
1014,1,1,Akirin1
1015,1,1,Rab39b
1016,1,1,2810455O05Rik
1017,1,1,Slc7a5
1018,1,1,Eif2b4
1019,1,1,Bora
1020,1,1,Cct2
1021,1,1,Gm17036
1022,1,1,Scrt1
1023,1,1,Zfp142
1024,1,1,Rnf208
1025,1,1,Ddrgk1
1026,1,1,Utp14a
1027,1,1,Igsf9b
1028,1,1,Ap5m1
1029,1,1,Hsf1
1030,1,1,Iffo2
1031,1,1,Sept2
1032,1,1,Zfp661
1033,1,1,Kif18a
1034,1,1,Grin3a
1035,1,1,Usf1
1036,1,1,Dbt
1037,1,1,Naa38
1038,1,1,Copb2
1039,1,1,Kcna2
1040,1,1,Spata24
1041,1,1,Vash1
1042,2,1,Lhpp
1043,1,1,Hinfp
1044,1,1,Polr2e
1045,1,1,Bax
1046,1,1,Impa1
1047,1,1,Rnf166
1048,1,1,Golga7
1049,1,1,Pde12
1050,1,1,Eif5a
1051,1,1,Tmem8b
1052,1,1,Ulk1
1053,1,1,Tpd52l2
1054,1,1,Echdc2
1055,1,1,Use1
1056,1,1,Rhoq
1057,1,1,Dnajc16
1058,1,1,Psmd13
1059,1,1,E330009J07Rik
1060,1,1,Pam16
1061,1,1,Pdha1
1062,2,1,Kcnip1
1063,1,1,Chst2
1064,1,1,Pink1
1065,1,1,Twistnb
1066,1,1,Cript
1067,1,1,Fam3a
1068,1,1,Nif3l1
1069,2,1,Ttc7
1070,1,1,Uqcc3
1071,1,1,Taf1d
1072,1,1,Eif2d
1073,1,1,Phf21b
1074,1,1,Thnsl1
1075,1,1,Hdac11
1076,2,1,Wipf1
1077,1,1,Mpp4
1078,1,1,Gm4117
1079,1,1,Anapc11
1080,1,1,Zbtb5
1081,1,1,9530051G07Rik
1082,1,1,Rimkla
1083,1,1,Pogk
1084,1,1,Tmtc2
1085,1,1,Uprt
1086,2,1,Tbc1d4
1087,1,1,Rnf4
1088,1,1,Atox1
1089,1,1,Ipmk
1090,1,1,Zhx1
1091,1,1,Zbed3
1092,1,1,Triap1
1093,1,1,Cox18
1094,1,1,Ddx23
1095,1,1,Gna11
1096,1,1,Pts
1097,1,1,Enpp4
1098,1,1,Nfe2l2
1099,1,1,Msantd3
1100,1,1,Calu
1101,1,1,2610316D01Rik
1102,1,1,Znhit6
1103,1,1,Eif3d
1104,1,1,Fbl
1105,1,1,Chrnb2
1106,1,1,Zswim7
1107,1,1,Smim15
1108,1,1,Zfp622
1109,1,1,Dusp4
1110,1,1,4930452B06Rik
1111,1,1,Exosc8
1112,2,1,Rbms1
1113,1,1,Tmem47
1114,1,1,Smarcd2
1115,1,1,Mrps15
1116,1,1,Zfp30
1117,1,1,Smim19
1118,1,1,Chmp2b
1119,1,1,Zfp518a
1120,1,1,Sarm1
1121,1,1,Boc
1122,1,1,Sept6
1123,1,1,Lrrc55
1124,1,1,Vamp1
1125,1,1,Trp53bp2
1126,1,1,2810021J22Rik
1127,1,1,Zfp809
1128,1,1,Cdc37
1129,1,1,Dnajc30
1130,1,1,Coq10b
1131,1,1,Eif2ak3
1132,1,1,Dus1l
1133,1,1,Letm1
1134,1,1,Coq9
1135,1,1,Zfp354a
