2mo,9mo,18mo,gene_name,distance
0.81,1.0,0.74,Axdnd1,37518
0.27,0.54,0.22,Soat1,11215
0.23,0.48,0.3,Abl2,8427
0.36,0.62,0.31,Fam20b,12189
0.91,0.7,0.6,Ralgps2,39826
0.55,0.48,0.69,Gm28694,34076
0.12,0.29,0.37,Gm28694,35248
0.23,0.51,0.29,BC026585,18383
0.37,0.67,0.45,Sec16b,14961
0.31,0.63,0.46,Brinp2,37882
0.43,0.64,0.76,Brinp2,41922
0.26,0.62,0.38,Astn1,41753
0.54,0.45,0.74,Astn1,104019
0.38,0.13,0.23,Astn1,54686
0.56,0.32,0.29,Pappa2,129221
0.24,0.58,0.5,Pappa2,23429
0.47,0.79,0.62,Tnr,114155
0.47,0.79,0.62,Gm10530,23175
0.36,0.64,0.48,Tnr,154253
0.36,0.64,0.48,Gm10530,10854
0.43,0.64,0.39,Tnr,156806
0.43,0.64,0.39,Gm10530,8301
0.42,0.87,0.75,Tnr,32067
0.85,0.63,0.8,4930523C07Rik,18066
0.33,0.69,0.52,Rabgap1l,58394
0.33,0.69,0.52,RP24-540L1.1,13244
0.74,0.92,0.67,Klhl20,7585
0.59,0.82,0.58,RP23-16I21.1,19929
0.05,0.28,0.12,Prrx1,9599
0.69,0.62,0.42,Gorab,11284
0.25,0.05,0.04,Ccdc181,2400
0.66,0.89,0.62,Nme7,34245
0.0,0.21,0.14,Nme7,10512
0.56,0.25,0.38,RP23-187M7.3,9396
0.29,0.29,0.06,Sft2d2,7153
0.76,0.82,0.97,Tiprl,14080
0.13,0.46,0.32,Cd247,37663
0.07,0.26,0.3,Cd247,38314
0.48,0.43,0.19,Mael,10255
0.39,0.5,0.27,Ildr2,14363
0.52,0.16,0.26,Pogk,7769
0.4,0.66,0.36,Fam78b,32815
0.56,0.83,0.62,Uck2,26097
0.67,0.39,0.38,Rxrg,5852
0.86,0.59,0.59,Lmx1a,238
0.0,0.23,0.02,Pbx1,150321
0.38,0.75,0.53,Pbx1,126224
0.28,0.61,0.44,Nuf2,5889
0.4,0.35,0.14,Rgs5,4351
0.32,0.78,0.47,Hsd17b7,6804
0.8,0.51,0.67,Ddr2,43465
0.74,0.91,0.71,Ddr2,3592
0.34,0.64,0.36,Sdhc,6000
0.7,0.42,0.5,Adamts4,1869
0.09,0.18,0.35,Igsf8,14447
0.07,0.36,0.21,Kcnj10,16715
0.37,0.61,0.27,Kcnj10,4505
0.48,0.69,0.44,Igsf9,7338
0.57,0.83,0.82,Cfap45,6773
0.24,0.59,0.36,Aim2,17700
0.83,0.72,0.97,Mnda,9109
0.83,0.72,0.97,Mndal,41037
0.24,0.59,0.64,Fmn2,35368
0.43,0.81,0.68,Rgs7,131634
0.02,0.25,0.15,Rgs7,102414
0.22,0.47,0.32,Pld5,55700
0.89,0.65,0.66,Pld5,145555
0.68,0.9,0.86,RP23-293I7.1,1867
0.68,0.9,0.86,Sdccag8,22931
0.78,0.98,0.9,RP23-293I7.1,1967
0.78,0.98,0.9,Sdccag8,23031
0.17,0.38,0.18,Gm26801,1783
0.06,0.27,0.32,Efcab2,36332
0.05,0.31,0.15,Kif26b,58910
0.12,0.47,0.17,Kif26b,201338
0.63,0.88,0.71,Kif26b,158684
0.52,0.82,0.55,Smyd3,2181
0.32,0.62,0.56,Smyd3,114876
0.31,0.65,0.39,Smyd3,219411
0.44,0.79,0.63,Smyd3,219584
0.34,0.55,0.27,Smyd3,230206
0.56,0.78,0.6,Smyd3,279137
0.73,0.53,0.42,Smyd3,124433
0.24,0.55,0.36,Smyd3,45406
0.43,0.29,0.18,Adck3,12775
0.08,0.29,0.36,Psen2,20046
0.68,0.9,0.78,Itpkb,17138
0.56,0.81,0.65,Itpkb,33153
0.03,0.29,0.16,6330403A02Rik,14958
0.42,0.32,0.15,6330403A02Rik,17278
0.77,0.53,0.43,Mir6904,1416
0.77,0.53,0.43,Parp1,15403
0.58,0.36,0.28,Mir6904,1305
0.58,0.36,0.28,Parp1,15292
0.17,0.36,0.15,Parp1,5515
0.07,0.28,0.11,Nvl,3158
0.22,0.53,0.27,A430110L20Rik,3185
0.89,0.65,0.88,Cnih3,4047
0.46,0.17,0.27,Cnih3,16009
0.24,0.5,0.27,Enah,29243
0.38,0.67,0.39,Susd4,26019
0.19,0.55,0.48,Susd4,1940
0.65,0.88,0.87,Disp1,34415
0.42,0.75,0.44,Disp1,24752
0.68,0.35,0.45,RP23-352D14.1,31732
0.0,0.17,0.22,Gm23780,1221
0.57,0.88,0.75,RP23-450D2.3,3919
0.8,0.59,0.56,Rab3gap2,10013
0.39,0.65,0.37,Tgfb2,11323
0.47,0.79,0.57,Tgfb2,28663
0.69,0.39,0.41,Tgfb2,9267
0.19,0.53,0.46,RP24-177B16.1,1629
0.19,0.53,0.46,Esrrg,55707
0.39,0.75,0.54,Esrrg,91521
0.1,0.42,0.3,Ush2a,2505
0.46,0.16,0.35,Ush2a,197850
0.47,0.64,0.31,Ush2a,156389
0.6,0.54,0.82,Kcnk2,53211
0.39,0.68,0.42,Ptpn14,3743
0.09,0.35,0.23,Ptpn14,57930
0.57,0.76,0.56,Smyd2,21601
0.87,0.97,0.73,Smyd2,18123
0.04,0.25,0.3,Smyd2,3575
0.89,0.62,0.94,Gm23153,2061
0.77,0.82,0.54,Rps6kc1,107603
0.55,0.57,0.24,Rcor3,17519
0.16,0.47,0.33,Diexf,9383
0.68,0.9,0.79,Lamb3,35119
0.81,0.62,0.48,Lamb3,12741
0.8,0.51,0.8,Gm25515,569
0.8,0.51,0.8,Mthfd1l,66199
0.37,0.58,0.29,Syne1,230198
0.83,0.42,0.57,Syne1,215484
0.33,0.66,0.37,Tab2,7353
0.84,0.68,0.95,Ust,123290
0.0,0.21,0.16,Ust,91298
0.71,0.47,0.73,Ust,271
0.26,0.65,0.45,Sash1,36028
0.02,0.27,0.18,Sash1,37375
0.28,0.27,0.51,Sash1,42333
0.21,0.55,0.29,Sash1,68955
0.26,0.6,0.48,Sash1,73637
0.85,0.96,0.68,Sash1,66979
0.46,0.86,0.71,Gm25410,1040
0.46,0.86,0.71,Sash1,65019
0.66,0.92,0.71,Samd5,4314
0.54,0.32,0.18,Gm28905,43411
0.07,0.28,0.15,Grm1,195585
0.19,0.56,0.42,Grm1,141875
0.17,0.45,0.22,Grm1,135507
0.33,0.66,0.37,Grm1,20976
0.51,0.64,0.33,Utrn,150444
0.47,0.67,0.53,Aig1,99611
0.06,0.25,0.36,Gm20655,5350
0.06,0.25,0.36,Txlnb,2345
0.33,0.69,0.47,Reps1,10479
0.29,0.51,0.25,Nhsl1,72734
0.55,0.63,0.35,Nhsl1,72499
0.21,0.49,0.32,Nhsl1,66505
0.14,0.42,0.19,Hebp2,3110
0.04,0.2,0.24,Ifngr1,10376
0.05,0.29,0.31,Map3k5,55357
0.65,0.89,0.74,Map3k5,35607
0.98,0.65,1.0,Mtfr2,5832
0.46,0.73,0.75,Pde7b,133063
0.33,0.57,0.23,Pde7b,138212
0.63,0.83,0.92,Pde7b,68789
0.12,0.12,0.32,Gm2467,782
0.29,0.24,0.09,Hbs1l,10978
0.32,0.66,0.42,1700020N01Rik,7231
0.15,0.5,0.5,1700020N01Rik,7561
0.42,0.45,0.17,1700020N01Rik,13295
0.34,0.71,0.43,Gm6846,2712
0.45,0.63,0.29,Sgk1,51748
1.0,0.79,0.84,Gm1972,5653
1.0,0.79,0.84,Raet1e,71364
1.0,0.79,0.84,H60b,62916
1.0,0.79,0.84,Gm26740,42920
0.56,0.61,0.36,Tbpl1,8505
0.57,0.88,0.6,Eya4,57196
0.34,0.48,0.2,Slc18b1,4703
0.68,0.89,0.65,Gm15270,20853
0.29,0.42,0.16,Enpp3,6835
0.78,0.67,0.41,L3mbtl3,3036
0.14,0.45,0.26,L3mbtl3,41568
0.41,0.84,0.46,Ptprk,36035
0.77,0.95,1.0,Ptprk,164736
0.45,0.69,0.35,Wisp3,7906
0.18,0.55,0.43,AI317395,3861
0.57,0.83,0.85,Slc16a10,30311
0.28,0.35,0.13,Cdk19,60176
0.73,0.42,0.48,Mettl24,60945
0.13,0.49,0.28,Wasf1,12845
0.2,0.47,0.17,Wasf1,21881
0.22,0.51,0.25,Wasf1,19368
0.63,1.0,0.79,Gpr6,1120
0.82,0.94,0.72,Fig4,46019
0.78,0.72,0.92,Ccdc162,51181
0.78,0.72,0.92,Gm6976,13243
0.31,0.69,0.49,Cep57l1,8437
0.48,0.74,0.61,Foxo3,14048
0.51,0.43,0.21,Foxo3,34737
0.52,0.19,0.38,Foxo3,17971
0.15,0.36,0.27,Scml4,35677
0.43,0.61,0.36,Sobp,87481
0.15,0.48,0.39,Sobp,83370
0.24,0.12,0.03,Sobp,11744
0.47,0.72,0.55,Pdss2,59096
0.61,0.7,0.42,Pdss2,84265
0.62,0.8,0.51,Pdss2,112665
0.52,0.79,0.68,Atg5,44575
0.56,0.34,0.79,Popdc3,61732
0.4,0.2,0.47,Slc35f1,152452
0.68,0.89,0.94,Slc35f1,184641
0.65,0.85,0.64,Cep85l,30613
0.43,0.65,0.35,Fam184a,18873
0.33,0.18,0.11,Man1a,14690
0.25,0.58,0.27,Pkib,7722
0.87,0.6,0.82,Ccdc138,11253
0.12,0.38,0.11,Edar,39332
0.84,0.56,0.73,Gm9987,684
0.39,0.73,0.53,Oit3,4507
0.47,0.24,0.2,Oit3,10088
0.77,0.54,0.41,Mcu,68351
0.78,0.49,0.43,Micu1,71364
0.53,0.52,0.79,Micu1,7958
0.7,0.95,0.77,Cdh23,31945
0.32,0.67,0.52,Slc29a3,7549
0.48,0.8,0.53,Pald1,25311
0.72,0.82,0.92,Lrrc20,36039
0.7,0.9,0.73,Lrrc20,33604
0.52,0.85,0.72,Col13a1,39149
0.39,0.59,0.27,Hk1,14819
0.71,0.94,0.81,Hk1,37878
0.11,0.42,0.28,Hk1,51478
0.88,0.89,0.66,2510003E04Rik,18656
0.58,0.87,0.62,Pbld1,18393
0.57,0.82,0.66,Mypn,27153
0.63,0.34,0.55,Sirt1,16758
0.63,0.34,0.55,Gm16145,1941
0.4,0.69,0.63,Ctnna3,69525
0.82,0.63,0.91,Ctnna3,263326
0.49,0.81,0.7,Ctnna3,638820
0.49,0.81,0.7,Lrrtm3,25359
0.32,0.56,0.42,Reep3,10452
0.02,0.29,0.18,Jmjd1c,10691
0.31,0.52,0.34,Jmjd1c,30849
0.55,0.77,0.52,Gm26359,1898
0.55,0.77,0.52,Jmjd1c,22567
0.65,0.3,0.27,Arid5b,74769
0.17,0.44,0.15,Rhobtb1,55157
0.61,0.85,0.64,Ank3,206996
0.12,0.29,0.09,Ank3,22296
0.74,0.98,0.88,4930533K18Rik,12826
0.71,0.92,0.85,Bicc1,115240
0.49,0.82,0.72,Bicc1,45884
0.27,0.34,0.12,Ube2d1,3811
0.58,0.3,0.39,Cisd1,805
0.19,0.28,0.02,Ipmk,5515
0.93,0.88,0.66,Ipmk,28358
0.74,0.87,0.97,Pcdh15,39374
0.65,0.89,0.89,Pcdh15,573611
0.73,0.8,0.96,Pcdh15,495888
0.55,0.84,0.44,Pcdh15,352333
0.32,0.64,0.52,Pcdh15,352073
0.51,0.67,0.42,Gucd1,27760
0.12,0.38,0.23,Upb1,5420
0.12,0.38,0.23,Gucd1,81713
0.58,0.35,0.52,Prmt2,1365
0.33,0.69,0.42,Dip2a,12994
0.33,0.64,0.39,Dip2a,4633
0.35,0.74,0.5,Pcnt,25917
0.77,0.53,0.5,Itgb2,7505
0.15,0.28,0.05,Sumo3,17841
0.15,0.28,0.05,Ube2g2,5427
0.29,0.12,0.09,Gm10100,1903
0.08,0.31,0.11,Trpm2,15163
0.84,0.71,0.98,Trappc10,15597
0.45,0.76,0.59,Agpat3,28206
0.58,0.6,0.35,Rnf126,4834
0.5,0.74,0.59,Tmem259,3695
0.5,0.74,0.59,Grin3b,2547
0.38,0.31,0.89,Sbno2,16247
0.47,0.76,0.55,Onecut3,10802
0.29,0.58,0.48,Onecut3,10855
0.15,0.31,0.43,Atp8b3,11600
0.38,0.69,0.54,Csnk1g2,5385
0.84,0.45,0.54,Jsrp1,3412
0.79,1.0,0.91,Gng7,10386
0.94,0.73,0.95,Gng7,24280
0.71,0.88,0.6,Pias4,7011
0.43,0.57,0.19,Zfr2,6910
0.19,0.46,0.25,Hmg20b,2564
0.73,0.39,0.41,Nfic,9539
0.64,0.73,0.45,Nfic,10730
0.57,0.52,0.31,Tle2,8089
0.7,0.64,0.88,Tdg,5050
0.07,0.41,0.16,Hcfc2,2822
0.61,0.82,0.5,Chst11,12833
0.21,0.51,0.34,Chst11,30925
0.25,0.55,0.25,Chst11,104671
0.31,0.57,0.29,Chst11,70608
0.65,0.82,0.56,Slc41a2,50283
0.54,0.24,0.35,Slc41a2,53646
0.57,0.21,0.34,Slc41a2,18729
0.36,0.71,0.55,Rfx4,77027
0.25,0.51,0.28,Rfx4,49809
0.36,0.47,0.58,Rfx4,41060
0.65,0.86,0.64,Rfx4,8742
0.47,0.48,0.26,Ric8b,7358
0.17,0.54,0.44,Syn3,54775
0.17,0.54,0.44,4930486F22Rik,7680
0.67,0.33,0.53,Timp3,12273
0.67,0.33,0.53,Syn3,190251
0.62,0.75,0.94,Syn3,48768
0.64,0.9,0.95,Syn3,48756
0.73,0.92,0.7,BC030307,4221
0.24,0.56,0.41,BC030307,2543
0.37,0.69,0.41,BC030307,1911
0.5,0.82,0.73,Nt5dc3,100
0.5,0.82,0.73,BC030307,1738
0.0,0.24,0.12,Nt5dc3,3342
0.22,0.58,0.36,Ccdc53,16058
0.41,0.12,0.07,Gnptab,28974
0.41,0.73,0.46,Mybpc1,11561
0.91,0.69,0.96,Utp20,23165
0.68,0.95,0.75,Ano4,41791
1.0,0.73,0.91,Anks1b,24548
0.44,0.31,0.15,Anks1b,226019
0.35,0.65,0.42,Anks1b,133281
0.2,0.52,0.36,Cfap54,133643
0.7,0.77,0.96,Elk3,3312
0.02,0.1,0.23,Gm4792,3030
0.63,0.44,0.29,Tmcc3,32593
0.47,0.17,0.31,Tmcc3,33650
0.55,0.27,0.24,Plxnc1,15480
0.66,0.88,0.9,Plxnc1,74853
0.41,0.14,0.35,Plxnc1,45067
0.02,0.33,0.15,Cradd,67158
0.37,0.49,0.25,Socs2,8087
0.62,0.85,0.9,Mrpl42,4868
0.95,0.64,0.74,Btg1,2980
0.01,0.25,0.1,Atp2b1,54979
0.05,0.36,0.21,Atp2b1,28308
0.62,0.37,0.59,Rassf9,2577
0.37,0.27,0.16,Mettl25,24850
0.06,0.28,0.12,Gm25342,1451
0.07,0.36,0.19,Acss3,75487
0.13,0.29,0.43,Myf5,1138
0.88,0.62,0.65,Ptprq,46361
0.4,0.23,0.16,Ptprq,97776
0.33,0.49,0.21,Otogl,12545
0.74,0.44,0.71,Ppp1r12a,49088
0.02,0.27,0.22,Syt1,24538
0.39,0.68,0.42,Syt1,32849
0.38,0.69,0.43,Syt1,80963
0.18,0.4,0.45,Syt1,198632
0.46,0.63,0.33,Syt1,211304
1.0,0.58,1.0,Nav3,92685
0.19,0.49,0.22,Nav3,361085
0.42,0.78,0.5,Zdhhc17,4598
0.2,0.46,0.24,Phlda1,1698
0.2,0.46,0.24,Gm28592,715
0.28,0.36,0.11,Trhde,64950
0.4,0.69,0.53,Trhde,104423
0.13,0.43,0.3,Trhde,60685
0.48,0.84,0.61,Trhde,12300
0.5,0.82,0.59,Trhde,11099
0.29,0.55,0.6,Gm15723,5608
0.66,0.92,0.66,Tph2,13817
0.78,0.96,0.71,Rab21,7564
0.66,0.9,0.66,Rab21,9056
0.59,0.31,0.51,Tmem19,10665
0.8,0.97,0.76,Zfc3h1,4178
0.76,0.74,0.94,Lgr5,68795
0.85,0.89,0.66,Ptprr,128004
0.29,0.05,0.07,Ptprb,36126
0.39,0.51,0.2,Kcnmb4,21393
0.57,0.78,0.5,Kcnmb4,21206
0.23,0.61,0.58,Myrfl,38481
0.12,0.4,0.32,Rab3ip,5361
0.12,0.39,0.28,Rab3ip,18464
