chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr6,38354069,38354570,1.2487987485062424,chr6,38303286,38356603,ENSMUSG00000029826.10,-,Zc3hav1,protein_coding,3.33677645817742,6.28246211336972,7.94142263860478
chr8,47032036,47032537,0.5522195850127227,chr8,47024805,47040177,ENSMUSG00000086190.1,-,4930579M01Rik,antisense,11.625357638938,14.5914036277606,17.0677921271592
chr8,47032036,47032537,0.5522195850127227,chr8,46984925,47096895,ENSMUSG00000038173.10,+,Enpp6,protein_coding,11.625357638938,14.5914036277606,17.0677921271592
chr13,3359960,3360461,2.16299005806684,chr13,3359029,3363533,ENSMUSG00000096107.1,+,Gm16505,protein_coding,0.566801402632838,1.54147783751142,2.54839530870579
chr7,61939971,61940472,0.6111145231619015,chr7,61938027,61942106,ENSMUSG00000093187.1,-,Mir344-2,miRNA,11.7463068922194,13.4710124190327,17.9640980777621
chr7,61939971,61940472,0.6111145231619015,chr7,61928913,61984356,ENSMUSG00000097225.3,-,A330076H08Rik,lincRNA,11.7463068922194,13.4710124190327,17.9640980777621
chr6,38354578,38355079,1.6433281828322894,chr6,38303286,38356603,ENSMUSG00000029826.10,-,Zc3hav1,protein_coding,1.41344617560323,3.5905154507888,4.42456115445938
chr8,19127548,19128049,2.278467275486776,chr8,19121752,19128540,ENSMUSG00000052554.3,+,Defb34,protein_coding,0.566801402632838,1.5677957518104,2.76107807664547
chr6,34087631,34088132,1.4242768016143663,chr6,34027448,34136034,ENSMUSG00000056215.8,+,Lrguk,protein_coding,1.81661035320818,3.68074829981386,4.8841078494719
chr3,126602723,126603224,0.9844728943530284,chr3,126594302,126846913,ENSMUSG00000053819.12,+,Camk2d,protein_coding,2.92886917260065,4.08303641838391,5.80320123949694
chr11,19020243,19020744,1.4509275857928108,chr11,18877817,19020985,ENSMUSG00000020160.14,-,Meis1,protein_coding,1.61265671041979,3.03783925051032,4.41696534131868
chr13,68830007,68830508,0.5139978444964537,chr13,68618043,69001541,ENSMUSG00000021536.7,-,Adcy2,protein_coding,10.2640856510248,13.3356631454952,14.6751109878378
chr7,61726182,61726683,0.9062711536054928,chr7,61724249,61728328,ENSMUSG00000095292.1,-,Mir344d-3,miRNA,4.93994695265356,7.16223239136405,9.27068993822777
chr6,68152333,68152834,1.1526126090720772,chr6,68149885,68154619,ENSMUSG00000094769.1,+,Igkv2-116,IG_LV_gene,2.07748129165844,3.25590196898754,4.62585020268801
chr2,129133357,129133858,0.5763499611112936,chr2,129127700,129136134,ENSMUSG00000037938.4,+,Chchd5,protein_coding,9.76368775999746,11.843061434539,14.5763654170087
chr16,91083206,91083707,0.6868004000355665,chr16,91051935,91097122,ENSMUSG00000039851.7,-,4932438H23Rik,protein_coding,7.01268513634018,10.0196059438242,11.3025699533658
chr12,88953144,88953645,1.213799691801333,chr12,88720876,90336935,ENSMUSG00000066392.7,+,Nrxn3,protein_coding,1.9257018365601,3.5190811119773,4.47393393987395
chr11,75869750,75870251,0.394664865313891,chr11,75828999,75940429,ENSMUSG00000020847.11,-,Rph3al,protein_coding,17.6182745613362,21.2611150515295,23.1900175185657
chr7,61683056,61683557,0.8411277660502904,chr7,61679515,61683594,ENSMUSG00000096076.1,-,Gm23962,miRNA,5.5684087589201,6.95920848105767,9.98849428002419
chr7,61683056,61683557,0.8411277660502904,chr7,61681124,61685192,ENSMUSG00000092847.1,-,Mir344d-1,miRNA,5.5684087589201,6.95920848105767,9.98849428002419
chr7,61683056,61683557,0.8411277660502904,chr7,61683272,61687351,ENSMUSG00000096893.1,-,Mir344d-2,miRNA,5.5684087589201,6.95920848105767,9.98849428002419
chr9,44828866,44829367,1.421886217848078,chr9,44801355,44883296,ENSMUSG00000002028.8,-,Kmt2a,protein_coding,1.57471184664521,3.89129161420566,4.22707001280111
chr4,147101585,147102086,1.009284418277701,chr4,147100327,147105981,ENSMUSG00000081405.1,+,Gm13142,processed_pseudogene,3.06167619581169,4.27102152051945,6.17159817682103
chr4,147101585,147102086,1.009284418277701,chr4,147016235,147494201,ENSMUSG00000097168.1,-,C230088H06Rik,lincRNA,3.06167619581169,4.27102152051945,6.17159817682103
chr3,126597582,126598083,1.0104800362669304,chr3,126594302,126846913,ENSMUSG00000053819.12,+,Camk2d,protein_coding,2.35495310801008,3.82361697743687,4.7511811195096
chr7,112241558,112242059,0.4457856984958697,chr7,112223856,112357194,ENSMUSG00000038244.9,+,Mical2,protein_coding,11.5186377095719,14.6064424359314,15.7081415749734
chr3,17794022,17794523,0.9947360549092512,chr3,17793662,17797770,ENSMUSG00000093073.1,+,Mir124a-2,miRNA,2.59210850660122,4.29733943481843,5.17274874881861
chr3,17794022,17794523,0.9947360549092512,chr3,17787921,17810970,ENSMUSG00000100252.2,+,Mir124-2hg,lincRNA,2.59210850660122,4.29733943481843,5.17274874881861
chr16,21204415,21204916,0.7982645546789686,chr16,21202755,21225305,ENSMUSG00000005958.10,+,Ephb3,protein_coding,6.38422333007364,9.27518493936751,11.1164725314186
chr19,34493864,34494365,1.787187722071096,chr19,34490318,34529474,ENSMUSG00000024781.11,-,Lipa,protein_coding,0.718580857731171,1.52267932729787,2.48762880358017
chr12,73110350,73110851,1.0337451829358029,chr12,73097609,73115456,ENSMUSG00000034460.9,-,Six4,protein_coding,2.80080525736143,4.68458874521764,5.74243473437132
chr1,192077144,192077645,0.7331905932890134,chr1,191995205,192094559,ENSMUSG00000026637.9,-,Traf5,protein_coding,5.36682667011763,6.79378159117839,8.9326762534665
chr18,37400579,37401080,1.2475427022918757,chr18,37398855,37405909,ENSMUSG00000051242.1,+,Pcdhb9,protein_coding,1.45139103937781,2.7182645768799,3.45229707244942
chr18,37400579,37401080,1.2475427022918757,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,1.45139103937781,2.7182645768799,3.45229707244942
chr18,37400579,37401080,1.2475427022918757,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,1.45139103937781,2.7182645768799,3.45229707244942
chr18,37400579,37401080,1.2475427022918757,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,1.45139103937781,2.7182645768799,3.45229707244942
chr9,3001885,3002386,1.4096065213957527,chr9,2998922,3004330,ENSMUSG00000091028.1,+,Gm10722,protein_coding,4.45377838554171,11.9746510060339,11.8494684994964
chr9,3001885,3002386,1.4096065213957527,chr9,3001346,3008948,ENSMUSG00000096385.3,+,Gm11168,protein_coding,4.45377838554171,11.9746510060339,11.8494684994964
chr9,3001885,3002386,1.4096065213957527,chr9,2998282,3040313,ENSMUSG00000097312.1,-,Gm26870,lincRNA,4.45377838554171,11.9746510060339,11.8494684994964
chr13,97497879,97498380,1.0972082848918234,chr13,97432970,97499007,ENSMUSG00000078952.5,+,Lincenc1,lincRNA,2.40712729570013,3.98904386731614,5.1575571225372
chr9,40699157,40699658,0.4589956041397838,chr9,40683962,40787319,ENSMUSG00000032024.10,+,Clmp,protein_coding,10.2712003129825,12.6927540961916,14.1358082548479
chr18,37668608,37669109,1.803308783770361,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,0.661663562069296,1.68434651513443,2.31672300791436
chr18,37668608,37669109,1.803308783770361,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,0.661663562069296,1.68434651513443,2.31672300791436
chr18,37668608,37669109,1.803308783770361,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,0.661663562069296,1.68434651513443,2.31672300791436
chr18,37668608,37669109,1.803308783770361,chr18,37659793,37843873,ENSMUSG00000103144.1,+,Pcdhga1,protein_coding,0.661663562069296,1.68434651513443,2.31672300791436
chr18,37668608,37669109,1.803308783770361,chr18,37666953,37843870,ENSMUSG00000103332.1,+,Pcdhga2,protein_coding,0.661663562069296,1.68434651513443,2.31672300791436
chr6,37419528,37420029,0.669764860336191,chr6,37325255,37444146,ENSMUSG00000038648.5,-,Creb3l2,protein_coding,6.15655414742614,7.93297131011976,9.80619476464732
chr2,34372545,34373046,0.915756782180989,chr2,34169457,34375142,ENSMUSG00000038718.11,-,Pbx3,protein_coding,4.39686108987984,7.41037272618296,8.30602166935851
chr6,28091810,28092311,0.3418797144821565,chr6,27273121,28137178,ENSMUSG00000024211.11,-,Grm8,protein_coding,10.1194208578842,10.8129030748362,12.8407221143581
chr14,62892921,62893422,0.5162538894515367,chr14,62835690,62958886,ENSMUSG00000014547.9,+,Wdfy2,protein_coding,9.05459311820994,11.1174389402958,12.9660530311797
chr4,124657310,124657811,0.5229375505551787,chr4,124654807,124662655,ENSMUSG00000090125.3,+,Pou3f1,protein_coding,14.651460524961,17.6029249639719,21.0783814654503
chr4,124657310,124657811,0.5229375505551787,chr4,124526924,124659169,ENSMUSG00000098760.1,-,Gm27247,antisense,14.651460524961,17.6029249639719,21.0783814654503
chr2,158375373,158375874,0.7705377472471333,chr2,158373638,158388145,ENSMUSG00000044349.11,+,Snhg11,protein_coding,6.33916380434132,10.6098791645298,10.8278316320718
chr9,114073712,114074213,1.4125713009620875,chr9,114055354,114100733,ENSMUSG00000086596.1,+,Susd5,protein_coding,1.39684529770185,2.87241236063104,3.72574634551472
chr5,128432874,128433375,0.907989848578546,chr5,128433255,128437347,ENSMUSG00000077816.2,+,Gm22735,miRNA,5.21504721501929,8.55708184920975,9.79859895150662
chr5,128432874,128433375,0.907989848578546,chr5,127781491,128435077,ENSMUSG00000034310.7,-,Tmem132d,protein_coding,5.21504721501929,8.55708184920975,9.79859895150662
chr17,28555746,28556247,0.84723603497075,chr17,28556210,28562766,ENSMUSG00000024225.4,-,Clps,protein_coding,4.52018189714724,6.57195917065846,8.1427116868334
chr5,57864232,57864733,0.918571330400393,chr5,57716021,58135234,ENSMUSG00000029108.10,+,Pcdh7,protein_coding,2.03242176592612,2.7521018952643,3.84727935576597
chr11,54833841,54834342,0.3124678198267944,chr11,54824866,54862916,ENSMUSG00000020268.9,-,Lyrm7,protein_coding,18.400887376687,21.8664270804059,22.8785891797968
chr18,37294541,37295042,1.691502421854472,chr18,37292812,37299624,ENSMUSG00000051599.4,+,Pcdhb2,protein_coding,0.730438627660729,1.39860915988841,2.36609579332892
chr18,37294541,37295042,1.691502421854472,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,0.730438627660729,1.39860915988841,2.36609579332892
chr18,37294541,37295042,1.691502421854472,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,0.730438627660729,1.39860915988841,2.36609579332892
chr18,37294541,37295042,1.691502421854472,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,0.730438627660729,1.39860915988841,2.36609579332892
chr7,35744685,35745186,0.4011436196186393,chr7,35683165,35756454,ENSMUSG00000043671.10,-,Dpy19l3,protein_coding,10.3210029466867,11.9107360713078,13.6458783072726
chr17,13550804,13551305,2.045227471913336,chr17,13480553,13763825,ENSMUSG00000038347.10,-,Tcte2,protein_coding,16.70628637230087,30.29330943634886,73.22138394567067
chr6,112929130,112929631,0.4134298258074942,chr6,112715971,112949266,ENSMUSG00000030257.12,-,Srgap3,protein_coding,10.5866169931087,13.2416705944274,14.1168187219962
chr12,88738593,88739094,0.7380120948454676,chr12,88720876,90336935,ENSMUSG00000066392.7,+,Nrxn3,protein_coding,4.04349954597903,5.26734256183781,6.75267788208479
chr7,125888284,125888785,0.5089211953377591,chr7,125876419,126084411,ENSMUSG00000046182.7,-,Gsg1l,protein_coding,9.99372849663088,13.4296556965629,14.2383517322474
chr9,74852640,74853141,1.521444028979316,chr9,74850909,74857385,ENSMUSG00000101596.1,-,Gm28182,lincRNA,0.83004389506901,2.09791373983262,2.38888323275103
chr9,74852640,74853141,1.521444028979316,chr9,74845983,74862134,ENSMUSG00000066477.9,+,Gm16551,processed_transcript,0.83004389506901,2.09791373983262,2.38888323275103
chr9,74852640,74853141,1.521444028979316,chr9,74846463,74893476,ENSMUSG00000093662.2,+,Gm20649,lincRNA,0.83004389506901,2.09791373983262,2.38888323275103
chr18,76119469,76119970,0.4651824591464398,chr18,75818178,76150561,ENSMUSG00000044646.10,+,Zbtb7c,protein_coding,10.2712003129825,12.2077525326819,14.1965747599735
chr6,88964832,88965333,0.6504058164634485,chr6,88948683,89112030,ENSMUSG00000055403.9,+,4933427D06Rik,protein_coding,6.10200840575018,8.82778039628493,9.58971409013729
chr8,11403739,11404240,0.8987356140707901,chr8,11310805,11451287,ENSMUSG00000031503.9,+,Col4a2,protein_coding,3.20396943496638,4.72970516973017,5.98170284830346
chr8,11403739,11404240,0.8987356140707901,chr8,11397186,11419892,ENSMUSG00000084783.1,-,Gm15419,antisense,3.20396943496638,4.72970516973017,5.98170284830346
chr8,115154044,115154545,0.6505502792588784,chr8,114437655,115354708,ENSMUSG00000004637.11,+,Wwox,protein_coding,4.21662298695057,5.40645153741811,6.6273469652632
chr12,89129465,89129966,0.7762812818464906,chr12,88720876,90336935,ENSMUSG00000066392.7,+,Nrxn3,protein_coding,4.18342123114781,5.31997839043576,7.1742455113938
chr7,61878506,61879007,1.0205894852600537,chr7,61875770,61879864,ENSMUSG00000065568.1,-,Mir344,miRNA,1.89724318872916,3.27846018124381,3.85487516890667
chr5,139138181,139138682,0.5988807662222462,chr5,139015306,139152001,ENSMUSG00000025855.9,-,Prkar1b,protein_coding,8.66565826452046,12.0423256428027,13.1407567334158
chr12,88953731,88954232,1.200153871330245,chr12,88720876,90336935,ENSMUSG00000066392.7,+,Nrxn3,protein_coding,1.52965232091289,2.47012424206099,3.52065939071575
chr18,37010436,37010937,1.2340622674940602,chr18,37006868,37022679,ENSMUSG00000073594.3,-,Gm10545,antisense,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36928184,37189661,ENSMUSG00000103442.1,+,PCDHA9,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36937205,37189657,ENSMUSG00000104148.1,+,PCDHA9,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36944105,37189657,ENSMUSG00000102312.1,+,Pcdha3,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36950648,37189661,ENSMUSG00000104252.1,+,Pcdha4,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36958440,37189657,ENSMUSG00000103092.1,+,Pcdha5,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36965631,37189657,ENSMUSG00000103707.1,+,Pcdha6,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36971802,37189657,ENSMUSG00000104318.1,+,Pcdha7,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36990371,37189657,ENSMUSG00000103800.1,+,Pcdha8,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36995880,37189657,ENSMUSG00000103770.1,+,Pcdha9,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,37003203,37189657,ENSMUSG00000007440.10,+,Pcdha10,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,37008712,37189657,ENSMUSG00000102206.1,+,PCDHA9,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr18,37010436,37010937,1.2340622674940602,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,1.29249692232174,2.11671225004617,3.04592106942182
chr2,4436798,4437299,0.344650878436099,chr2,4015717,4616043,ENSMUSG00000026657.12,+,Frmd4a,protein_coding,13.9115356813566,16.6742785594223,17.6868508981265
chr14,7832328,7832829,0.5428410749657074,chr14,7815957,7953588,ENSMUSG00000025278.8,+,Flnb,protein_coding,6.14232482351067,7.08327864846712,8.95926159945896
chr7,79271038,79271539,1.0519229330196052,chr7,79271201,79367508,ENSMUSG00000039202.8,+,Abhd2,protein_coding,2.72728708379817,5.11319477808667,5.66267869639394
chr5,124503746,124504247,0.4216326947834758,chr5,124491082,124533391,ENSMUSG00000029392.8,-,Rilpl1,protein_coding,13.9305081132439,18.524051964436,18.6819024195585
chr3,126598221,126598722,1.2600057396392388,chr3,126594302,126846913,ENSMUSG00000053819.12,+,Camk2d,protein_coding,0.903562068632265,1.78961817233033,2.16860465167065
chr9,96515670,96516171,1.0180142529762592,chr9,96512440,96523250,ENSMUSG00000099564.1,-,Gm28729,lincRNA,2.45692992940427,4.17326926740897,4.98285342030104
chr7,47108573,47109074,1.1768319832204706,chr7,47075798,47135684,ENSMUSG00000030854.11,-,Ptpn5,protein_coding,1.93044494453193,3.46268558133663,4.37139046247446
chr7,47108573,47109074,1.1768319832204706,chr7,47108851,47127990,ENSMUSG00000085186.1,+,Gm14377,antisense,1.93044494453193,3.46268558133663,4.37139046247446
chr8,27261161,27261662,0.6097753506733146,chr8,27258327,27277656,ENSMUSG00000031490.5,+,Eif4ebp1,protein_coding,5.3193955903994,6.91409205654514,8.127520060552
chr9,28386728,28387229,0.5265764777830413,chr9,27788775,28927410,ENSMUSG00000062257.8,+,Opcml,protein_coding,6.7280986580308,8.57212065738059,9.70365128724783
chr4,145744876,145745377,1.9318045182723853,chr4,145743746,145749401,ENSMUSG00000082334.1,+,Gm13244,processed_pseudogene,0.452966811309088,1.11287180464239,1.73564330265059
chr11,49651385,49651886,0.7474714490398691,chr11,49607263,49654739,ENSMUSG00000020357.3,+,Flt4,protein_coding,3.72333975788099,5.1921485209836,6.25895002793911
chr14,118662539,118663040,0.5767142254016513,chr14,118480692,118708219,ENSMUSG00000032849.9,-,Abcc4,protein_coding,3.72096820389508,4.57555738597903,5.5563373124241
chr16,91395917,91396418,0.4163525847505782,chr16,91370783,91407589,ENSMUSG00000022971.14,+,Ifnar2,protein_coding,10.1217924118701,12.4822107817998,13.5243452970213
chr16,91395917,91396418,0.4163525847505782,chr16,91389721,91421451,ENSMUSG00000093701.3,+,Gm21970,protein_coding,10.1217924118701,12.4822107817998,13.5243452970213
chr7,126008722,126009223,0.5013392990344624,chr7,125876419,126084411,ENSMUSG00000046182.7,-,Gsg1l,protein_coding,7.95893517671885,10.4933284012058,11.2797825139437
chr4,138272196,138272697,0.466895336022095,chr4,138248435,138303967,ENSMUSG00000028758.8,+,Kif17,protein_coding,9.68542647846239,11.8242629243254,13.4028122867701
chr7,45896553,45897054,0.5806530267525067,chr7,45883222,45898714,ENSMUSG00000040231.10,-,Syngr4,protein_coding,15.6214261051988,22.2499166887624,23.3913065667943
chr7,45896553,45897054,0.5806530267525067,chr7,45894941,45919413,ENSMUSG00000002781.13,+,Tmem143,protein_coding,15.6214261051988,22.2499166887624,23.3913065667943
chr17,67011761,67012262,0.5416798028148251,chr17,66664848,67356459,ENSMUSG00000033278.9,-,Ptprm,protein_coding,5.27433606466708,5.94032922748304,7.68696289839124
chr13,49600699,49601200,1.0570566133177746,chr13,49462027,49654746,ENSMUSG00000021391.9,-,Cenpp,protein_coding,1.60554204846206,2.81977653203309,3.34595568847958
chr6,113934659,113935160,0.3475371948550922,chr6,113743669,114044613,ENSMUSG00000030302.12,-,Atp2b2,protein_coding,13.5558025834699,15.8358650038978,17.2690811753878
chr2,26067846,26068347,0.6163972440948229,chr2,26053535,26125220,ENSMUSG00000026932.10,-,Nacc2,protein_coding,6.33916380434132,8.41797287362945,9.73023663324029
chr13,49600178,49600679,0.7742392503082719,chr13,49462027,49654746,ENSMUSG00000021391.9,-,Cenpp,protein_coding,3.11147882951583,4.69210814930306,5.32846291820302
chr4,128412114,128412615,0.3694909709112076,chr4,127985857,128569656,ENSMUSG00000028804.14,+,Csmd2,protein_coding,9.76605931398338,11.4595718261825,12.6318372529888
chr9,96054857,96055358,0.6735299740318599,chr9,95952760,96059803,ENSMUSG00000032410.9,+,Xrn1,protein_coding,4.24508163478151,5.65083217019431,6.77926322807725
chr16,91085000,91085501,0.4503968308793388,chr16,91051935,91097122,ENSMUSG00000039851.7,-,4932438H23Rik,protein_coding,9.56922033315273,12.2265510428955,13.0913839480013
chr4,130270067,130270568,0.4414078538084551,chr4,130251495,130281205,ENSMUSG00000023232.13,-,Serinc2,protein_coding,10.3636909184331,12.6551570757645,14.0902333760037
chr7,14622375,14622876,1.7263075647480164,chr7,14528652,14624479,ENSMUSG00000041596.8,-,Nlrp5-ps,transcribed_unprocessed_pseudogene,0.687750655914322,1.08655389034342,2.28254184878119
chr10,41931885,41932386,0.2696522861116635,chr10,41912990,42020442,ENSMUSG00000071324.7,-,Armc2,protein_coding,13.2475005653014,15.2869485056621,15.9891866611794
chr8,28720582,28721083,0.3023901924956938,chr8,28644717,29221338,ENSMUSG00000063626.5,-,Unc5d,protein_coding,8.80083684171741,9.39173570269154,10.8658106977754
chr2,155726308,155726809,0.7135175035875194,chr2,155699677,155731475,ENSMUSG00000038312.6,-,Edem2,protein_coding,4.03875643800721,5.96288743973931,6.63114487183355
chr4,151118797,151119298,0.5464490023630431,chr4,150915322,151863876,ENSMUSG00000014592.15,-,Camta1,protein_coding,6.24904475287669,8.43677138384301,9.13776320826547
chr8,32927714,32928215,0.6009791029497282,chr8,32886505,32952026,ENSMUSG00000079070.6,-,Gm3985,lincRNA,3.34626267412107,4.69962755338848,5.08159899113017
chr9,42917877,42918378,0.5322636777476248,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,6.73047021201671,9.20751030259872,9.7454282595217
chr18,37005528,37006029,1.6665080423876024,chr18,36928184,37189661,ENSMUSG00000103442.1,+,PCDHA9,protein_coding,0.61897559032289,1.4625240946145,1.97111351001238
chr18,37005528,37006029,1.6665080423876024,chr18,36937205,37189657,ENSMUSG00000104148.1,+,PCDHA9,protein_coding,0.61897559032289,1.4625240946145,1.97111351001238
chr18,37005528,37006029,1.6665080423876024,chr18,36944105,37189657,ENSMUSG00000102312.1,+,Pcdha3,protein_coding,0.61897559032289,1.4625240946145,1.97111351001238
chr18,37005528,37006029,1.6665080423876024,chr18,36950648,37189661,ENSMUSG00000104252.1,+,Pcdha4,protein_coding,0.61897559032289,1.4625240946145,1.97111351001238
chr18,37005528,37006029,1.6665080423876024,chr18,36958440,37189657,ENSMUSG00000103092.1,+,Pcdha5,protein_coding,0.61897559032289,1.4625240946145,1.97111351001238
chr18,37005528,37006029,1.6665080423876024,chr18,36965631,37189657,ENSMUSG00000103707.1,+,Pcdha6,protein_coding,0.61897559032289,1.4625240946145,1.97111351001238
chr18,37005528,37006029,1.6665080423876024,chr18,36971802,37189657,ENSMUSG00000104318.1,+,Pcdha7,protein_coding,0.61897559032289,1.4625240946145,1.97111351001238
